"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"2716","radar",5,5.09850307949586e-05,1,NA,2,2
"2717","radiations",5,5.09850307949586e-05,1,2,NA,2
"2718","rainbow",5,5.09850307949586e-05,1,NA,1,3
"2719","rant",5,5.09850307949586e-05,1,NA,NA,4
"2720","rating",5,5.09850307949586e-05,1,NA,3,1
"2721","realm",5,5.09850307949586e-05,NA,NA,2,4
"2722","receptor",5,5.09850307949586e-05,NA,NA,NA,5
"2723","refugee",5,5.09850307949586e-05,NA,NA,5,NA
"2724","reincarnation",5,5.09850307949586e-05,NA,NA,1,4
"2725","relation",5,5.09850307949586e-05,2,1,3,NA
"2726","reptile",5,5.09850307949586e-05,NA,NA,NA,5
"2727","resort",5,5.09850307949586e-05,NA,NA,2,3
"2728","restoration",5,5.09850307949586e-05,NA,NA,4,1
"2729","rope",5,5.09850307949586e-05,NA,NA,NA,5
"2730","rumor",5,5.09850307949586e-05,1,NA,1,3
"2731","runners",5,5.09850307949586e-05,NA,NA,5,NA
"2732","ry",5,5.09850307949586e-05,NA,NA,5,NA
"2733","sausage",5,5.09850307949586e-05,NA,NA,NA,5
"2734","say",5,5.09850307949586e-05,2,NA,2,1
"2735","sci",5,5.09850307949586e-05,1,NA,4,NA
"2736","scope",5,5.09850307949586e-05,NA,NA,5,NA
"2737","screen",5,5.09850307949586e-05,NA,NA,3,2
"2738","sectors",5,5.09850307949586e-05,NA,NA,5,NA
"2739","serpent",5,5.09850307949586e-05,NA,NA,5,NA
"2740","serve",5,5.09850307949586e-05,NA,NA,4,1
"2741","settlement",5,5.09850307949586e-05,NA,2,4,3
"2742","shorthand",5,5.09850307949586e-05,NA,NA,5,NA
"2743","shower",5,5.09850307949586e-05,NA,1,2,2
"2744","simulation",5,5.09850307949586e-05,NA,1,4,NA
"2745","sleeping",5,5.09850307949586e-05,1,NA,NA,4
"2746","slide",5,5.09850307949586e-05,NA,NA,1,4
"2747","smartcity",5,5.09850307949586e-05,2,NA,4,NA
"2748","smoke",5,5.09850307949586e-05,1,1,2,1
"2749","specificity",5,5.09850307949586e-05,NA,NA,5,NA
"2750","spend",5,5.09850307949586e-05,NA,2,2,1
"2751","sport",5,5.09850307949586e-05,1,NA,4,1
"2752","stability",5,5.09850307949586e-05,NA,2,NA,3
"2753","staple",5,5.09850307949586e-05,1,NA,1,5
"2754","stars.",5,5.09850307949586e-05,NA,NA,NA,5
"2755","starvation",5,5.09850307949586e-05,NA,NA,NA,5
"2756","statistic",5,5.09850307949586e-05,NA,NA,2,3
"2757","stove",5,5.09850307949586e-05,NA,NA,2,3
"2758","stranger",5,5.09850307949586e-05,NA,NA,NA,5
"2759","suit",5,5.09850307949586e-05,1,NA,NA,4
"2760","sum",5,5.09850307949586e-05,2,NA,4,1
"2761","sunlight",5,5.09850307949586e-05,NA,NA,1,4
"2762","super",5,5.09850307949586e-05,1,NA,3,2
"2763","supplement",5,5.09850307949586e-05,NA,1,1,4
"2764","sustenance",5,5.09850307949586e-05,NA,NA,NA,5
"2765","symbiosis",5,5.09850307949586e-05,NA,NA,4,3
"2766","t.me/jermwarfare",5,5.09850307949586e-05,NA,NA,5,NA
"2767","t.me/truthpill",5,5.09850307949586e-05,2,3,NA,NA
"2768","tale",5,5.09850307949586e-05,1,2,2,NA
"2769","talking",5,5.09850307949586e-05,1,NA,2,2
"2770","taxation",5,5.09850307949586e-05,NA,NA,4,1
"2771","techno-science",5,5.09850307949586e-05,NA,NA,5,NA
"2772","ten",5,5.09850307949586e-05,2,2,NA,1
"2773","terror",5,5.09850307949586e-05,NA,NA,5,NA
"2774","texture",5,5.09850307949586e-05,NA,NA,NA,5
"2775","they",5,5.09850307949586e-05,NA,3,1,1
"2776","tips",5,5.09850307949586e-05,NA,NA,4,1
"2777","totalitarianism",5,5.09850307949586e-05,4,1,NA,NA
"2778","traction",5,5.09850307949586e-05,NA,NA,3,2
"2779","u",5,5.09850307949586e-05,NA,NA,4,1
"2780","unswept",5,5.09850307949586e-05,NA,NA,5,NA
"2781","uprising",5,5.09850307949586e-05,1,NA,1,5
"2782","urbanisation",5,5.09850307949586e-05,NA,NA,5,NA
"2783","utopia",5,5.09850307949586e-05,3,NA,2,NA
"2784","vegetation",5,5.09850307949586e-05,NA,NA,4,5
"2785","venture",5,5.09850307949586e-05,NA,NA,4,1
"2786","verification",5,5.09850307949586e-05,NA,NA,5,NA
"2787","villag",5,5.09850307949586e-05,1,NA,5,NA
"2788","ville",5,5.09850307949586e-05,1,NA,6,NA
"2789","visit",5,5.09850307949586e-05,4,NA,1,NA
"2790","warmth",5,5.09850307949586e-05,NA,NA,NA,5
"2791","whistleblower",5,5.09850307949586e-05,NA,NA,5,NA
"2792","wholeness",5,5.09850307949586e-05,NA,NA,5,NA
"2793","wide🇺🇸",5,5.09850307949586e-05,NA,1,3,1
"2794","wife",5,5.09850307949586e-05,NA,NA,NA,5
"2795","wir",5,5.09850307949586e-05,NA,NA,7,1
"2796","writer",5,5.09850307949586e-05,1,1,NA,4
"2797","и",5,5.09850307949586e-05,NA,NA,NA,5
"2798","ℹ️",5,5.09850307949586e-05,1,1,3,NA
"2799","𝘾𝙖𝙣",5,5.09850307949586e-05,NA,NA,7,NA
"2800","𝘿𝙞𝙨𝙧𝙪𝙥𝙩",5,5.09850307949586e-05,NA,NA,7,NA
"2801","𝘿𝙤",5,5.09850307949586e-05,NA,NA,7,NA
"2802","𝙋𝙡𝙖𝙣𝙨",5,5.09850307949586e-05,NA,NA,7,NA
"2803","𝙏𝙝𝙚𝙞𝙧",5,5.09850307949586e-05,NA,NA,7,NA
"2804","𝙏𝙤",5,5.09850307949586e-05,NA,NA,7,NA
"2805","𝙒𝙝𝙖𝙩𝙚𝙫𝙚𝙧",5,5.09850307949586e-05,NA,NA,7,NA
"2806","𝙔𝙤𝙪",5,5.09850307949586e-05,NA,NA,7,NA
"2807","📌Documentaries",5,5.09850307949586e-05,NA,NA,5,NA
"2808","🧬DNa",5,5.09850307949586e-05,NA,NA,NA,5
"2809","🪳insect",5,5.09850307949586e-05,NA,NA,NA,5
"2810","#WarOnFarm",4,4.07880246359669e-05,NA,NA,4,NA
"2811","#WarOnFood",4,4.07880246359669e-05,NA,NA,4,NA
"2812","15min",4,4.07880246359669e-05,1,1,2,NA
"2813","21st",4,4.07880246359669e-05,1,NA,4,NA
"2814","2nd",4,4.07880246359669e-05,NA,1,3,NA
"2815","30th",4,4.07880246359669e-05,2,1,1,NA
"2816","6g",4,4.07880246359669e-05,NA,1,3,2
"2817","@MissionMeets",4,4.07880246359669e-05,3,NA,1,NA
"2818","@ourcommunityourchoice",4,4.07880246359669e-05,4,NA,3,NA
"2819","@wessymk",4,4.07880246359669e-05,4,NA,NA,NA
"2820","ANONs",4,4.07880246359669e-05,NA,NA,NA,4
"2821","Africans",4,4.07880246359669e-05,NA,NA,NA,4
"2822","Airdate",4,4.07880246359669e-05,NA,NA,NA,4
"2823","BBC",4,4.07880246359669e-05,NA,NA,3,2
"2824","Benefits",4,4.07880246359669e-05,NA,NA,NA,4
"2825","Bioeconomy",4,4.07880246359669e-05,NA,NA,4,NA
"2826","C40",4,4.07880246359669e-05,4,NA,1,NA
"2827","Cabal",4,4.07880246359669e-05,1,1,1,1
"2828","Campaign",4,4.07880246359669e-05,1,NA,2,2
"2829","Chemtrail",4,4.07880246359669e-05,NA,1,2,1
"2830","Chinafication",4,4.07880246359669e-05,NA,NA,4,NA
"2831","Commission",4,4.07880246359669e-05,NA,NA,4,NA
"2832","Congestion",4,4.07880246359669e-05,1,NA,3,NA
"2833","Councillor",4,4.07880246359669e-05,1,1,2,NA
"2834","Cyber",4,4.07880246359669e-05,NA,NA,3,1
"2835","DeSantis",4,4.07880246359669e-05,NA,NA,4,NA
"2836","Des",4,4.07880246359669e-05,NA,NA,1,3
"2837","Design",4,4.07880246359669e-05,NA,NA,4,NA
"2838","Experiment",4,4.07880246359669e-05,NA,NA,4,NA
"2839","Fa",4,4.07880246359669e-05,NA,NA,4,NA
"2840","Fae",4,4.07880246359669e-05,NA,NA,4,NA
"2841","Family",4,4.07880246359669e-05,1,1,2,NA
"2842","Fauci",4,4.07880246359669e-05,NA,NA,4,NA
"2843","Federation",4,4.07880246359669e-05,NA,NA,2,2
"2844","Grass",4,4.07880246359669e-05,NA,NA,NA,4
"2845","Hell",4,4.07880246359669e-05,3,NA,1,NA
"2846","House",4,4.07880246359669e-05,1,1,1,2
"2847","Humans",4,4.07880246359669e-05,NA,NA,NA,4
"2848","Hypocrite",4,4.07880246359669e-05,NA,NA,NA,4
"2849","Insecticides",4,4.07880246359669e-05,NA,NA,NA,4
"2850","Israelites",4,4.07880246359669e-05,NA,NA,2,2
"2851","LOCKDOWN",4,4.07880246359669e-05,1,3,NA,NA
"2852","Leeds",4,4.07880246359669e-05,3,NA,2,NA
"2853","London",4,4.07880246359669e-05,1,NA,4,NA
"2854","Manipulation",4,4.07880246359669e-05,NA,NA,1,3
"2855","Mealworms",4,4.07880246359669e-05,NA,NA,NA,4
"2856","Modification",4,4.07880246359669e-05,NA,NA,3,1
"2857","Monday",4,4.07880246359669e-05,2,NA,2,NA
"2858","NGOs",4,4.07880246359669e-05,1,NA,1,2
"2859","Nephilim",4,4.07880246359669e-05,NA,NA,NA,4
"2860","Parks",4,4.07880246359669e-05,NA,NA,NA,4
"2861","Parlament",4,4.07880246359669e-05,NA,NA,NA,4
"2862","Parts",4,4.07880246359669e-05,NA,NA,4,NA
"2863","Pesticide",4,4.07880246359669e-05,NA,NA,NA,4
"2864","Pfizer",4,4.07880246359669e-05,NA,NA,2,2
"2865","Pizzagate",4,4.07880246359669e-05,NA,NA,2,2
"2866","Qld",4,4.07880246359669e-05,NA,NA,4,NA
"2867","Rivers",4,4.07880246359669e-05,NA,NA,2,2
"2868","Roadmap",4,4.07880246359669e-05,NA,NA,4,NA
"2869","Rumble",4,4.07880246359669e-05,NA,NA,3,1
"2870","Sasquatch",4,4.07880246359669e-05,NA,NA,NA,4
"2871","Schoolchild",4,4.07880246359669e-05,NA,NA,NA,4
"2872","Share➡️",4,4.07880246359669e-05,NA,1,1,2
"2873","Snacks",4,4.07880246359669e-05,NA,NA,NA,4
"2874","Soap",4,4.07880246359669e-05,NA,NA,NA,4
"2875","Spirit",4,4.07880246359669e-05,NA,NA,NA,4
"2876","Story",4,4.07880246359669e-05,NA,NA,2,2
"2877","Summit",4,4.07880246359669e-05,1,NA,3,NA
"2878","Support💥💥",4,4.07880246359669e-05,NA,NA,NA,4
"2879","TheGreatReset💯",4,4.07880246359669e-05,NA,NA,4,NA
"2880","Tory",4,4.07880246359669e-05,3,NA,5,NA
"2881","TÀ",4,4.07880246359669e-05,4,NA,NA,NA
"2882","Vibration",4,4.07880246359669e-05,NA,NA,NA,4
"2883","Vision",4,4.07880246359669e-05,NA,NA,4,NA
"2884","WeAreAwake💯",4,4.07880246359669e-05,NA,NA,4,NA
"2885","Wes",4,4.07880246359669e-05,4,NA,NA,NA
"2886","Wildlife",4,4.07880246359669e-05,NA,NA,NA,4
"2887","X",4,4.07880246359669e-05,1,NA,1,2
"2888","Zeta",4,4.07880246359669e-05,NA,NA,NA,4
"2889","[ut",4,4.07880246359669e-05,1,2,1,NA
"2890","abrasion",4,4.07880246359669e-05,NA,NA,NA,4
"2891","absence",4,4.07880246359669e-05,1,NA,NA,3
"2892","abuser",4,4.07880246359669e-05,NA,NA,NA,4
"2893","academia",4,4.07880246359669e-05,NA,NA,4,NA
"2894","accommodation",4,4.07880246359669e-05,1,1,2,NA
"2895","accompaniment",4,4.07880246359669e-05,NA,NA,NA,4
"2896","accumulation",4,4.07880246359669e-05,NA,2,1,1
"2897","acne",4,4.07880246359669e-05,NA,NA,NA,4
"2898","adventur",4,4.07880246359669e-05,NA,NA,4,NA
"2899","adverse",4,4.07880246359669e-05,NA,2,3,NA
"2900","advertisement",4,4.07880246359669e-05,NA,1,1,2
"2901","ailment",4,4.07880246359669e-05,NA,1,1,2
"2902","almonds",4,4.07880246359669e-05,NA,NA,NA,4
"2903","amino",4,4.07880246359669e-05,NA,NA,NA,4
"2904","ancestor",4,4.07880246359669e-05,NA,NA,NA,4
"2905","anthrax",4,4.07880246359669e-05,NA,NA,1,3
"2906","anti-vaxxer",4,4.07880246359669e-05,NA,2,2,NA
"2907","arse",4,4.07880246359669e-05,1,NA,1,2
"2908","assault",4,4.07880246359669e-05,NA,NA,6,NA
"2909","assignment",4,4.07880246359669e-05,NA,1,NA,3
"2910","association",4,4.07880246359669e-05,2,NA,2,1
"2911","authoritarianism",4,4.07880246359669e-05,NA,1,3,1
"2912","avalanche",4,4.07880246359669e-05,NA,4,NA,NA
"2913","aviation",4,4.07880246359669e-05,1,1,2,NA
"2914","baking",4,4.07880246359669e-05,NA,NA,NA,4
"2915","banana",4,4.07880246359669e-05,NA,NA,NA,4
"2916","band",4,4.07880246359669e-05,1,2,1,1
"2917","barbecue",4,4.07880246359669e-05,NA,NA,NA,4
"2918","barking",4,4.07880246359669e-05,NA,NA,NA,4
"2919","barricade",4,4.07880246359669e-05,4,NA,NA,NA
"2920","basics",4,4.07880246359669e-05,NA,NA,NA,4
"2921","bay",4,4.07880246359669e-05,NA,NA,NA,4
"2922","bear",4,4.07880246359669e-05,NA,NA,1,3
"2923","behalf",4,4.07880246359669e-05,NA,1,2,1
"2924","bench",4,4.07880246359669e-05,NA,NA,2,2
"2925","biase",4,4.07880246359669e-05,NA,NA,NA,4
"2926","billboard",4,4.07880246359669e-05,2,NA,2,NA
"2927","billions",4,4.07880246359669e-05,NA,NA,3,3
"2928","biotin",4,4.07880246359669e-05,NA,NA,NA,4
"2929","blockage",4,4.07880246359669e-05,1,1,3,NA
"2930","blowback",4,4.07880246359669e-05,NA,NA,4,NA
"2931","bonus",4,4.07880246359669e-05,NA,NA,2,2
"2932","bother",4,4.07880246359669e-05,NA,NA,NA,4
"2933","boycott",4,4.07880246359669e-05,1,NA,2,1
"2934","brainchild",4,4.07880246359669e-05,1,NA,3,NA
"2935","breakfast",4,4.07880246359669e-05,NA,NA,NA,4
"2936","buddy",4,4.07880246359669e-05,1,1,NA,2
"2937","bulk",4,4.07880246359669e-05,1,NA,NA,3
"2938","burden",4,4.07880246359669e-05,NA,NA,3,2
"2939","bureaucracy",4,4.07880246359669e-05,NA,NA,4,NA
"2940","burner",4,4.07880246359669e-05,NA,NA,NA,4
"2941","ca2+",4,4.07880246359669e-05,NA,NA,4,NA
"2942","cacto",4,4.07880246359669e-05,NA,NA,NA,4
"2943","calm",4,4.07880246359669e-05,3,NA,NA,1
"2944","campaigns",4,4.07880246359669e-05,NA,NA,1,3
"2945","canale",4,4.07880246359669e-05,NA,1,NA,3
"2946","cannabis",4,4.07880246359669e-05,NA,NA,NA,4
"2947","capture",4,4.07880246359669e-05,NA,NA,3,1
"2948","carmine",4,4.07880246359669e-05,NA,NA,NA,4
"2949","carrosse",4,4.07880246359669e-05,NA,NA,NA,4
"2950","carrot",4,4.07880246359669e-05,NA,2,1,1
"2951","casis",4,4.07880246359669e-05,NA,1,NA,3
"2952","cebook",4,4.07880246359669e-05,4,NA,NA,NA
"2953","celebration",4,4.07880246359669e-05,1,NA,4,NA
"2954","censor",4,4.07880246359669e-05,NA,NA,3,1
"2955","centrality",4,4.07880246359669e-05,NA,NA,4,NA
"2956","chamber",4,4.07880246359669e-05,NA,2,3,1
"2957","chanell",4,4.07880246359669e-05,4,NA,NA,NA
"2958","changer",4,4.07880246359669e-05,NA,NA,NA,4
"2959","checkout",4,4.07880246359669e-05,4,NA,NA,NA
"2960","checkpoint",4,4.07880246359669e-05,3,1,NA,NA
"2961","cheque",4,4.07880246359669e-05,NA,NA,NA,4
"2962","chipping",4,4.07880246359669e-05,NA,NA,1,3
"2963","cicada",4,4.07880246359669e-05,NA,NA,NA,4
"2964","civilian",4,4.07880246359669e-05,NA,NA,1,3
"2965","cleanse",4,4.07880246359669e-05,NA,NA,NA,4
"2966","climatique",4,4.07880246359669e-05,NA,1,1,2
"2967","clot",4,4.07880246359669e-05,NA,NA,1,3
"2968","co-founder",4,4.07880246359669e-05,NA,NA,3,1
"2969","coalition",4,4.07880246359669e-05,NA,NA,3,2
"2970","coating",4,4.07880246359669e-05,NA,NA,NA,4
"2971","cochineal",4,4.07880246359669e-05,NA,NA,NA,4
"2972","com",4,4.07880246359669e-05,1,NA,3,NA
"2973","comm",4,4.07880246359669e-05,1,NA,1,2
"2974","commercial",4,4.07880246359669e-05,NA,NA,2,2
"2975","communist",4,4.07880246359669e-05,NA,1,1,2
"2976","commy",4,4.07880246359669e-05,NA,4,NA,NA
"2977","compensation",4,4.07880246359669e-05,1,NA,3,NA
"2978","concepts",4,4.07880246359669e-05,NA,NA,4,NA
"2979","confectionery",4,4.07880246359669e-05,NA,NA,NA,4
"2980","confront",4,4.07880246359669e-05,3,NA,1,NA
"2981","confusion",4,4.07880246359669e-05,1,NA,1,3
"2982","consensus",4,4.07880246359669e-05,NA,NA,4,NA
"2983","consideration",4,4.07880246359669e-05,NA,2,3,NA
"2984","consist",4,4.07880246359669e-05,NA,NA,NA,4
"2985","contempt",4,4.07880246359669e-05,NA,NA,2,2
"2986","contest",4,4.07880246359669e-05,1,NA,1,2
"2987","continue",4,4.07880246359669e-05,2,2,NA,NA
"2988","controller",4,4.07880246359669e-05,NA,NA,4,NA
"2989","controversy",4,4.07880246359669e-05,4,NA,NA,NA
"2990","cooking",4,4.07880246359669e-05,NA,NA,NA,4
"2991","cop",4,4.07880246359669e-05,1,NA,3,1
"2992","coup",4,4.07880246359669e-05,2,1,1,NA
"2993","crab",4,4.07880246359669e-05,NA,NA,NA,4
"2994","cracker",4,4.07880246359669e-05,NA,NA,NA,4
"2995","credibility",4,4.07880246359669e-05,NA,NA,NA,4
"2996","crew",4,4.07880246359669e-05,1,NA,3,NA
"2997","criteria",4,4.07880246359669e-05,NA,NA,4,NA
"2998","criterion",4,4.07880246359669e-05,NA,NA,4,NA
"2999","critic",4,4.07880246359669e-05,1,1,2,2
"3000","criticism",4,4.07880246359669e-05,3,NA,2,NA
"3001","crops",4,4.07880246359669e-05,NA,NA,NA,4
"3002","crunchy",4,4.07880246359669e-05,NA,NA,NA,4
"3003","cultist",4,4.07880246359669e-05,NA,NA,4,NA
"3004","curb",4,4.07880246359669e-05,1,NA,3,NA
"3005","curfew",4,4.07880246359669e-05,2,2,NA,NA
"3006","curse",4,4.07880246359669e-05,1,NA,NA,3
"3007","dark",4,4.07880246359669e-05,NA,NA,NA,4
"3008","decrease",4,4.07880246359669e-05,NA,NA,NA,4
"3009","decree",4,4.07880246359669e-05,1,NA,NA,3
"3010","deforestation",4,4.07880246359669e-05,NA,NA,1,3
"3011","degradation",4,4.07880246359669e-05,NA,NA,NA,4
"3012","dependence",4,4.07880246359669e-05,NA,NA,3,1
"3013","dependent",4,4.07880246359669e-05,1,NA,2,3
"3014","depression",4,4.07880246359669e-05,NA,NA,1,3
"3015","designer",4,4.07880246359669e-05,1,NA,3,NA
"3016","digitization",4,4.07880246359669e-05,NA,3,1,NA
"3017","dignity",4,4.07880246359669e-05,NA,2,1,2
"3018","dine",4,4.07880246359669e-05,NA,NA,NA,4
"3019","dining",4,4.07880246359669e-05,NA,NA,2,2
"3020","dinosaur",4,4.07880246359669e-05,NA,2,1,1
"3021","discourse",4,4.07880246359669e-05,NA,NA,2,2
"3022","disgusting",4,4.07880246359669e-05,NA,NA,NA,4
"3023","distraction",4,4.07880246359669e-05,NA,2,2,NA
"3024","divorce",4,4.07880246359669e-05,1,1,2,1
"3025","dose",4,4.07880246359669e-05,NA,NA,NA,4
"3026","downsizing",4,4.07880246359669e-05,NA,NA,4,NA
"3027","du",4,4.07880246359669e-05,NA,NA,1,3
"3028","duality",4,4.07880246359669e-05,NA,NA,NA,4
"3029","dysee",4,4.07880246359669e-05,3,NA,1,NA
"3030","e-commerce",4,4.07880246359669e-05,NA,NA,4,NA
"3031","ease",4,4.07880246359669e-05,2,NA,NA,2
"3032","eatery",4,4.07880246359669e-05,1,NA,NA,3
"3033","ecology",4,4.07880246359669e-05,2,NA,NA,2
"3034","ect",4,4.07880246359669e-05,NA,NA,NA,4
"3035","ed-tech",4,4.07880246359669e-05,NA,NA,4,NA
"3036","effectiveness",4,4.07880246359669e-05,NA,NA,NA,4
"3037","emerge",4,4.07880246359669e-05,NA,NA,4,NA
"3038","empire",4,4.07880246359669e-05,1,NA,3,NA
"3039","employment",4,4.07880246359669e-05,2,NA,1,2
"3040","endorsement",4,4.07880246359669e-05,NA,NA,1,3
"3041","entrepreneurship",4,4.07880246359669e-05,4,NA,NA,NA
"3042","environmentalism",4,4.07880246359669e-05,NA,NA,2,2
"3043","epilepsy",4,4.07880246359669e-05,NA,NA,NA,4
"3044","er▪️IG▪",4,4.07880246359669e-05,3,NA,1,NA
"3045","eugenicist",4,4.07880246359669e-05,NA,NA,4,NA
"3046","ex",4,4.07880246359669e-05,NA,NA,3,1
"3047","exception",4,4.07880246359669e-05,1,NA,NA,3
"3048","executive",4,4.07880246359669e-05,NA,NA,2,2
"3049","experimentation",4,4.07880246359669e-05,NA,NA,2,2
"3050","explosion",4,4.07880246359669e-05,1,2,1,NA
"3051","export",4,4.07880246359669e-05,NA,NA,1,3
"3052","expose",4,4.07880246359669e-05,3,1,NA,NA
"3053","exterior",4,4.07880246359669e-05,NA,NA,3,1
"3054","fairness",4,4.07880246359669e-05,NA,NA,NA,4
"3055","faster",4,4.07880246359669e-05,NA,NA,1,3
"3056","fatty",4,4.07880246359669e-05,NA,NA,NA,4
"3057","feast",4,4.07880246359669e-05,NA,NA,NA,4
"3058","female",4,4.07880246359669e-05,NA,NA,NA,4
"3059","festival",4,4.07880246359669e-05,NA,2,2,NA
"3060","fighters",4,4.07880246359669e-05,1,NA,2,1
"3061","filmmaker",4,4.07880246359669e-05,NA,NA,4,NA
"3062","filth",4,4.07880246359669e-05,NA,NA,1,3
"3063","floor",4,4.07880246359669e-05,NA,NA,1,3
"3064","foam",4,4.07880246359669e-05,NA,NA,4,NA
"3065","follower",4,4.07880246359669e-05,1,NA,2,1
"3066","foreigner",4,4.07880246359669e-05,2,NA,NA,2
"3067","formation",4,4.07880246359669e-05,NA,NA,1,3
"3068","formulation",4,4.07880246359669e-05,NA,NA,NA,4
"3069","freak",4,4.07880246359669e-05,2,2,1,NA
"3070","fucker",4,4.07880246359669e-05,NA,NA,NA,4
"3071","fungi",4,4.07880246359669e-05,NA,NA,NA,4
"3072","gathering",4,4.07880246359669e-05,NA,NA,2,2
"3073","geo",4,4.07880246359669e-05,1,NA,4,NA
"3074","germ",4,4.07880246359669e-05,NA,NA,NA,4
"3075","get",4,4.07880246359669e-05,2,1,2,NA
"3076","glacier",4,4.07880246359669e-05,NA,4,NA,NA
"3077","globalism",4,4.07880246359669e-05,1,NA,3,NA
"3078","goon",4,4.07880246359669e-05,1,NA,3,NA
"3079","gust",4,4.07880246359669e-05,NA,NA,NA,4
"3080","handler",4,4.07880246359669e-05,NA,NA,1,3
"3081","hardware",4,4.07880246359669e-05,NA,NA,4,NA
"3082","hassle",4,4.07880246359669e-05,NA,NA,3,1
"3083","heel",4,4.07880246359669e-05,NA,NA,1,3
"3084","height",4,4.07880246359669e-05,1,NA,NA,3
"3085","helicopter",4,4.07880246359669e-05,NA,NA,1,3
"3086","herbicides",4,4.07880246359669e-05,NA,NA,NA,4
"3087","hero",4,4.07880246359669e-05,2,1,1,NA
"3088","heroe",4,4.07880246359669e-05,NA,NA,4,NA
"3089","highlight",4,4.07880246359669e-05,NA,1,2,1
"3090","hike",4,4.07880246359669e-05,NA,1,1,2
"3091","hive",4,4.07880246359669e-05,NA,1,1,2
"3092","hogwash",4,4.07880246359669e-05,NA,NA,4,NA
"3093","holder",4,4.07880246359669e-05,2,2,1,NA
"3094","https://interestingengineering.com/science/3d-printing-insects-mixed-with-vegetables-could-help-us-to-prevent-food-crisis",4,4.07880246359669e-05,NA,NA,NA,4
"3095","https://petersweden.substack.com/p/insects-school",4,4.07880246359669e-05,NA,NA,NA,4
"3096","https://t.me/Aussie_New",4,4.07880246359669e-05,NA,1,2,1
"3097","https://t.me/downtherabbitholewegofolks",4,4.07880246359669e-05,2,1,NA,1
"3098","https://t.me/followsthewhiterabbit",4,4.07880246359669e-05,NA,NA,4,NA
"3099","https://worldcouncilforhealth.org/subscribe",4,4.07880246359669e-05,4,NA,NA,NA
"3100","https://www.cnet.com/tech/gaming/meet-me-in-my-avatars-office",4,4.07880246359669e-05,NA,NA,4,NA
"3101","https://www.ukcolumn.org/article/resilient-cities-programme-another-threat-individual-liberty",4,4.07880246359669e-05,1,NA,4,NA
"3102","humidity",4,4.07880246359669e-05,NA,NA,1,3
"3103","husband",4,4.07880246359669e-05,1,NA,NA,3
"3104","hydrogel",4,4.07880246359669e-05,NA,NA,4,NA
"3105","hype",4,4.07880246359669e-05,NA,2,1,1
"3106","hypha",4,4.07880246359669e-05,NA,NA,NA,4
"3107","idol",4,4.07880246359669e-05,NA,NA,1,3
"3108","illegal",4,4.07880246359669e-05,NA,1,2,1
"3109","immigrant",4,4.07880246359669e-05,3,1,NA,NA
"3110","immunity",4,4.07880246359669e-05,NA,1,NA,3
"3111","impair",4,4.07880246359669e-05,NA,NA,NA,4
"3112","incident",4,4.07880246359669e-05,2,NA,3,1
"3113","individuality",4,4.07880246359669e-05,NA,NA,4,NA
"3114","inequity",4,4.07880246359669e-05,2,1,1,NA
"3115","inflection",4,4.07880246359669e-05,NA,NA,4,NA
"3116","infrastructural",4,4.07880246359669e-05,NA,NA,4,NA
"3117","innocent",4,4.07880246359669e-05,NA,1,2,1
"3118","instinct",4,4.07880246359669e-05,NA,NA,3,1
"3119","insu",4,4.07880246359669e-05,NA,NA,NA,4
"3120","intestine",4,4.07880246359669e-05,NA,NA,NA,4
"3121","invasion",4,4.07880246359669e-05,1,NA,NA,3
"3122","involvement",4,4.07880246359669e-05,1,NA,4,1
"3123","jaw",4,4.07880246359669e-05,NA,NA,NA,4
"3124","jetzt",4,4.07880246359669e-05,NA,NA,NA,4
"3125","joints",4,4.07880246359669e-05,NA,NA,NA,4
"3126","kin",4,4.07880246359669e-05,NA,NA,NA,4
"3127","klimaat",4,4.07880246359669e-05,NA,3,1,NA
"3128","knee",4,4.07880246359669e-05,NA,NA,NA,4
"3129","labour",4,4.07880246359669e-05,1,NA,3,NA
"3130","lamb",4,4.07880246359669e-05,NA,NA,NA,4
"3131","larger",4,4.07880246359669e-05,NA,NA,4,NA
"3132","launch",4,4.07880246359669e-05,1,NA,2,1
"3133","leaves",4,4.07880246359669e-05,NA,NA,NA,4
"3134","li",4,4.07880246359669e-05,4,1,NA,NA
"3135","libertie",4,4.07880246359669e-05,1,NA,4,NA
"3136","likelihood",4,4.07880246359669e-05,NA,NA,NA,4
"3137","limb",4,4.07880246359669e-05,NA,NA,NA,4
"3138","liquidity",4,4.07880246359669e-05,NA,2,2,NA
"3139","literature",4,4.07880246359669e-05,NA,NA,2,2
"3140","lockdownd",4,4.07880246359669e-05,NA,4,NA,NA
"3141","lunacy",4,4.07880246359669e-05,2,NA,1,1
"3142","mRNA",4,4.07880246359669e-05,NA,2,2,2
"3143","mafia",4,4.07880246359669e-05,1,NA,2,1
"3144","magic",4,4.07880246359669e-05,NA,NA,NA,4
"3145","magnesium",4,4.07880246359669e-05,NA,NA,NA,4
"3146","maintenance",4,4.07880246359669e-05,NA,NA,2,2
"3147","maker",4,4.07880246359669e-05,NA,2,1,1
"3148","manger",4,4.07880246359669e-05,NA,NA,NA,4
"3149","manure",4,4.07880246359669e-05,NA,NA,NA,4
"3150","mattress",4,4.07880246359669e-05,NA,NA,3,1
