"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"111","water",23,0.00119238944476126,3,5,NA,15
"112","ziekte",23,0.00119238944476126,1,2,4,16
"113","beetje",22,0.00114054642542382,NA,3,8,11
"114","elite",22,0.00114054642542382,5,5,4,9
"115","https://t.me/ScarletFranciniItaly",22,0.00114054642542382,11,1,12,3
"116","informatie",22,0.00114054642542382,2,3,4,13
"117","plant",22,0.00114054642542382,2,NA,2,18
"118","recht",22,0.00114054642542382,NA,4,4,14
"119","groente",21,0.00108870340608637,2,NA,1,18
"120","grond",21,0.00108870340608637,2,NA,7,13
"121","massa",21,0.00108870340608637,5,4,9,4
"122","moment",21,0.00108870340608637,1,4,5,12
"123","natuur",21,0.00108870340608637,2,2,6,11
"124","oplossing",21,0.00108870340608637,NA,NA,12,9
"125","punt",21,0.00108870340608637,3,1,12,6
"126","toestemming",21,0.00108870340608637,4,3,3,13
"127","verschil",21,0.00108870340608637,1,NA,20,NA
"128","voedingsmiddel",21,0.00108870340608637,NA,NA,NA,21
"129","vorm",21,0.00108870340608637,NA,3,9,9
"130","waarheid",21,0.00108870340608637,NA,4,6,11
"131","afstand",20,0.00103686038674892,2,2,16,1
"132","angst",20,0.00103686038674892,1,11,1,7
"133","bankpas",20,0.00103686038674892,NA,20,NA,NA
"134","camera",20,0.00103686038674892,3,1,19,NA
"135","koek",20,0.00103686038674892,NA,NA,NA,20
"136","ontwikkeling",20,0.00103686038674892,NA,1,8,12
"137","Insect",19,0.000985017367411478,1,NA,NA,18
"138","Nederlander",19,0.000985017367411478,1,9,2,7
"139","eten",19,0.000985017367411478,NA,1,NA,18
"140","gebied",19,0.000985017367411478,6,2,6,6
"141","globalist",19,0.000985017367411478,1,3,11,4
"142","ingrediënt",19,0.000985017367411478,NA,NA,1,18
"143","macht",19,0.000985017367411478,1,9,4,5
"144","persoon",19,0.000985017367411478,NA,1,6,13
"145","aantal",18,0.000933174348074032,1,1,6,10
"146","bakkerijproduct",18,0.000933174348074032,NA,NA,NA,18
"147","boeren",18,0.000933174348074032,1,3,5,10
"148","code",18,0.000933174348074032,NA,6,10,2
"149","deegwaar",18,0.000933174348074032,NA,NA,NA,18
"150","eiwit",18,0.000933174348074032,NA,NA,NA,18
"151","man",18,0.000933174348074032,1,2,3,12
"152","netwerk",18,0.000933174348074032,2,NA,13,4
"153","onderdeel",18,0.000933174348074032,1,4,7,7
"154","schimmel",18,0.000933174348074032,NA,NA,NA,18
"155","commissie",17,0.000881331328736586,1,3,1,12
"156","gas",17,0.000881331328736586,NA,1,4,12
"157","gat",17,0.000881331328736586,6,NA,9,2
"158","kracht",17,0.000881331328736586,NA,10,2,5
"159","landbouw",17,0.000881331328736586,1,1,3,13
"160","leugen",17,0.000881331328736586,1,4,2,10
"161","lid",17,0.000881331328736586,3,NA,3,11
"162","mening",17,0.000881331328736586,1,NA,2,14
"163","middel",17,0.000881331328736586,2,3,6,6
"164","miljard",17,0.000881331328736586,NA,1,3,14
"165","ministerie",17,0.000881331328736586,NA,NA,7,10
"166","onderzoek",17,0.000881331328736586,NA,2,3,12
"167","oog",17,0.000881331328736586,NA,3,7,7
"168","programma",17,0.000881331328736586,1,1,9,6
"169","project",17,0.000881331328736586,4,1,12,3
"170","saus",17,0.000881331328736586,NA,NA,NA,17
"171","t.me/hetkantelpunen",17,0.000881331328736586,8,4,3,3
"172","vaccinatie",17,0.000881331328736586,3,6,2,6
"173","vergunning",17,0.000881331328736586,2,2,2,12
"174","voorbeeld",17,0.000881331328736586,3,2,8,5
"175","begin",16,0.000829488309399139,3,2,4,7
"176","boete",16,0.000829488309399139,2,3,5,8
"177","data",16,0.000829488309399139,1,3,12,NA
"178","etiketteringsvoorschrift",16,0.000829488309399139,NA,NA,NA,16
"179","euro",16,0.000829488309399139,1,2,13,1
"180","fabriek",16,0.000829488309399139,NA,NA,2,14
"181","fase",16,0.000829488309399139,1,NA,14,1
"182","kosten",16,0.000829488309399139,NA,2,9,5
"183","pizza",16,0.000829488309399139,NA,NA,NA,16
"184","prijs",16,0.000829488309399139,NA,2,3,11
"185","rest",16,0.000829488309399139,4,1,4,7
"186","schaaldier",16,0.000829488309399139,NA,NA,NA,16
"187","school",16,0.000829488309399139,4,2,4,6
"188","stikstof",16,0.000829488309399139,2,2,4,8
"189","straat",16,0.000829488309399139,3,1,11,2
"190","telefoon",16,0.000829488309399139,1,1,14,NA
"191","verhaal",16,0.000829488309399139,2,5,3,6
"192","zone",16,0.000829488309399139,8,10,3,NA
"193","zorg",16,0.000829488309399139,2,5,6,3
"194","actie",15,0.000777645290061693,1,9,NA,5
"195","beeld",15,0.000777645290061693,2,4,8,2
"196","beleid",15,0.000777645290061693,2,5,NA,8
"197","bron",15,0.000777645290061693,NA,NA,NA,15
"198","city’",15,0.000777645290061693,2,NA,14,NA
"199","gevaar",15,0.000777645290061693,2,3,6,5
"200","gevangenis",15,0.000777645290061693,5,3,6,2
"201","hel",15,0.000777645290061693,1,11,1,2
"202","lijst",15,0.000777645290061693,1,1,3,10
"203","lucht",15,0.000777645290061693,NA,2,8,5
"204","privacy",15,0.000777645290061693,NA,NA,12,4
"205","proces",15,0.000777645290061693,NA,NA,12,3
"206","samenleving",15,0.000777645290061693,2,6,4,3
"207","situatie",15,0.000777645290061693,3,1,1,10
"208","technologie",15,0.000777645290061693,1,NA,8,6
"209","unie",15,0.000777645290061693,1,1,NA,13
"210","verband",15,0.000777645290061693,NA,2,2,11
"211","wereldwijd",15,0.000777645290061693,1,4,5,5
"212","winkel",15,0.000777645290061693,3,1,1,10
"213","alcohol",14,0.000725802270724247,NA,10,1,3
"214","beweging",14,0.000725802270724247,4,1,9,3
"215","boerderij",14,0.000725802270724247,4,NA,6,6
"216","buurt",14,0.000725802270724247,8,2,4,3
"217","corona",14,0.000725802270724247,NA,7,2,5
"218","document",14,0.000725802270724247,1,NA,2,11
"219","drank",14,0.000725802270724247,NA,1,NA,13
"220","gegeven",14,0.000725802270724247,NA,1,10,3
"221","geval",14,0.000725802270724247,1,2,5,6
"222","intelligentie",14,0.000725802270724247,NA,NA,14,NA
"223","kabinet",14,0.000725802270724247,2,1,5,7
"224","meelworm",14,0.000725802270724247,NA,NA,NA,14
"225","onzin",14,0.000725802270724247,2,5,1,6
"226","organisatie",14,0.000725802270724247,1,NA,4,9
"227","risico",14,0.000725802270724247,NA,1,NA,13
"228","sprinkhaan",14,0.000725802270724247,NA,NA,NA,14
"229","zaad",14,0.000725802270724247,NA,NA,2,12
"230","@broederbobben",13,0.000673959251386801,7,3,1,3
"231","Snack",13,0.000673959251386801,NA,NA,NA,13
"232","bedoeling",13,0.000673959251386801,4,1,4,4
"233","bewoner",13,0.000673959251386801,11,5,2,NA
"234","boom",13,0.000673959251386801,NA,1,2,10
"235","einde",13,0.000673959251386801,6,3,9,1
"236","film",13,0.000673959251386801,2,3,5,3
"237","industrie",13,0.000673959251386801,NA,1,3,10
"238","kanker",13,0.000673959251386801,NA,NA,1,12
"239","klimaat-lockdown",13,0.000673959251386801,NA,13,NA,NA
"240","last",13,0.000673959251386801,NA,12,NA,1
"241","link",13,0.000673959251386801,3,1,3,7
"242","mondkap",13,0.000673959251386801,1,7,3,2
"243","politicus",13,0.000673959251386801,2,4,NA,7
"244","provincie",13,0.000673959251386801,3,NA,3,7
"245","ruimte",13,0.000673959251386801,2,1,7,3
"246","smren",13,0.000673959251386801,NA,NA,13,1
"247","spijsvertering",13,0.000673959251386801,NA,NA,NA,13
"248","verkeer",13,0.000673959251386801,1,11,1,NA
"249","video",13,0.000673959251386801,1,5,5,3
"250","vrouw",13,0.000673959251386801,4,1,NA,8
"251","belang",12,0.000622116232049355,1,NA,5,6
"252","bodem",12,0.000622116232049355,NA,NA,1,11
"253","deur",12,0.000622116232049355,3,3,4,2
"254","economie",12,0.000622116232049355,1,3,6,2
"255","eind",12,0.000622116232049355,1,2,4,5
"256","familie",12,0.000622116232049355,2,NA,1,9
"257","fles",12,0.000622116232049355,NA,10,2,NA
"258","hart",12,0.000622116232049355,NA,1,7,5
"259","hoofd",12,0.000622116232049355,NA,3,3,6
"260","kant",12,0.000622116232049355,NA,2,5,5
"261","maaltijd",12,0.000622116232049355,1,NA,NA,11
"262","maatschappij",12,0.000622116232049355,NA,2,8,2
"263","machine",12,0.000622116232049355,1,1,10,NA
"264","melk",12,0.000622116232049355,1,NA,NA,11
"265","overeenkomst",12,0.000622116232049355,NA,1,11,NA
"266","pandemie",12,0.000622116232049355,3,6,NA,3
"267","poort",12,0.000622116232049355,1,10,1,NA
"268","site",12,0.000622116232049355,NA,NA,10,2
"269","straling",12,0.000622116232049355,NA,2,10,NA
"270","succes",12,0.000622116232049355,1,7,NA,4
"271","verkiezing",12,0.000622116232049355,NA,5,3,4
"272","verpakking",12,0.000622116232049355,NA,NA,NA,12
"273","virus",12,0.000622116232049355,NA,7,NA,5
"274","voedselket",12,0.000622116232049355,NA,NA,NA,12
"275","wet",12,0.000622116232049355,2,4,2,4
"276","wetenschap",12,0.000622116232049355,2,2,2,6
"277","woord",12,0.000622116232049355,4,NA,7,1
"278","zomer",12,0.000622116232049355,NA,4,5,4
"279","Chitine",11,0.000570273212711908,NA,NA,NA,11
"280","VK",11,0.000570273212711908,4,2,10,NA
"281","betalen",11,0.000570273212711908,NA,10,1,NA
"282","brandstof",11,0.000570273212711908,2,5,1,4
"283","budget",11,0.000570273212711908,1,3,4,3
"284","consument",11,0.000570273212711908,NA,NA,NA,11
"285","crisis",11,0.000570273212711908,NA,7,NA,4
"286","herinnering",11,0.000570273212711908,1,10,1,NA
"287","hè",11,0.000570273212711908,NA,1,10,NA
"288","kartel",11,0.000570273212711908,1,NA,8,3
"289","klimaatverandering",11,0.000570273212711908,3,3,NA,5
"290","leider",11,0.000570273212711908,NA,1,3,7
"291","maanden",11,0.000570273212711908,NA,6,4,2
"292","meel",11,0.000570273212711908,NA,NA,NA,11
"293","onderwerp",11,0.000570273212711908,NA,NA,4,7
"294","ongevaccineerd",11,0.000570273212711908,NA,10,NA,1
"295","peulvrucht",11,0.000570273212711908,NA,NA,NA,11
"296","politie",11,0.000570273212711908,2,1,6,2
"297","prikje",11,0.000570273212711908,NA,11,NA,NA
"298","tekort",11,0.000570273212711908,NA,3,NA,8
"299","termijn",11,0.000570273212711908,NA,NA,NA,11
"300","veiligheid",11,0.000570273212711908,NA,2,7,2
"301","verantwoordelijkheid",11,0.000570273212711908,NA,NA,1,10
"302","weekdier",11,0.000570273212711908,NA,NA,NA,11
"303","CO2-niveau",10,0.000518430193374462,NA,10,NA,NA
"304","Publicatieblad",10,0.000518430193374462,NA,NA,NA,10
"305","Soep",10,0.000518430193374462,NA,NA,NA,10
"306","[https://t.me/ditishetnieuws](https://t.me/ditishetnieuws",10,0.000518430193374462,2,3,1,5
"307","aardappelproduct",10,0.000518430193374462,NA,NA,NA,10
"308","allergie",10,0.000518430193374462,NA,NA,NA,10
"309","arts",10,0.000518430193374462,NA,3,4,3
"310","autoriteit",10,0.000518430193374462,1,1,3,6
"311","bewijs",10,0.000518430193374462,1,1,5,3
"312","bewustzijn",10,0.000518430193374462,NA,2,6,2
"313","bloed",10,0.000518430193374462,NA,NA,2,8
"314","bord",10,0.000518430193374462,NA,NA,1,9
"315","club",10,0.000518430193374462,2,2,1,5
"316","concept",10,0.000518430193374462,3,NA,8,2
"317","doodgewoon",10,0.000518430193374462,NA,10,NA,NA
"318","exoskelet",10,0.000518430193374462,NA,NA,NA,10
"319","fruit",10,0.000518430193374462,2,NA,2,6
"320","https://t.me/ScarletFranciniItaly/",10,0.000518430193374462,NA,5,4,1
"321","huisstofmijt",10,0.000518430193374462,NA,NA,NA,10
"322","kiespijn",10,0.000518430193374462,NA,10,NA,NA
"323","klap",10,0.000518430193374462,NA,10,NA,NA
"324","kop",10,0.000518430193374462,NA,4,1,5
"325","leger",10,0.000518430193374462,2,1,NA,7
"326","minute",10,0.000518430193374462,10,NA,NA,NA
"327","mond",10,0.000518430193374462,NA,3,1,6
"328","nú",10,0.000518430193374462,NA,10,NA,NA
"329","pensioenprobleem",10,0.000518430193374462,NA,10,NA,NA
"330","permanenen",10,0.000518430193374462,NA,10,NA,NA
"331","politiek",10,0.000518430193374462,1,2,1,6
"332","populatie",10,0.000518430193374462,1,8,1,1
"333","protest",10,0.000518430193374462,3,NA,7,1
"334","schakelaar",10,0.000518430193374462,8,NA,NA,2
"335","stem",10,0.000518430193374462,1,2,5,2
"336","uur",10,0.000518430193374462,2,NA,3,5
"337","vaccinatiestatus",10,0.000518430193374462,NA,10,NA,NA
"338","verandering",10,0.000518430193374462,NA,NA,5,5
"339","verbod",10,0.000518430193374462,2,2,1,5
"340","verzekeringspremie",10,0.000518430193374462,NA,10,NA,NA
"341","voedselvoorziening",10,0.000518430193374462,NA,NA,1,9
"342","vriend",10,0.000518430193374462,1,4,2,3
"343","website",10,0.000518430193374462,1,NA,4,5
"344","werkelijkheid",10,0.000518430193374462,1,NA,6,3
"345","wijn",10,0.000518430193374462,NA,10,NA,NA
"346","zin",10,0.000518430193374462,3,NA,4,3
"347","“meet”",10,0.000518430193374462,NA,10,NA,NA
"348","Chocoladeproduct",9,0.000466587174037016,NA,NA,NA,9
"349","Cracker",9,0.000466587174037016,NA,NA,NA,9
"350","EU-protocol",9,0.000466587174037016,NA,NA,NA,9
"351","Vleesanalogen",9,0.000466587174037016,NA,NA,NA,9
"352","Wef",9,0.000466587174037016,1,NA,4,4
"353","achtergrond",9,0.000466587174037016,1,NA,5,3
"354","afval",9,0.000466587174037016,2,NA,2,5
"355","antwoord",9,0.000466587174037016,3,1,3,2
"356","bacterie",9,0.000466587174037016,NA,NA,NA,9
"357","dna",9,0.000466587174037016,NA,NA,4,5
"358","dollar",9,0.000466587174037016,NA,NA,5,4
"359","food",9,0.000466587174037016,NA,NA,NA,9
"360","gemak",9,0.000466587174037016,7,NA,NA,2
"361","hub",9,0.000466587174037016,NA,NA,1,8
"362","identiteit",9,0.000466587174037016,1,2,6,NA
"363","info",9,0.000466587174037016,1,NA,3,5
"364","kennis",9,0.000466587174037016,NA,NA,3,6
"365","kledingstuk",9,0.000466587174037016,NA,NA,9,NA
"366","koe",9,0.000466587174037016,NA,NA,2,7
"367","koeien",9,0.000466587174037016,NA,NA,NA,9
"368","lespakket",9,0.000466587174037016,NA,NA,NA,9
"369","licht",9,0.000466587174037016,1,2,5,1
"370","markt",9,0.000466587174037016,NA,NA,6,3
"371","maïsmeel",9,0.000466587174037016,NA,NA,NA,9
"372","moeder",9,0.000466587174037016,3,2,2,3
"373","onteigening",9,0.000466587174037016,NA,1,2,7
"374","pijn",9,0.000466587174037016,NA,NA,4,5
"375","prik",9,0.000466587174037016,NA,4,3,2
"376","rapport",9,0.000466587174037016,1,NA,NA,8
"377","rechten",9,0.000466587174037016,NA,NA,NA,9
"378","schaal",9,0.000466587174037016,1,1,1,6
"379","schuld",9,0.000466587174037016,NA,4,3,2
"380","sensor",9,0.000466587174037016,NA,NA,9,NA
"381","slaaf",9,0.000466587174037016,1,NA,4,4
"382","soep",9,0.000466587174037016,NA,NA,NA,9
"383","soepconcentraat",9,0.000466587174037016,NA,NA,NA,9
"384","soeppoeder",9,0.000466587174037016,NA,NA,NA,9
"385","stoppen",9,0.000466587174037016,NA,NA,4,5
"386","stroom",9,0.000466587174037016,1,NA,7,1
"387","vleesalternatief",9,0.000466587174037016,NA,NA,NA,9
"388","vleesbereiding",9,0.000466587174037016,NA,NA,NA,9
"389","volksgezondheid",9,0.000466587174037016,NA,2,1,6
"390","wezen",9,0.000466587174037016,NA,NA,3,6
"391","wijze",9,0.000466587174037016,NA,3,1,5
"392","5G-netwerk",8,0.00041474415469957,NA,NA,8,NA
"393","Groenen",8,0.00041474415469957,NA,NA,NA,8
"394","autorisatie",8,0.00041474415469957,NA,NA,NA,8
"395","band",8,0.00041474415469957,NA,3,5,NA
"396","belasting",8,0.00041474415469957,NA,5,2,1
"397","broodstengel",8,0.00041474415469957,NA,NA,NA,8
"398","burgemeester",8,0.00041474415469957,2,NA,9,NA
"399","cultuur",8,0.00041474415469957,1,1,1,5
"400","democratie",8,0.00041474415469957,3,3,1,1
"401","dieet",8,0.00041474415469957,NA,NA,NA,8
"402","dranken",8,0.00041474415469957,NA,NA,NA,8
"403","e",8,0.00041474415469957,NA,NA,1,7
"404","effect",8,0.00041474415469957,NA,2,2,4
"405","element",8,0.00041474415469957,NA,NA,1,7
"406","enzym",8,0.00041474415469957,NA,NA,NA,8
"407","gezicht",8,0.00041474415469957,1,NA,4,3
"408","journalist",8,0.00041474415469957,NA,4,1,3
"409","kastje",8,0.00041474415469957,1,NA,7,NA
"410","kip",8,0.00041474415469957,NA,NA,NA,8
"411","maad",8,0.00041474415469957,NA,NA,NA,8
"412","mogelijkheid",8,0.00041474415469957,NA,2,4,2
"413","oor",8,0.00041474415469957,1,2,4,1
"414","opwarming",8,0.00041474415469957,3,6,NA,1
"415","ouder",8,0.00041474415469957,1,NA,1,6
"416","pensioen",8,0.00041474415469957,NA,1,4,3
"417","plek",8,0.00041474415469957,NA,1,5,2
"418","polysacharide",8,0.00041474415469957,NA,NA,NA,8
"419","proef",8,0.00041474415469957,1,3,5,NA
"420","publiek",8,0.00041474415469957,1,2,1,4
"421","raad",8,0.00041474415469957,4,3,2,NA
"422","regel",8,0.00041474415469957,3,NA,3,2
"423","regio",8,0.00041474415469957,NA,3,NA,5
"424","revolutie",8,0.00041474415469957,1,1,3,3
"425","sector",8,0.00041474415469957,NA,1,3,4
"426","shit",8,0.00041474415469957,1,4,NA,3
"427","smartphone",8,0.00041474415469957,1,NA,7,NA
"428","stijden",8,0.00041474415469957,8,NA,NA,NA
"429","stop",8,0.00041474415469957,NA,1,2,5
"430","storm",8,0.00041474415469957,NA,7,1,NA
"431","strijd",8,0.00041474415469957,1,NA,4,3
"432","substraat",8,0.00041474415469957,NA,NA,NA,8
"433","tracking",8,0.00041474415469957,NA,1,7,NA
"434","vaccinatiedrang",8,0.00041474415469957,NA,8,NA,NA
"435","varen",8,0.00041474415469957,NA,NA,NA,8
"436","verbruik",8,0.00041474415469957,NA,1,7,NA
"437","wapen",8,0.00041474415469957,NA,1,3,4
"438","wetenschapper",8,0.00041474415469957,NA,1,1,6
"439","City’",7,0.000362901135362123,3,NA,4,NA
"440","aandacht",7,0.000362901135362123,NA,3,1,3
"441","aanval",7,0.000362901135362123,1,1,1,5
"442","auto’",7,0.000362901135362123,1,3,2,1
"443","basisschool",7,0.000362901135362123,NA,NA,NA,7
"444","beest",7,0.000362901135362123,NA,NA,3,4
"445","beslissing",7,0.000362901135362123,3,2,3,1
"446","bijwerking",7,0.000362901135362123,1,1,NA,5
"447","city”",7,0.000362901135362123,2,NA,5,NA
"448","communicatie",7,0.000362901135362123,NA,NA,6,1
"449","contact",7,0.000362901135362123,NA,1,3,3
"450","ding",7,0.000362901135362123,NA,1,3,3
"451","dood",7,0.000362901135362123,NA,NA,1,6
"452","duivel",7,0.000362901135362123,1,1,3,2
"453","dwang",7,0.000362901135362123,NA,3,4,NA
"454","energieverbruik",7,0.000362901135362123,NA,NA,7,NA
"455","etiket",7,0.000362901135362123,NA,NA,NA,7
"456","experiment",7,0.000362901135362123,1,2,1,3
"457","foodhub",7,0.000362901135362123,NA,NA,NA,7
"458","gang",7,0.000362901135362123,NA,NA,1,6
"459","gemeenschap",7,0.000362901135362123,2,NA,3,2
"460","gen",7,0.000362901135362123,NA,NA,1,6
"461","generatie",7,0.000362901135362123,NA,2,2,3
"462","gevoel",7,0.000362901135362123,NA,1,3,3
"463","gezin",7,0.000362901135362123,1,1,NA,5
"464","halffabrikaten",7,0.000362901135362123,NA,NA,NA,7
"465","handel",7,0.000362901135362123,NA,NA,1,6
"466","hoed",7,0.000362901135362123,5,1,1,NA
"467","honger",7,0.000362901135362123,1,NA,1,5
"468","hormoon",7,0.000362901135362123,NA,NA,NA,7
"469","hulp",7,0.000362901135362123,NA,NA,2,5
"470","insekt",7,0.000362901135362123,NA,NA,NA,7
"471","kabouter",7,0.000362901135362123,NA,NA,NA,7
"472","kader",7,0.000362901135362123,1,1,5,NA
"473","koning",7,0.000362901135362123,1,NA,1,5
"474","krant",7,0.000362901135362123,1,2,3,1
"475","kunstvlees",7,0.000362901135362123,NA,NA,NA,7
"476","laboratorium",7,0.000362901135362123,NA,NA,3,4
"477","lantaarnpaal",7,0.000362901135362123,NA,NA,7,NA
"478","levensmiddelen",7,0.000362901135362123,NA,1,NA,6
"479","maand",7,0.000362901135362123,1,3,1,2
"480","milieu",7,0.000362901135362123,NA,1,5,1
"481","miljoenen",7,0.000362901135362123,NA,2,2,3
"482","nek",7,0.000362901135362123,1,NA,2,4
"483","neus",7,0.000362901135362123,2,NA,4,1
"484","noten",7,0.000362901135362123,NA,NA,NA,7
"485","omgeving",7,0.000362901135362123,1,1,4,1
"486","partner",7,0.000362901135362123,3,NA,2,2
"487","plannen",7,0.000362901135362123,2,5,1,NA
"488","pot",7,0.000362901135362123,1,1,NA,5
"489","premier",7,0.000362901135362123,NA,4,NA,3
"490","president",7,0.000362901135362123,1,2,1,3
"491","procent",7,0.000362901135362123,NA,1,3,6
"492","productie",7,0.000362901135362123,1,1,1,4
"493","realiteit",7,0.000362901135362123,1,3,1,2
"494","rekening",7,0.000362901135362123,1,NA,4,2
"495","robots",7,0.000362901135362123,1,NA,5,1
"496","roken",7,0.000362901135362123,NA,7,NA,NA
"497","schaap",7,0.000362901135362123,2,1,NA,4
"498","schade",7,0.000362901135362123,NA,3,2,2
"499","slachtoffer",7,0.000362901135362123,1,3,2,1
"500","spel",7,0.000362901135362123,NA,NA,4,3
"501","staan",7,0.000362901135362123,NA,NA,5,2
"502","strot",7,0.000362901135362123,NA,1,2,4
"503","t",7,0.000362901135362123,1,2,1,3
"504","t.me/derdekamer",7,0.000362901135362123,NA,2,5,NA
"505","tirannie",7,0.000362901135362123,1,2,4,1
