"","channel_url","n","count","share"
"66","https://t.me/AnettGatzka",25,4,0.16
"67","https://t.me/NeuzeitNachrichten",7,4,0.571428571428571
"68","https://t.me/QV_TeamNews",6,4,0.666666666666667
"69","https://t.me/deepstatehunter",8,4,0.5
"70","https://t.me/patriotischestimmedeutschlands",13,4,0.307692307692308
"71","https://t.me/qnet17cc",43,4,0.0930232558139535
"72","https://t.me/s/FreieMedienTV",13,4,0.307692307692308
"73","https://t.me/s/HeimatDeutschland",4,4,1
"74","https://t.me/s/Mad_In_Germany",12,4,0.333333333333333
"75","https://t.me/s/QanonAustria",12,4,0.333333333333333
"76","https://t.me/s/WaldgangAlbdruck",14,4,0.285714285714286
"77","https://t.me/s/Wombel_Kunst",15,4,0.266666666666667
"78","https://t.me/s/buergerinformative",8,4,0.5
"79","https://t.me/s/freienordrheinwestfalen",14,4,0.285714285714286
"80","https://t.me/s/jouwatch",13,4,0.307692307692308
"81","https://t.me/s/mrpcr",9,4,0.444444444444444
"82","https://t.me/s/nityatelegram",11,4,0.363636363636364
"83","https://t.me/s/paragafendschugel",9,4,0.444444444444444
"84","https://t.me/s/saraslightfight",14,4,0.285714285714286
"85","https://t.me/s/sevenmaexqanons17",35,4,0.114285714285714
"86","https://t.me/s/unzensiert",29,4,0.137931034482759
"87","https://t.me/standpunkt",19,4,0.210526315789474
"88","https://t.me/DeutscherPatriot2021",10,3,0.3
"89","https://t.me/Sammlung_Bernd_Gaa",4,3,0.75
"90","https://t.me/gulag1972",15,3,0.2
"91","https://t.me/hinzuucom",15,3,0.2
"92","https://t.me/lichtkriegerforum",9,3,0.333333333333333
"93","https://t.me/nichtsalsdiewahrheitde2020",3,3,1
"94","https://t.me/qtest17",8,3,0.375
"95","https://t.me/s/Austria_Sword_of_truth",4,3,0.75
"96","https://t.me/s/AwakeningHere",7,3,0.428571428571429
"97","https://t.me/s/CNconspiracynewsroom",9,3,0.333333333333333
"98","https://t.me/s/LKNews2",13,3,0.230769230769231
"99","https://t.me/s/Meldungen_Schlagzeilen",6,3,0.5
"100","https://t.me/s/NasireaDeepState",9,3,0.333333333333333
"101","https://t.me/s/QAnonWWG1WGA17",12,3,0.25
"102","https://t.me/s/Q_Faktor_Germany",9,3,0.333333333333333
"103","https://t.me/s/SandraGabriel269",10,3,0.3
"104","https://t.me/s/WoderL",6,3,0.5
"105","https://t.me/s/auf1tv",6,3,0.5
"106","https://t.me/s/aufwach",7,3,0.428571428571429
"107","https://t.me/s/ausdermatrix",9,3,0.333333333333333
"108","https://t.me/s/baselwach2020News",10,3,0.3
"109","https://t.me/s/coronadatencheck",15,3,0.2
"110","https://t.me/s/dawid_snowden",19,3,0.157894736842105
"111","https://t.me/s/fruehwaldinformiert",12,3,0.25
"112","https://t.me/s/greatawakening_wwg1wga",6,3,0.5
"113","https://t.me/s/qhammernews",17,3,0.176470588235294
"114","https://t.me/CQLQGNE",11,2,0.181818181818182
"115","https://t.me/FaktenFriedenFreiheit",41,2,0.048780487804878
"116","https://t.me/Marieallin",4,2,0.5
"117","https://t.me/Q_Grundlagen_des_Erwachens",6,2,0.333333333333333
"118","https://t.me/Tat_Sachen",11,2,0.181818181818182
"119","https://t.me/WestFernsehen2Q21",8,2,0.25
"120","https://t.me/Widerstand100",7,2,0.285714285714286
"121","https://t.me/channel17_wiesbaden_mainz",4,2,0.5
"122","https://t.me/deepstatehunterchannel17",4,2,0.5
"123","https://t.me/dieblauehand",4,2,0.5
"124","https://t.me/huhubaer",2,2,1
"125","https://t.me/infoNeueZeit/",15,2,0.133333333333333
"126","https://t.me/internationalcoronanews",7,2,0.285714285714286
"127","https://t.me/klokkenchat",6,2,0.333333333333333
"128","https://t.me/lichtkriegerq4711",2,2,1
"129","https://t.me/medienastrologe",2,2,1
"130","https://t.me/mutflash",8,2,0.25
"131","https://t.me/newskitchen24",7,2,0.285714285714286
"132","https://t.me/projektcamelot",7,2,0.285714285714286
"133","https://t.me/qpaper_berlin",7,2,0.285714285714286
"134","https://t.me/qvefechannel",2,2,1
"135","https://t.me/s/AnjasKanal",8,2,0.25
"136","https://t.me/s/Anwaelte_fuer_Aufklaerung",3,2,0.666666666666667
"137","https://t.me/s/AttilaHildmannNews",2,2,1
"138","https://t.me/s/DasPatriotenNetzwerk_Kanal",4,2,0.5
"139","https://t.me/s/DieWahrheitundnurdieWahrheit",5,2,0.4
"140","https://t.me/s/Dr_Seuch",3,2,0.666666666666667
"141","https://t.me/s/ExpressZeitung",7,2,0.285714285714286
"142","https://t.me/s/FGNews07",12,2,0.166666666666667
"143","https://t.me/s/GodgirlQ",3,2,0.666666666666667
"144","https://t.me/s/GuardiansofGaia",7,2,0.285714285714286
"145","https://t.me/s/InSvensWelt",24,2,0.0833333333333333
"146","https://t.me/s/KlagemauerTV",2,2,1
"147","https://t.me/s/Kulturstudio",23,2,0.0869565217391305
"148","https://t.me/s/MannMitBartArchiv",7,2,0.285714285714286
"149","https://t.me/s/StayAwakeTermine",12,2,0.166666666666667
"150","https://t.me/s/atlasinitiative",5,2,0.4
"151","https://t.me/s/bayern_steht_zusammen",10,2,0.2
"152","https://t.me/s/bettinagorzolla",10,2,0.2
"153","https://t.me/s/bewusstseinm",9,2,0.222222222222222
"154","https://t.me/s/bitteltv",11,2,0.181818181818182
"155","https://t.me/s/coronasolingen",19,2,0.105263157894737
"156","https://t.me/s/davebrych_public",13,2,0.153846153846154
"157","https://t.me/s/einsamerwanderer",9,2,0.222222222222222
"158","https://t.me/s/gunnarkaisertv",4,2,0.5
"159","https://t.me/s/innfacted",24,2,0.0833333333333333
"160","https://t.me/s/marioamenti",6,2,0.333333333333333
"161","https://t.me/s/martinsellnerIB",5,2,0.4
"162","https://t.me/s/q_proofs",8,2,0.25
"163","https://t.me/s/qanonspiracy",4,2,0.5
"164","https://t.me/s/unn_neu",4,2,0.5
"165","https://t.me/s/wirmachenauf_de",20,2,0.1
"166","https://t.me/s/wochenblick",6,2,0.333333333333333
"167","https://t.me/ttpq17",8,2,0.25
"168","https://t.me/verruecktesjahr202q",11,2,0.181818181818182
"169","https://ttttt.me/DismantlingTheCabal",2,2,1
"170","http://t.me/freier_informationskanal",1,1,1
"171","https://t.me/GHZFriedrichMaik",5,1,0.2
"172","https://t.me/Haintz",9,1,0.111111111111111
"173","https://t.me/KateBono",8,1,0.125
"174","https://t.me/KlarTraum_Offenlegungen",3,1,0.333333333333333
"175","https://t.me/PharaoneninGR",2,1,0.5
"176","https://t.me/Q_Gold",2,1,0.5
"177","https://t.me/TeichWWG1WGA",8,1,0.125
"178","https://t.me/Valkuera_Fabijenna",8,1,0.125
"179","https://t.me/alterhaserap",4,1,0.25
"180","https://t.me/aufwachen369",1,1,1
"181","https://t.me/awake_infokanal",2,1,0.5
"182","https://t.me/bewusstseinswandel2020",8,1,0.125
"183","https://t.me/conspiracyfactsdeutsch",2,1,0.5
"184","https://t.me/deqodeursdu34",1,1,1
"185","https://t.me/dernexus",3,1,0.333333333333333
"186","https://t.me/diedonaldisten",3,1,0.333333333333333
"187","https://t.me/gartenbaucenter17",2,1,0.5
"188","https://t.me/hardy_q_anon",8,1,0.125
"189","https://t.me/junges_blut",3,1,0.333333333333333
"190","https://t.me/kjunews",6,1,0.166666666666667
"191","https://t.me/newsflash17q",3,1,0.333333333333333
"192","https://t.me/qakademie",1,1,1
"193","https://t.me/real_jeannedarc",9,1,0.111111111111111
"194","https://t.me/s/Activistenmemes",6,1,0.166666666666667
"195","https://t.me/s/BewegungLeipzigQD341",1,1,1
"196","https://t.me/s/BitchBotBoiiLive",1,1,1
"197","https://t.me/s/CoronaTransition",3,1,0.333333333333333
"198","https://t.me/s/Corona_Fakten",1,1,1
"199","https://t.me/s/DasGrosseErwachen2020",2,1,0.5
"200","https://t.me/s/ESistVOLLBRACHT",2,1,0.5
"201","https://t.me/s/FFTfreigeist",14,1,0.0714285714285714
"202","https://t.me/s/FaschismusfreiesDeutschland",10,1,0.1
"203","https://t.me/s/Folgedemplan",9,1,0.111111111111111
"204","https://t.me/s/ILLUMINATI_NEWS_TV",2,1,0.5
"205","https://t.me/s/Into_the_Light_News",2,1,0.5
"206","https://t.me/s/JessMcShore",1,1,1
"207","https://t.me/s/Kesselbunte",11,1,0.0909090909090909
"208","https://t.me/s/KoenigreichDeutschland/",1,1,1
"209","https://t.me/s/LIONMediaTelegram",2,1,0.5
"210","https://t.me/s/LillyHD",3,1,0.333333333333333
"211","https://t.me/s/Militar_beobachter",3,1,0.333333333333333
"212","https://t.me/s/NachrichtenTelegram",1,1,1
"213","https://t.me/s/NixistwieesscheintSelbsthilfe",1,1,1
"214","https://t.me/s/QAnonPatriot17",5,1,0.2
"215","https://t.me/s/QSerb",6,1,0.166666666666667
"216","https://t.me/s/RIASberlin",3,1,0.333333333333333
"217","https://t.me/s/Ubersicht_Ukraine_Kanal",3,1,0.333333333333333
"218","https://t.me/s/Uyanis_Turkiye",2,1,0.5
"219","https://t.me/s/Vaxxed_GreatAwakenig",2,1,0.5
"220","https://t.me/s/Volkslehrer",2,1,0.5
"221","https://t.me/s/WendezeitHannover",10,1,0.1
"222","https://t.me/s/adrenochrom2021",5,1,0.2
"223","https://t.me/s/aerzte",16,1,0.0625
"224","https://t.me/s/aktivistmann",2,1,0.5
"225","https://t.me/s/anonymous_070",1,1,1
"226","https://t.me/s/blaupausetv",6,1,0.166666666666667
"227","https://t.me/s/c19Aufbruch",2,1,0.5
"228","https://t.me/s/chiemseefee",1,1,1
"229","https://t.me/s/coronawahrheit",2,1,0.5
"230","https://t.me/s/cta33",9,1,0.111111111111111
"231","https://t.me/s/curschmann_kaesinger",3,1,0.333333333333333
"232","https://t.me/s/der17stammtisch",3,1,0.333333333333333
"233","https://t.me/s/der_mensch",1,1,1
"234","https://t.me/s/derstrammegermane",3,1,0.333333333333333
"235","https://t.me/s/drainingtheswamp",2,1,0.5
"236","https://t.me/s/drpfosten",3,1,0.333333333333333
"237","https://t.me/s/evarosen",6,1,0.166666666666667
"238","https://t.me/s/factscanhurt2020",8,1,0.125
"239","https://t.me/s/falscheGeschichte",2,1,0.5
"240","https://t.me/s/farukfirat",4,1,0.25
"241","https://t.me/s/fightnewworld",6,1,0.166666666666667
"242","https://t.me/s/freeaddicted",3,1,0.333333333333333
"243","https://t.me/s/freiepressesauerland",1,1,1
"244","https://t.me/s/gema1963",4,1,0.25
"245","https://t.me/s/gesund_Verstand",49,1,0.0204081632653061
"246","https://t.me/s/gesundohnemedikamente",13,1,0.076923076923077
"247","https://t.me/s/globalpatriots",4,1,0.25
"248","https://t.me/s/greatreject",1,1,1
"249","https://t.me/s/happinessismyway",2,1,0.5
"250","https://t.me/s/healthnewsgermany",1,1,1
"251","https://t.me/s/indieneuewelt",2,1,0.5
"252","https://t.me/s/join_PLATT_FORM_now",11,1,0.0909090909090909
"253","https://t.me/s/kanalalfred",3,1,0.333333333333333
"254","https://t.me/s/kenjebsen",10,1,0.1
"255","https://t.me/s/markus_lowien",1,1,1
"256","https://t.me/s/oliredet2",7,1,0.142857142857143
"257","https://t.me/s/prepper_deutschland",3,1,0.333333333333333
"258","https://t.me/s/qfamilie",3,1,0.333333333333333
"259","https://t.me/s/rabbitresearch",5,1,0.2
"260","https://t.me/s/rundetisch",5,1,0.2
"261","https://t.me/s/russlandsdeutsche",1,1,1
"262","https://t.me/s/spirit_awakening",3,1,0.333333333333333
"263","https://t.me/s/ti_origin ",5,1,0.2
"264","https://t.me/s/tonitano",1,1,1
"265","https://t.me/s/truthnewsde",2,1,0.5
"266","https://t.me/s/truthpills",1,1,1
"267","https://t.me/s/vereinigteWahrheitsbewegung",8,1,0.125
"268","https://t.me/s/wegmitdemSystem",8,1,0.125
"269","https://t.me/s/widerstandFBade",11,1,0.0909090909090909
"270","https://t.me/s/wim4u",8,1,0.125
"271","https://t.me/s/wirsinddiereisenden",2,1,0.5
"272","https://t.me/sammelsuriumaktuell",1,1,1
"273","https://t.me/sunshine17lh",4,1,0.25
"274","https://t.me/timetravel211",1,1,1
"275","https://t.me/timetraveller17",5,1,0.2
"276","https://t.me/unserinfokanal",2,1,0.5
"277","https://t.me/world_puzzle",1,1,1
"278","https://t.me/wwg1wga  ",10,1,0.1
