"","channel_url","n","count","share"
"33","https://t.me/s/jermwarfare",24,7,0.291666666666667
"34","https://t.me/s/Freedom_Warriors",59,6,0.101694915254237
"35","https://t.me/s/followsthewhiterabbit",41,6,0.146341463414634
"36","https://t.me/s/kvsnwo",19,6,0.31578947368421
"37","https://t.me/s/louisemckenna",47,6,0.127659574468085
"38","https://t.me/JustDudeChannel",60,5,0.0833333333333333
"39","https://t.me/s/EssentialOrganics",25,5,0.2
"40","https://t.me/s/VigilantFox",8,5,0.625
"41","https://t.me/s/childrenshd",5,5,1
"42","https://t.me/s/conservativejblQck1776",32,5,0.15625
"43","https://t.me/s/ghostpoints28",15,5,0.333333333333333
"44","https://t.me/s/marksteele5g",41,5,0.121951219512195
"45","https://ttttt.me/TRUTHREVEALEDCHANNEL",47,5,0.106382978723404
"46","https://t.me/s/REDNEDERLANDPVV",19,4,0.210526315789474
"47","https://t.me/s/TheTruthSeekersChannel",19,4,0.210526315789474
"48","https://t.me/s/The_Timeline_Post",10,4,0.4
"49","https://t.me/s/awakened_144000",25,4,0.16
"50","https://t.me/s/covid_vaccine_injuries",31,4,0.129032258064516
"51","https://t.me/s/doctolibre",16,4,0.25
"52","https://t.me/s/netnewsmedia",31,4,0.129032258064516
"53","https://t.me/s/qanonplus",11,4,0.363636363636364
"54","https://t.me/s/theriotimes",40,4,0.1
"55","https://t.me/timetravel211",12,4,0.333333333333333
"56","https://t.me/PatriziaRamettaChat",15,3,0.2
"57","https://t.me/qanonofficial",32,3,0.09375
"58","https://t.me/qresearch_it",28,3,0.107142857142857
"59","https://t.me/s/Frequency_of_Love_channel",7,3,0.428571428571429
"60","https://t.me/s/JFK_TV",18,3,0.166666666666667
"61","https://t.me/s/LauraAbolichannel",55,3,0.0545454545454545
"62","https://t.me/s/MurderTheMedia",12,3,0.25
"63","https://t.me/s/RoscongressDirect",6,3,0.5
"64","https://t.me/s/australiaoneparty_official",31,3,0.0967741935483871
"65","https://t.me/s/covid19vaccinevictims",8,3,0.375
"66","https://t.me/s/derdekamer",5,3,0.6
"67","https://t.me/s/greatawakeningworld",27,3,0.111111111111111
"68","https://t.me/s/mrn_death",66,3,0.0454545454545455
"69","https://ttttt.me/QNewsOfficialTV",20,3,0.15
"70","https://t.me/DWITACHAT",7,2,0.285714285714286
"71","https://t.me/QV_TeamNews",3,2,0.666666666666667
"72","https://t.me/STFNREPORT",13,2,0.153846153846154
"73","https://t.me/TheOfficialSantino",14,2,0.142857142857143
"74","https://t.me/copsforcovidtruth",16,2,0.125
"75","https://t.me/davidickeofficial",59,2,0.0338983050847458
"76","https://t.me/drue86",13,2,0.153846153846154
"77","https://t.me/endilluminati",19,2,0.105263157894737
"78","https://t.me/ioapro",3,2,0.666666666666667
"79","https://t.me/maddogholland",7,2,0.285714285714286
"80","https://t.me/rabbithole2021",9,2,0.222222222222222
"81","https://t.me/s/ArrestsIndictmentsJustice",4,2,0.5
"82","https://t.me/s/BritishNursingAllianceSpeak",23,2,0.0869565217391305
"83","https://t.me/s/CandlesInTheNight",3,2,0.666666666666667
"84","https://t.me/s/Corona_Reset",15,2,0.133333333333333
"85","https://t.me/s/CovidRedPills",7,2,0.285714285714286
"86","https://t.me/s/DoctorQsBoomBox",9,2,0.222222222222222
"87","https://t.me/s/FFANZW",13,2,0.153846153846154
"88","https://t.me/s/Hyer971",4,2,0.5
"89","https://t.me/s/JusticeByLight",9,2,0.222222222222222
"90","https://t.me/s/Lady_Liberty_9",12,2,0.166666666666667
"91","https://t.me/s/LionsNews",23,2,0.0869565217391304
"92","https://t.me/s/QAnonInternationalInfo",11,2,0.181818181818182
"93","https://t.me/s/RealRebelNews",20,2,0.1
"94","https://t.me/s/SpyGateDown",7,2,0.285714285714286
"95","https://t.me/s/ThinMint2",4,2,0.5
"96","https://t.me/s/UncensoredRedPills",6,2,0.333333333333333
"97","https://t.me/s/WokeIntelDrops",4,2,0.5
"98","https://t.me/s/awakenedspecies",4,2,0.5
"99","https://t.me/s/blowinmind_info",17,2,0.117647058823529
"100","https://t.me/s/bubbakate",7,2,0.285714285714286
"101","https://t.me/s/dailyrealtimenews",3,2,0.666666666666667
"102","https://t.me/s/darkuniverse09",16,2,0.125
"103","https://t.me/s/davidavocadowolfe",26,2,0.076923076923077
"104","https://t.me/s/eastcoast_intel",16,2,0.125
"105","https://t.me/s/lady_of_peace2",3,2,0.666666666666667
"106","https://t.me/s/mosstairway",25,2,0.08
"107","https://t.me/s/qtardnews",9,2,0.222222222222222
"108","https://t.me/s/realchrissky",20,2,0.1
"109","https://t.me/s/realdustinnemos",11,2,0.181818181818182
"110","https://t.me/s/studentsagainsttyrannyofficial",97,2,0.0206185567010309
"111","https://t.me/s/the_fall_of_the_Cabal",8,2,0.25
"112","https://t.me/s/thefinalwakeupcallchannel",5,2,0.4
"113","https://t.me/s/unlimitedhangout",2,2,1
"114","https://t.me/selbstdenken",12,2,0.166666666666667
"115","https://t.me/wahrheit2020",40,2,0.05
"116","https://ttttt.me/usaawakening",2,2,1
"117","https://t.me/AmericanExceptionalism",18,1,0.0555555555555555
"118","https://t.me/ExposeThePEDOSendTheCABAL",2,1,0.5
"119","https://t.me/Fall_of_the_Cabal",4,1,0.25
"120","https://t.me/ItalianPatriots",1,1,1
"121","https://t.me/LesPangolins",5,1,0.2
"122","https://t.me/OfficialOccupyTheGettyPage",5,1,0.2
"123","https://t.me/PatrioticAlternativeOfficial",10,1,0.1
"124","https://t.me/QDisclosure17",4,1,0.25
"125","https://t.me/Q_Grundlagen_des_Erwachens",3,1,0.333333333333333
"126","https://t.me/Sammlung_Bernd_Gaa",1,1,1
"127","https://t.me/TeichWWG1WGA",1,1,1
"128","https://t.me/The_StormQ17",10,1,0.1
"129","https://t.me/Thomas_Sewell",3,1,0.333333333333333
"130","https://t.me/TommyRobinsonNews",17,1,0.0588235294117647
"131","https://t.me/TraugottIckerothLiveticker",2,1,0.5
"132","https://t.me/bewusstseinswandel2020",2,1,0.5
"133","https://t.me/deepstatehunter",3,1,0.333333333333333
"134","https://t.me/downtherabbitholewegofolks",51,1,0.0196078431372549
"135","https://t.me/emakrusichat",2,1,0.5
"136","https://t.me/garethicke",12,1,0.0833333333333333
"137","https://t.me/q_operation_gargamel_telegramm",2,1,0.5
"138","https://t.me/qage2020",8,1,0.125
"139","https://t.me/realKarliBonne",7,1,0.142857142857143
"140","https://t.me/s/AnonymousSchweizOrginal",3,1,0.333333333333333
"141","https://t.me/s/BitchBotBoiiLive",4,1,0.25
"142","https://t.me/s/BoxCleverArmy",8,1,0.125
"143","https://t.me/s/CenobiteNews",1,1,1
"144","https://t.me/s/ChristianPatriotNews",1,1,1
"145","https://t.me/s/CognitiveCarbonPublic",1,1,1
"146","https://t.me/s/DeceivedSinceTheGarden",22,1,0.0454545454545455
"147","https://t.me/s/DrJaneRuby",4,1,0.25
"148","https://t.me/s/DrMontagnier",1,1,1
"149","https://t.me/s/Ernergieistalles",5,1,0.2
"150","https://t.me/s/EthicalMinds",3,1,0.333333333333333
"151","https://t.me/s/FionaRoseDiamond",16,1,0.0625
"152","https://t.me/s/GuidoAndEscanor",6,1,0.166666666666667
"153","https://t.me/s/HATSTRUTH",2,1,0.5
"154","https://t.me/s/Impfauswahl",1,1,1
"155","https://t.me/s/JuanQSeven",2,1,0.5
"156","https://t.me/s/LadyD_Q17",1,1,1
"157","https://t.me/s/Majestic12Mirror",1,1,1
"158","https://t.me/s/Mister_x_forever",8,1,0.125
"159","https://t.me/s/Mr_tdogg",35,1,0.0285714285714286
"160","https://t.me/s/NWOIntelligence",12,1,0.0833333333333333
"161","https://t.me/s/NesaraNews",1,1,1
"162","https://t.me/s/News_3Dto5D",4,1,0.25
"163","https://t.me/s/PatriotVoiceOfficial",2,1,0.5
"164","https://t.me/s/PrincessDiana_Q",1,1,1
"165","https://t.me/s/QAnonWarriors",2,1,0.5
"166","https://t.me/s/QSerb",26,1,0.0384615384615385
"167","https://t.me/s/RAWQBoswin",10,1,0.1
"168","https://t.me/s/SapphireSkyeOfficial",4,1,0.25
"169","https://t.me/s/TeddyWestCountry",24,1,0.0416666666666667
"170","https://t.me/s/The_Library_II",4,1,0.25
"171","https://t.me/s/TrumpPatriotNews",3,1,0.333333333333333
"172","https://t.me/s/WAQItaly",1,1,1
"173","https://t.me/s/WeAreAwake",7,1,0.142857142857143
"174","https://t.me/s/Whiplash347",4,1,0.25
"175","https://t.me/s/WirSinDasVolk",2,1,0.5
"176","https://t.me/s/ZweiteDeutscheWelle",1,1,1
"177","https://t.me/s/aislingol",8,1,0.125
"178","https://t.me/s/anonymousrebelsunited",1,1,1
"179","https://t.me/s/aufwach",1,1,1
"180","https://t.me/s/c19Aufbruch",1,1,1
"181","https://t.me/s/childcovidvaccineinjuriesuk",1,1,1
"182","https://t.me/s/davidebergeseQ",8,1,0.125
"183","https://t.me/s/deguldenmiddenweg",10,1,0.1
"184","https://t.me/s/desiree_rover",3,1,0.333333333333333
"185","https://t.me/s/gatewaypunditofficial",6,1,0.166666666666667
"186","https://t.me/s/gweverstegen",3,1,0.333333333333333
"187","https://t.me/s/iamauroraray",1,1,1
"188","https://t.me/s/infowarslive",27,1,0.037037037037037
"189","https://t.me/s/invokevision",3,1,0.333333333333333
"190","https://t.me/s/italia_costituzionale",2,1,0.5
"191","https://t.me/s/love17andyahweh",7,1,0.142857142857143
"192","https://t.me/s/mrtruthbombchat",2,1,0.5
"193","https://t.me/s/pandemicpodcastUK",1,1,1
"194","https://t.me/s/patriot_bayern",1,1,1
"195","https://t.me/s/publicannouncement602967921",5,1,0.2
"196","https://t.me/s/qthestorm",8,1,0.125
"197","https://t.me/s/solarireport",1,1,1
"198","https://t.me/s/stewpeters",14,1,0.0714285714285715
"199","https://t.me/s/tavita67",7,1,0.142857142857143
"200","https://t.me/s/truthmonkey17",2,1,0.5
"201","https://t.me/s/truthshepherdcovid19",12,1,0.0833333333333333
"202","https://t.me/s/ungathegreat",1,1,1
"203","https://t.me/s/usvoterfraud",8,1,0.125
"204","https://t.me/s/virtueascending",7,1,0.142857142857143
"205","https://t.me/s/wakeyupp",1,1,1
"206","https://t.me/s/warekracht",7,1,0.142857142857143
"207","https://t.me/s/wegmitdemSystem",1,1,1
"208","https://t.me/s/widerstandFBade",1,1,1
"209","https://t.me/thestormiscoming2021",12,1,0.0833333333333333
"210","https://t.me/wwg1wga  ",2,1,0.5
"211","https://ttttt.me/SpecialQForces",4,1,0.25
"212","https://ttttt.me/genflynnchannel",6,1,0.166666666666667
"213","https://ttttt.me/qanonboom",2,1,0.5
"214","https://ttttt.me/qanonfighters",2,1,0.5
