"","channel_url","is_climate_post","n"
"189","https://t.me/s/BewegungLeipzigQD341",0,18
"190","https://t.me/s/kaiorak",0,18
"191","https://t.me/s/laborpandemie",0,18
"192","https://t.me/thestormistrue",0,18
"193","https://t.me/s/ExpressZeitung",0,17
"194","https://t.me/s/Xavier_Naidoo",0,17
"195","https://t.me/unserinfokanal",0,17
"196","https://t.me/alterhaserap",0,16
"197","https://t.me/booomaktuell",0,16
"198","https://t.me/mutflash",0,16
"199","https://t.me/top20radionews",0,16
"200","https://t.me/infoNeueZeit/",0,15
"201","https://t.me/s/InSvensWelt",0,15
"202","https://t.me/s/Marco_Stolzenburg",0,15
"203","https://t.me/s/Volkslehrer",0,15
"204","https://t.me/s/WASDIEMEDIENNICHTZEIGEN",0,15
"205","https://t.me/s/WahreHistorie",0,15
"206","https://t.me/s/covfefe_kanal",0,15
"207","https://t.me/s/goldenagenetwork",0,15
"208","https://t.me/s/showagentenradio",0,15
"209","https://t.me/thegreatawakeningfight2q2q",0,15
"210","https://t.me/lookintothesky21",0,14
"211","https://t.me/neueswissen",0,14
"212","https://t.me/qtest17",0,14
"213","https://t.me/s/tavita67",0,14
"214","https://t.me/s/wissenistmacht1",0,14
"215","https://t.me/DigitalPatrioten",0,13
"216","https://t.me/WestFernsehen2Q21",0,13
"217","https://t.me/projektcamelot",0,13
"218","https://t.me/s/Haunebu7",0,13
"219","https://t.me/s/b_info_audio",0,13
"220","https://t.me/s/katja_katja_gelbwesten",0,13
"221","https://t.me/s/wirsinddiereisenden",0,13
"222","https://t.me/buntcg",0,12
"223","https://t.me/s/coronawahrheit",0,12
"224","https://t.me/s/neuesausrussland",0,12
"225","https://t.me/s/nityatelegram",0,12
"226","https://t.me/s/qhammernews",0,12
"227","https://t.me/s/umweltluegen",0,12
"228","https://t.me/timetraveller17",0,12
"229","https://t.me/NeuzeitNachrichten",0,11
"230","https://t.me/oyemedia",0,11
"231","https://t.me/s/FrMaWa",0,11
"232","https://t.me/s/Soldaten_und_Reservisten",0,11
"233","https://t.me/s/WoderL",0,11
"234","https://t.me/s/chiemseefee",0,11
"235","https://t.me/s/epochtimesde",0,11
"236","https://t.me/s/freienordrheinwestfalen",0,11
"237","https://t.me/s/stefanmagnet",0,11
"238","https://t.me/bigchange_channel",0,10
"239","https://t.me/newsflash17q",0,10
"240","https://t.me/s/DasPatriotenNetzwerk_Kanal",0,10
"241","https://t.me/s/GuardiansofGaia",0,10
"242","https://t.me/s/Kaisertreu2601",0,10
"243","https://t.me/s/ReinerFuellmich",0,10
"244","https://t.me/s/Top20radioMediCorona",0,10
"245","https://t.me/s/coronasolingen",0,10
"246","https://t.me/s/lutzbachmann",0,10
"247","https://t.me/s/peacecrowd",0,10
"248","https://t.me/s/q_proofs",0,10
"249","https://t.me/s/qanonspiracy",0,10
"250","https://t.me/seekingthetruth2020",0,10
"251","https://t.me/DeutscherPatriot2021",0,9
"252","https://t.me/DigitalSoldiersGermanyNews",0,9
"253","https://t.me/evamariagriese",0,9
"254","https://t.me/ivermectinforsaleworldwide",0,9
"255","https://t.me/newskitchen24",0,9
"256","https://t.me/ploetzlichundunerwartetverstorbe",0,9
"257","https://t.me/s/DieWahrheitundnurdieWahrheit",0,9
"258","https://t.me/s/Folgedemplan",0,9
"259","https://t.me/s/Kinder_schuetzen",0,9
"260","https://t.me/s/QWWG1WGA16PLUS1",0,9
"261","https://t.me/q4u_news",0,8
"262","https://t.me/s/ArmeeRundSchau",0,8
"263","https://t.me/s/Experte_0815",0,8
"264","https://t.me/s/FFTfreigeist",0,8
"265","https://t.me/s/GodgirlQ",0,8
"266","https://t.me/s/MeineDNEWS",0,8
"267","https://t.me/s/ZweiteDeutscheWelle",0,8
"268","https://t.me/s/c19Aufbruch",0,8
"269","https://t.me/s/digitaleSoldat3n",0,8
"270","https://t.me/s/gunnarkaisertv",0,8
"271","https://t.me/s/marioamenti",0,8
"272","https://t.me/s/nichtmehralle",0,8
"273","https://t.me/s/renateholzeisen",0,8
"274","https://t.me/sunshine17lh",0,8
"275","https://t.me/worldnews2q2q",0,8
"276","https://t.me/NordsturmJoker",0,7
"277","https://t.me/awake_infokanal",0,7
"278","https://t.me/channel17_wiesbaden_mainz",0,7
"279","https://t.me/diedonaldisten",0,7
"280","https://t.me/fsn_chat",0,7
"281","https://t.me/q_operation_gargamel_telegramm",0,7
"282","https://t.me/qvefechannel",0,7
"283","https://t.me/s/Landvolk_schafft_Verbindung",0,7
"284","https://t.me/s/cta33",0,7
"285","https://t.me/s/freiestimme",0,7
"286","https://t.me/s/heiko_schoening",0,7
"287","https://t.me/s/neustart0",0,7
"288","https://t.me/s/spirit_awakening",0,7
"289","https://t.me/wwg1wga  ",0,7
"290","https://t.me/domderdon1",0,6
"291","https://t.me/fragunsdoch_WWG1WGA",0,6
"292","https://t.me/gartenbaucenter17",0,6
"293","https://t.me/jbaumann_puzzle",0,6
"294","https://t.me/micafirehair",0,6
"295","https://t.me/s/CNconspiracynewsroom",0,6
"296","https://t.me/s/CenobiteNews",0,6
"297","https://t.me/s/DigitalChronist",0,6
"298","https://t.me/s/ESistVOLLBRACHT",0,6
"299","https://t.me/s/JessMcShore",0,6
"300","https://t.me/s/Nuoviso",0,6
"301","https://t.me/s/QGalaxy",0,6
"302","https://t.me/s/QResearch_by_J",0,6
"303","https://t.me/s/astrozeit",0,6
"304","https://t.me/s/freeaddicted",0,6
"305","https://t.me/s/healthnewsgermany",0,6
"306","https://t.me/s/rafapalreal",0,6
"307","https://t.me/s/sonsofpatriots",0,6
"308","https://t.me/s/thesturmisuponus",0,6
"309","https://t.me/s/truthmonkey17",0,6
"310","https://t.me/mgga21",0,5
"311","https://t.me/s/KanalTobiasNews",0,5
"312","https://t.me/s/Mad_In_Germany",0,5
"313","https://t.me/s/TrautNUREurerVernunft_Kanal",0,5
"314","https://t.me/s/dawid_snowden",0,5
"315","https://t.me/s/detleffartist7",0,5
"316","https://t.me/s/friedenmitrussland",0,5
"317","https://t.me/s/globalchange2020",0,5
"318","https://t.me/s/krisenrat",0,5
"319","https://t.me/s/philippkessleroffiziell",0,5
"320","https://t.me/top20radiotrump",0,5
"321","https://t.me/Valkuera_Fabijenna",0,4
"322","https://t.me/diewahregeschichtedeutschlands",0,4
"323","https://t.me/fallkabale",0,4
"324","https://t.me/s/Corona_Fakten",0,4
"325","https://t.me/s/DanielPrinzOffiziell",0,4
"326","https://t.me/s/FlutOffeneFragen",0,4
"327","https://t.me/s/GeheimeswissenderEliten",0,4
"328","https://t.me/s/KleineWoelfin",0,4
"329","https://t.me/s/allesau",0,4
"330","https://t.me/s/antiilluminaten",0,4
"331","https://t.me/s/cafemargot",0,4
"332","https://t.me/s/freieschleswigholsteiner",0,4
"333","https://t.me/s/innfacted",0,4
"334","https://t.me/s/narraktiv",0,4
"335","https://t.me/s/paragafendschugel",0,4
"336","https://t.me/s/patriot_bayern",1,4
"337","https://t.me/s/robinmg",0,4
"338","https://t.me/s/ti_origin ",0,4
"339","https://t.me/s/unzensiert",0,4
"340","https://t.me/s/wegmitdemSystem",0,4
"341","https://t.me/s/weltdergesundheitTV",0,4
"342","https://t.me/DerDritteWeg",0,3
"343","https://t.me/KlarTraum_Offenlegungen",0,3
"344","https://t.me/QlobalChange",0,3
"345","https://t.me/grausamfsk18",0,3
"346","https://t.me/junges_blut",0,3
"347","https://t.me/lichtkriegerq4711",0,3
"348","https://t.me/pizzagate_archiv",0,3
"349","https://t.me/q_2q2q",0,3
"350","https://t.me/s/Anwaelte_fuer_Aufklaerung",1,3
"351","https://t.me/s/CoronaInvestigativeCommittee",0,3
"352","https://t.me/s/DasSchwereErbe",0,3
"353","https://t.me/s/Demo1mei2022",0,3
"354","https://t.me/s/DieFrontNews",0,3
"355","https://t.me/s/NixistwieesscheintSelbsthilfe",0,3
"356","https://t.me/s/Patrioten_Nuernberg",0,3
"357","https://t.me/s/Polizeigewalt",0,3
"358","https://t.me/s/RIASberlin",0,3
"359","https://t.me/s/RoyalAllemand",0,3
"360","https://t.me/s/SchubertsLM",0,3
"361","https://t.me/s/TagXDeutschlandKanal",0,3
"362","https://t.me/s/Ubersicht_Ukraine_Kanal",0,3
"363","https://t.me/s/WWG1WGAWORLDWIDE",0,3
"364","https://t.me/s/chloefinfosofficiel",0,3
"365","https://t.me/s/cig_diffusion",0,3
"366","https://t.me/s/derstrammegermane",0,3
"367","https://t.me/s/fortsetzung_menschenreise",0,3
"368","https://t.me/s/fouryout",0,3
"369","https://t.me/s/kanalalfred",0,3
"370","https://t.me/s/kommtweg",0,3
"371","https://t.me/s/wandelzeiten",0,3
"372","https://t.me/Fall_of_the_Cabal",0,2
"373","https://t.me/GesaraNederland",0,2
"374","https://t.me/MarieallinChat",0,2
"375","https://t.me/WAHRHEIT_S_W",0,2
"376","https://t.me/drfiechtner",0,2
"377","https://t.me/emakrusichat",0,2
"378","https://t.me/germanundergroundnews",0,2
"379","https://t.me/klokkenchat",0,2
"380","https://t.me/patriotischestimmedeutschlands",0,2
"381","https://t.me/q_gitmo_news_kanal",0,2
"382","https://t.me/redpillYoutube",0,2
"383","https://t.me/s/ALETHEIA_Infokanal",0,2
"384","https://t.me/s/AnjasKanal",0,2
"385","https://t.me/s/CoronaTransition",1,2
"386","https://t.me/s/DieAndereWahrheit",1,2
"387","https://t.me/s/HeimatgewaltfreiVereint",0,2
"388","https://t.me/s/MannMitBartArchiv",0,2
"389","https://t.me/s/ManuelaForster",0,2
"390","https://t.me/s/Militar_beobachter",0,2
"391","https://t.me/s/NESARA_GESARA/",0,2
"392","https://t.me/s/No_Plandemia",0,2
"393","https://t.me/s/QQQQQKABA",0,2
"394","https://t.me/s/QSerb",0,2
"395","https://t.me/s/ReinerFuellmichEnglish",0,2
"396","https://t.me/s/RusBotWien_DE",0,2
"397","https://t.me/s/TheWolfByYourSide",0,2
"398","https://t.me/s/Volksanwalt",0,2
"399","https://t.me/s/auf1tv",1,2
"400","https://t.me/s/bekenntniszudeutschland",0,2
"401","https://t.me/s/bewusstseinm",0,2
"402","https://t.me/s/doctolibre",0,2
"403","https://t.me/s/dumbinfos",0,2
"404","https://t.me/s/fightnewworld",0,2
"405","https://t.me/s/fufmedia",0,2
"406","https://t.me/s/gesundohnemedikamente",0,2
"407","https://t.me/s/laquintacolumna",0,2
"408","https://t.me/s/noiepopolovivente",0,2
"409","https://t.me/s/patrickcamora",0,2
"410","https://t.me/s/patriots1776",0,2
"411","https://t.me/s/politische_bildersprueche",0,2
"412","https://t.me/s/rppinstitut",0,2
"413","https://t.me/s/sprachrohrdereifel54",0,2
"414","https://t.me/s/wirhaltenzusammen17",0,2
"415","https://t.me/standpunkt",1,2
"416","https://t.me/tagesereignisse",0,2
"417","https://t.me/thestormiscoming2021",0,2
"418","https://t.me/ttpq17",0,2
"419","https://t.me/unbequemeWahrheit",0,2
"420","https://t.me/vinkolozic",0,2
"421","https://t.me/wtf1_3",0,2
"422","https://t.me/AVVvaccinatieschademelden",0,1
"423","https://t.me/DieQw13bL",0,1
"424","https://t.me/EARTHQLEANINGTHUNDER2Q2Q",0,1
"425","https://t.me/FreedomWarriorsUk",0,1
"426","https://t.me/GeorQeMedia",0,1
"427","https://t.me/JustDudeChannel",0,1
"428","https://t.me/KateBono",0,1
"429","https://t.me/LGRVAUCLUSETALENTOURS",0,1
"430","https://t.me/LesPangolins",0,1
"431","https://t.me/Radio_Q_Chat",0,1
"432","https://t.me/RinusVerhagen",0,1
"433","https://t.me/Tat_Sachen",1,1
"434","https://t.me/Trump2Q21",0,1
"435","https://t.me/Widerstand100",1,1
"436","https://t.me/Will2Riseclub",0,1
"437","https://t.me/dasgrosseaufwachen",0,1
"438","https://t.me/dasgrossee",0,1
"439","https://t.me/fightfqrtrump",0,1
"440","https://t.me/greatawakeningde",0,1
"441","https://t.me/jean_pierre_infotainment",0,1
"442","https://t.me/kjunews",0,1
"443","https://t.me/neueszeitalterq",0,1
"444","https://t.me/qanondeu",0,1
"445","https://t.me/qanonfrance",0,1
"446","https://t.me/qanonstormbase",0,1
"447","https://t.me/quantennetz",0,1
"448","https://t.me/s/AfD_Diepholz_KV",0,1
"449","https://t.me/s/AnonymousSchweizOrginal",0,1
"450","https://t.me/s/AntiGates",0,1
"451","https://t.me/s/AttilaHildmannNews",0,1
"452","https://t.me/s/Austauschschumannfrequenz",0,1
"453","https://t.me/s/BB_Maya_Horoskope",0,1
"454","https://t.me/s/BergheimInfo",0,1
"455","https://t.me/s/BoycottSuisse",0,1
"456","https://t.me/s/CheckMateNews",0,1
"457","https://t.me/s/Classified_Archives",0,1
"458","https://t.me/s/ConcienciaGalactica",0,1
"459","https://t.me/s/ConnectivEvents",0,1
"460","https://t.me/s/Corona_ist_nicht_das_Problem",0,1
"461","https://t.me/s/Der_Hasskanal",0,1
"462","https://t.me/s/DianaFSpencer",0,1
"463","https://t.me/s/DieHelfendeHand/",0,1
"464","https://t.me/s/DieStundeDerWahrheit",1,1
"465","https://t.me/s/DigitalExodus",0,1
"466","https://t.me/s/DignidadParaTo2",0,1
"467","https://t.me/s/Durchschauen",0,1
"468","https://t.me/s/EstherSpeaksTruth",0,1
"469","https://t.me/s/EthicalMinds",0,1
"470","https://t.me/s/FakeExpress",0,1
"471","https://t.me/s/FreedomEuro",0,1
"472","https://t.me/s/GeoInfos",0,1
"473","https://t.me/s/GreatAwakeningChannel",0,1
"474","https://t.me/s/GreatAwakeningOfficial",0,1
"475","https://t.me/s/ILLUMINATI_NEWS_TV",0,1
"476","https://t.me/s/IlGiuristaImpertinente",0,1
"477","https://t.me/s/Initiative_Referendum",0,1
"478","https://t.me/s/IppocrateOrg",0,1
"479","https://t.me/s/IrlandDaily",0,1
"480","https://t.me/s/LillyHD",0,1
"481","https://t.me/s/LionsNews",0,1
"482","https://t.me/s/LosAngelesPost",0,1
"483","https://t.me/s/NIKITA_twitter",0,1
"484","https://t.me/s/NogeoingegneriaNews",0,1
"485","https://t.me/s/NostradamusInfo",0,1
"486","https://t.me/s/OfficialSatoshi",0,1
"487","https://t.me/s/OhioDaily",0,1
"488","https://t.me/s/OliverJanichtopnews",0,1
"489","https://t.me/s/OllyReinhard",0,1
"490","https://t.me/s/People4Freedom",0,1
"491","https://t.me/s/PierreTati",0,1
"492","https://t.me/s/Q74You",0,1
"493","https://t.me/s/QAnonInternationalInfo",0,1
"494","https://t.me/s/QAnonPatriot17",0,1
"495","https://t.me/s/QAnonPeople",0,1
"496","https://t.me/s/QdropsFeed",0,1
"497","https://t.me/s/REDNEDERLANDPVV",0,1
"498","https://t.me/s/RealLandDownUnder",0,1
"499","https://t.me/s/SPIRIT_369",0,1
"500","https://t.me/s/SandraGabriel269",0,1
"501","https://t.me/s/StayAwakeTermine",1,1
"502","https://t.me/s/StuttgartGrundgesetzdemos",1,1
"503","https://t.me/s/TartariaYoutube",0,1
"504","https://t.me/s/TheEuropeNews",0,1
"505","https://t.me/s/TheGreatAwakening2",0,1
"506","https://t.me/s/TheTrumpists",0,1
"507","https://t.me/s/TheTruthSeekersChannel",0,1
"508","https://t.me/s/USmilitaryVoice",0,1
"509","https://t.me/s/Uyanis_Turkiye",0,1
"510","https://t.me/s/VemHiuTyDy",0,1
"511","https://t.me/s/Volk_Wordt_Wakker_kanaal",0,1
"512","https://t.me/s/afddresden",0,1
"513","https://t.me/s/amisdelaconstitution",0,1
"514","https://t.me/s/anonymousrebelsunited",0,1
"515","https://t.me/s/ausdermatrix",1,1
"516","https://t.me/s/behindthematrix",0,1
"517","https://t.me/s/blitzmeldung",0,1
"518","https://t.me/s/conservativejblQck1776",0,1
"519","https://t.me/s/dasdrehkreuz",0,1
"520","https://t.me/s/dawid_snowden",1,1
"521","https://t.me/s/deguldenmiddenweg",0,1
"522","https://t.me/s/dersubjektivestudent",0,1
"523","https://t.me/s/drtruemmer",0,1
"524","https://t.me/s/dsindf",0,1
"525","https://t.me/s/expedition_avantura",0,1
"526","https://t.me/s/flushoutthetruth",0,1
"527","https://t.me/s/gematrixdecoder",0,1
"528","https://t.me/s/gesund_Verstand",0,1
"529","https://t.me/s/greatreject",0,1
"530","https://t.me/s/indigoworldwidecommunity",0,1
"531","https://t.me/s/landschafftVerbindungOriginal",0,1
"532","https://t.me/s/linfoautrement",0,1
"533","https://t.me/s/meldhieruwschade",0,1
"534","https://t.me/s/news1717",0,1
"535","https://t.me/s/nixistwieesscheint",0,1
"536","https://t.me/s/oliverflesch",0,1
"537","https://t.me/s/portualiditrieste",0,1
"538","https://t.me/s/qfamilie",0,1
"539","https://t.me/s/qhammernews",1,1
"540","https://t.me/s/realJohnQuent",0,1
"541","https://t.me/s/realUniversalNEWS",0,1
"542","https://t.me/s/real_hero_official",0,1
"543","https://t.me/s/rundetisch",0,1
"544","https://t.me/s/terminushumain",0,1
"545","https://t.me/s/timmkellner",0,1
"546","https://t.me/s/tomdabassman",0,1
"547","https://t.me/s/top20radio",0,1
"548","https://t.me/s/truthnewsde",0,1
"549","https://t.me/s/uncut_news",0,1
"550","https://t.me/s/vereinigteWahrheitsbewegung",1,1
"551","https://t.me/s/videocontrocorrente",0,1
"552","https://t.me/s/waqeupworld",1,1
"553","https://t.me/s/wearethecure1",0,1
"554","https://t.me/s/weltfrieden_20202021",0,1
"555","https://t.me/sammelsuriumaktuell",0,1
"556","https://t.me/the7even",0,1
"557","https://t.me/timetravel211",0,1
"558","https://t.me/unzensiertewahrheit17",0,1
"559","https://t.me/vestniksrb",0,1
"560","https://ttttt.me/worlddoctorsalliance",0,1
