"","channel_url","is_climate_post","n"
"114","https://t.me/FaktenFriedenFreiheit",0,129
"115","https://t.me/s/NachrichtenTelegram",0,127
"116","https://t.me/oyemedia",0,126
"117","https://t.me/s/nessuna_correlazione",0,124
"118","https://t.me/dernexus",0,121
"119","https://t.me/s/vereinigteWahrheitsbewegung",0,120
"120","https://t.me/esercentinogreenpass",0,118
"121","https://t.me/s/Corona_Reset",0,118
"122","https://t.me/s/EnochsNewsBlast",0,116
"123","https://t.me/Salim_Laibi_LLP",0,114
"124","https://t.me/stormriderq",0,114
"125","https://t.me/s/indieneuewelt",0,113
"126","https://t.me/s/laquintacolumna",0,113
"127","https://t.me/s/Xavier_Naidoo",0,112
"128","https://t.me/QV_TeamNews",0,110
"129","https://t.me/buergerinfochat",0,109
"130","https://t.me/nichtsalsdiewahrheitde2020",0,109
"131","https://t.me/s/ByobluOfficial",0,109
"132","https://t.me/s/MatteoDemicheliInformalTV",0,109
"133","https://t.me/qlobalcapitalnews",0,108
"134","https://t.me/deepstatehunterchannel17",0,104
"135","https://t.me/s/therabbitholedotwiki",0,104
"136","https://t.me/s/GeorgeWebb",0,103
"137","https://t.me/s/BitchBotBoiiLive",0,102
"138","https://t.me/hallo2qmin",0,101
"139","https://t.me/s/covfefe_kanal",0,101
"140","https://t.me/AnettGatzka",0,99
"141","https://t.me/naomiseibt",0,98
"142","http://t.me/freier_informationskanal",0,97
"143","https://t.me/s/thewholetruthnews",0,96
"144","https://t.me/s/CheckMateNews",0,95
"145","https://t.me/TeichWWG1WGA",0,94
"146","https://t.me/hinzuucom",0,94
"147","https://t.me/s/italia_costituzionale",0,92
"148","https://t.me/s/saraslightfight",0,92
"149","https://t.me/LesPangolins",0,91
"150","https://t.me/qtest17",0,91
"151","https://t.me/s/brittsche",0,91
"152","https://t.me/s/masktombe",0,91
"153","https://t.me/jbaumann_puzzle",0,90
"154","https://t.me/s/russiantourinternational",0,90
"155","https://t.me/s/AugenAufAA",0,89
"156","https://t.me/s/Laveritecensure",0,89
"157","https://t.me/s/DieWahrheitundnurdieWahrheit",0,86
"158","https://t.me/s/aufwach",0,86
"159","https://t.me/s/digitaleSoldat3n",0,85
"160","https://t.me/s/GWisnewski",0,84
"161","https://t.me/s/Lautgedacht_Heimathland",0,84
"162","https://t.me/kjunews",0,82
"163","https://t.me/lichtkriegerforum",0,82
"164","https://t.me/s/Impfauswahl",0,81
"165","https://t.me/q4u_news",0,78
"166","https://t.me/s/wim4u",0,78
"167","https://t.me/s/WASDIEMEDIENNICHTZEIGEN",0,77
"168","https://t.me/s/aerzte",0,77
"169","https://t.me/s/FFTfreigeist",0,76
"170","https://t.me/s/Hyer971",0,76
"171","https://t.me/sunshine17lh",0,74
"172","https://t.me/s/glieretici",0,73
"173","https://t.me/Canale_Veleno",0,72
"174","https://t.me/s/OffenbarungEndzeit",0,72
"175","https://t.me/einer_fuer_alle_alle_fuer_einen",0,71
"176","https://t.me/s/ricercadellaverita",0,71
"177","https://t.me/s/Kinder_schuetzen",0,70
"178","https://t.me/newskitchen24",0,69
"179","https://t.me/qanonfrance",0,69
"180","https://t.me/s/FountainOfTruthMedia",0,69
"181","https://t.me/s/Unregierbar",0,69
"182","https://t.me/top20radionews",0,69
"183","https://t.me/Veleno_Quanto_Basta",0,68
"184","https://t.me/s/FaschismusfreiesDeutschland",0,68
"185","https://t.me/s/RASattelmaier",0,68
"186","https://t.me/conspiracyfactsdeutsch",0,67
"187","https://t.me/s/PATRIOTEN24",0,67
"188","https://t.me/q_operation_gargamel_telegramm",0,66
"189","https://t.me/s/Laut_er_staerke",0,66
"190","https://t.me/s/VickyTheRedSparrow",0,65
"191","https://t.me/s/rabbitresearch",0,65
"192","https://t.me/s/unblogd",0,65
"193","https://t.me/s/sadefenza",0,64
"194","https://t.me/QAufwachennextlevel",0,63
"195","https://t.me/killuminati82",0,63
"196","https://t.me/s/doctolibre",0,63
"197","https://t.me/s/eltern_stehen_auf",0,63
"198","https://t.me/s/Folgedemplan",0,62
"199","https://t.me/s/GodgirlQ",0,62
"200","https://t.me/s/tavita67",0,62
"201","https://t.me/s/Anonymous_official108",0,61
"202","https://t.me/s/DasPatriotenNetzwerk_Kanal",0,61
"203","https://t.me/s/ausdermatrix",0,61
"204","https://t.me/s/adrenochrom2021",0,60
"205","https://t.me/s/taufertshoefer",0,60
"206","https://t.me/infoNeueZeit/",0,59
"207","https://t.me/maddogholland",0,59
"208","https://t.me/s/INAKARB",0,59
"209","https://t.me/s/QanencannelHH",0,59
"210","https://t.me/s/aktivistmann",0,58
"211","https://t.me/s/dietervonBadWildungen",0,58
"212","https://t.me/NicholasVeniamin",0,57
"213","https://t.me/s/amazing_polly_deutsch",0,56
"214","https://t.me/s/bayern_steht_zusammen",0,56
"215","https://t.me/Q_Grundlagen_des_Erwachens",0,55
"216","https://t.me/DigitalSoldiersGermanyNews",0,54
"217","https://t.me/channel17_wiesbaden_mainz",0,54
"218","https://t.me/s/martinsellnerIB",0,54
"219","https://t.me/hardy_q_anon",0,53
"220","https://t.me/s/EstherSpeaksTruth",0,53
"221","https://t.me/s/NachrichtenUnzensiert",0,53
"222","https://t.me/Schlafschafkanal",0,52
"223","https://t.me/diedonaldisten",0,52
"224","https://t.me/s/FrMaWa",0,52
"225","https://t.me/s/nityatelegram",0,52
"226","https://t.me/s/qtardnews",0,52
"227","https://t.me/mh171702Q2Q",0,51
"228","https://t.me/s/HeimatDeutschland",0,51
"229","https://t.me/s/blaupausetv",0,51
"230","https://t.me/s/mainstream_luegen",0,51
"231","https://t.me/worldnews2q2q",0,51
"232","https://t.me/s/baselwach2020News",0,50
"233","https://t.me/mgga21",0,49
"234","https://t.me/projektcamelot",0,49
"235","https://t.me/s/FreiheitDerGedanken",0,49
"236","https://t.me/ttpq17",0,49
"237","https://t.me/s/CoronialisierterWahnsinn",0,48
"238","https://t.me/s/Haunebu7",0,48
"239","https://t.me/s/WoderL",0,48
"240","https://t.me/s/goldenagenetwork",0,48
"241","https://t.me/s/EthicalMinds",0,47
"242","https://t.me/s/curschmann_kaesinger",0,47
"243","https://t.me/s/lichtsrbeiter",0,47
"244","https://t.me/mutflash",0,46
"245","https://t.me/radio_q",0,46
"246","https://t.me/s/CompactMagazin",0,46
"247","https://t.me/s/QResearch_by_J",0,46
"248","https://t.me/s/mrpcr",0,46
"249","https://t.me/DigitalPatrioten",0,45
"250","https://t.me/s/GuardiansofGaia",0,45
"251","https://t.me/s/Nuoviso",0,45
"252","https://t.me/s/comitatoliberipensatori",0,45
"253","https://t.me/s/neustart0",0,45
"254","https://t.me/s/sonsofpatriots",0,45
"255","https://t.me/alterhaserap",0,44
"256","https://t.me/gulag1972",0,44
"257","https://t.me/neueswissen",0,44
"258","https://t.me/noicontrump",0,44
"259","https://t.me/qvefechannel",0,42
"260","https://t.me/s/DDDDoffiziell",0,42
"261","https://t.me/weare17a_sky",0,42
"262","https://t.me/s/poakley",0,40
"263","https://t.me/s/umweltluegen",0,40
"264","https://t.me/s/constellation_des_coeurs",0,39
"265","https://t.me/thestormistrue",0,39
"266","https://t.me/newsflash17q",0,38
"267","https://t.me/s/JusticeByLight",0,38
"268","https://t.me/s/JackDawkins",0,37
"269","https://t.me/s/davebrych_public",0,37
"270","https://t.me/s/freeaddicted",0,37
"271","https://t.me/sammelsuriumaktuell",0,37
"272","https://t.me/childresQueitaliachannel",0,35
"273","https://t.me/childresqueitalia",0,35
"274","https://t.me/s/fufmedia",0,35
"275","https://t.me/DeutscherPatriot2021",0,34
"276","https://t.me/s/DasGrosseErwachen2020",0,34
"277","https://t.me/s/thesturmisuponus",0,34
"278","https://t.me/EfAuF_Newsletter",0,33
"279","https://t.me/bigchange_channel",0,33
"280","https://t.me/s/ExpressZeitung",0,33
"281","https://t.me/s/drawandstrikechannel",0,33
"282","https://t.me/s/einsamerwanderer",0,33
"283","https://t.me/s/thueringer_widerstand",0,33
"284","https://t.me/unserinfokanal",0,33
"285","https://t.me/ThePatriotVoiceUS",0,32
"286","https://t.me/s/Mad_In_Germany",0,32
"287","https://t.me/s/QAnonInternationalInfo",0,32
"288","https://t.me/s/Q_Faktor_Germany",0,32
"289","https://t.me/s/Top20radioMediCorona",0,32
"290","https://t.me/s/q_proofs",0,32
"291","https://t.me/s/qanonspiracy",0,32
"292","https://t.me/top20radiotrump",0,32
"293","https://t.me/EfAuF",0,31
"294","https://t.me/NeuzeitNachrichten",0,31
"295","https://t.me/s/GeheimeswissenderEliten",0,31
"296","https://t.me/s/Neustart_Jetzt",0,31
"297","https://t.me/s/Uyanis_Turkiye",0,31
"298","https://t.me/s/ugorossigruppo",0,31
"299","https://t.me/s/theplangermany",0,30
"300","https://t.me/evamariagriese",0,29
"301","https://t.me/s/Marco_Stolzenburg",0,29
"302","https://t.me/s/NasireaDeepState",0,29
"303","https://t.me/s/wjatscheslawseewald",0,29
"304","https://t.me/QlobalChange",0,28
"305","https://t.me/robertonuzzocanale",0,28
"306","https://t.me/s/RA_Friede",0,28
"307","https://t.me/s/RealLandDownUnder",0,28
"308","https://t.me/s/news1717",0,28
"309","https://t.me/s/spirit_awakening",0,28
"310","https://t.me/s/streetliveindependantofficiel",0,28
"311","https://t.me/seekingthetruth2020",0,28
"312","https://t.me/ItalianPatriots",0,27
"313","https://t.me/booomaktuell",0,27
"314","https://t.me/dokuq",0,27
"315","https://t.me/s/BewusstSEINlink",0,27
"316","https://t.me/s/CenobiteNews",0,27
"317","https://t.me/s/QSerb",0,27
"318","https://t.me/s/SchrangTV",0,27
"319","https://t.me/s/Vivoterra",0,27
"320","https://t.me/s/jouwatch",0,27
"321","https://t.me/gartenbaucenter17",0,26
"322","https://t.me/s/THEPROTZMANIANS",0,26
"323","https://t.me/AttiviamociTutti",0,25
"324","https://t.me/awake_infokanal",0,25
"325","https://t.me/q_gitmo_news_kanal",0,25
"326","https://t.me/s/bleibtstark",0,25
"327","https://t.me/s/chiemseefee",0,25
"328","https://t.me/s/showagentenradio",0,25
"329","https://t.me/s/CNconspiracynewsroom",0,24
"330","https://t.me/s/healthnewsgermany",0,24
"331","https://t.me/s/linfoautrement",0,24
"332","https://t.me/s/katja_katja_gelbwesten",0,23
"333","https://t.me/s/laborpandemie",0,23
"334","https://t.me/WestFernsehen2Q21",0,22
"335","https://t.me/antonellawerner ",0,22
"336","https://t.me/beesbuzz",0,22
"337","https://t.me/s/DrJaneRuby",0,22
"338","https://t.me/s/QWWG1WGA16PLUS1",0,22
"339","https://t.me/s/marioamenti",0,22
"340","https://t.me/s/qhammernews",0,22
"341","https://t.me/s/samlebelge",0,22
"342","https://t.me/s/tonyvenet",0,22
"343","https://t.me/Valkuera_Fabijenna",0,21
"344","https://t.me/dark_to_light_channel",0,21
"345","https://t.me/emakrusichat",0,21
"346","https://t.me/s/ArmeeRundSchau",0,21
"347","https://t.me/s/Austauschschumannfrequenz",0,21
"348","https://t.me/s/Kesselbunte",0,21
"349","https://t.me/s/WWG1WGAWORLDWIDE",0,21
"350","https://t.me/s/nichtmehralle",0,21
"351","https://t.me/s/peacecrowd",0,21
"352","https://t.me/s/tonitano",0,21
"353","https://t.me/WAHRHEIT_S_W",0,20
"354","https://t.me/s/DigitalChronist",0,20
"355","https://t.me/s/QGalaxy",0,20
"356","https://t.me/s/ReinerFuellmich",0,20
"357","https://t.me/s/apostolidegliultimitempi",0,20
"358","https://t.me/s/cta33",0,20
"359","https://t.me/s/fr33dum_q",0,20
"360","https://t.me/s/rundetisch",0,20
"361","https://t.me/s/Experte_0815",0,19
"362","https://t.me/s/Soldaten_und_Reservisten",0,19
"363","https://t.me/s/coronasolingen",0,19
"364","https://t.me/s/paragafendschugel",0,19
"365","https://t.me/s/BewegungLeipzigQD341",0,18
"366","https://t.me/s/kommtweg",0,18
"367","https://t.me/realKarliBonne",0,17
"368","https://t.me/s/RedHatFrogs",0,17
"369","https://t.me/s/WAQItaly",0,17
"370","https://t.me/s/corona_investigative",0,17
"371","https://t.me/s/dumbinfos",0,17
"372","https://t.me/timetraveller17",0,17
"373","https://t.me/domderdon1",0,16
"374","https://t.me/s/DanielPrinzOffiziell",0,16
"375","https://t.me/s/Kaisertreu2601",0,16
"376","https://t.me/s/nogreenpassinitalia",0,16
"377","https://t.me/s/wissenistmacht1",0,16
"378","https://t.me/QANON_IT",0,15
"379","https://t.me/fragunsdoch_WWG1WGA",0,15
"380","https://t.me/johntrump17",0,15
"381","https://t.me/s/Anons17",0,15
"382","https://t.me/s/VemHiuTyDy",0,15
"383","https://t.me/s/Volkslehrer",0,15
"384","https://t.me/s/allesau",0,15
"385","https://t.me/s/astrozeit",0,15
"386","https://t.me/s/b_info_audio",0,15
"387","https://t.me/s/erwachenwissenschaffen",0,15
"388","https://t.me/s/lutzbachmann",0,15
"389","https://t.me/junges_blut",0,14
"390","https://t.me/lichtkriegerq4711",0,14
"391","https://t.me/lookintothesky21",0,14
"392","https://t.me/quantumleaptraduction",0,14
"393","https://t.me/s/Arruinas",0,14
"394","https://t.me/s/LAVERITEVOUSRENDRALIBRES",0,14
"395","https://t.me/s/SandraGabriel269",0,14
"396","https://t.me/s/TaranonFrance",0,14
"397","https://t.me/s/ThePlanIlCambiamento",0,14
"398","https://t.me/s/cocreons",0,14
"399","https://t.me/s/qthestormrider777",0,14
"400","https://t.me/s/terrarealtime",0,14
"401","https://t.me/s/ti_origin ",0,14
"402","https://t.me/s/videocontrocorrente",0,14
"403","https://t.me/KlarTraum_Offenlegungen",0,13
"404","https://t.me/s/DasSchwereErbe",0,13
"405","https://t.me/s/ILLUMINATI_NEWS_TV",0,13
"406","https://t.me/s/Landvolk_schafft_Verbindung",0,13
"407","https://t.me/s/WW3INFO",0,13
"408","https://t.me/s/der17stammtisch",0,13
"409","https://t.me/s/digitalsoldiersdjt",0,13
"410","https://t.me/s/gunnarkaisertv",0,13
"411","https://t.me/s/rppinstitut",0,13
"412","https://t.me/s/vDarknessFalls",0,13
"413","https://t.me/thestormiscoming2021",0,13
"414","https://t.me/fallkabale",0,12
"415","https://t.me/s/DignidadParaTo2",0,12
"416","https://t.me/s/InSvensWelt",0,12
"417","https://t.me/s/KanalTobiasNews",0,12
"418","https://t.me/s/PorLaVERDADSiempre",0,12
"419","https://t.me/s/fouryout",0,12
"420","https://t.me/s/guerrainucrainanews",0,12
"421","https://t.me/s/jamiemcintyre",0,12
"422","https://t.me/s/liberidilavorare",0,12
"423","https://t.me/s/truthmonkey17",0,12
"424","https://t.me/patriotesfrancophone",0,11
"425","https://t.me/ploetzlichundunerwartetverstorbe",0,11
"426","https://t.me/s/AileaStick",0,11
"427","https://t.me/s/KessyCuts",0,11
"428","https://t.me/s/MarCosent",0,11
"429","https://t.me/s/renateholzeisen",0,11
"430","https://t.me/s/wahrheitstraeumer",0,11
"431","https://t.me/Er_Volkslehrer",0,10
"432","https://t.me/Soldieroffortune777",0,10
"433","https://t.me/buntcg",0,10
"434","https://t.me/grausamfsk18",0,10
"435","https://t.me/micafirehair",0,10
"436","https://t.me/s/MannMitBartArchiv",0,10
"437","https://t.me/s/Patrioten_Nuernberg",0,10
"438","https://t.me/s/Polizeigewalt",0,10
"439","https://t.me/s/SanteRire",0,10
"440","https://t.me/s/ZweiteDeutscheWelle",0,10
"441","https://t.me/s/ajrobertsshow",0,10
"442","https://t.me/s/channelzzzme",0,10
"443","https://t.me/s/economiciscenari",0,10
"444","https://t.me/s/philippkessleroffiziell",0,10
"445","https://t.me/s/virtueascending",0,10
"446","https://t.me/s/wegmitdemSystem",0,10
"447","https://t.me/s/weltfrieden_20202021",0,10
"448","https://t.me/AzazelNews",0,9
"449","https://t.me/BoomersIRL",0,9
"450","https://t.me/GeorQeMedia",0,9
"451","https://t.me/quadrillagetraduction",0,9
"452","https://t.me/redpillYoutube",0,9
"453","https://t.me/s/Aussie_News",0,9
"454","https://t.me/s/TagXDeutschlandKanal",0,9
"455","https://t.me/s/VaccinoCovid_19",0,9
"456","https://t.me/s/coronawahrheit",0,9
"457","https://t.me/s/derstrammegermane",0,9
"458","https://t.me/s/fightnewworld",0,9
"459","https://t.me/s/fratotolo",0,9
"460","https://t.me/s/freiestimme",0,9
"461","https://t.me/s/vivereosopravvivere",0,9
"462","https://t.me/wwg1wga  ",0,9
"463","https://t.me/PatriziaRamettaChat",1,8
"464","https://t.me/downtherabbitholewegofolks",0,8
"465","https://t.me/ivermectinforsaleworldwide",0,8
"466","https://t.me/s/FreedomEuro",0,8
"467","https://t.me/s/HeimatgewaltfreiVereint",0,8
"468","https://t.me/s/NESARA_GESARA/",0,8
"469","https://t.me/s/Whiplash347",0,8
"470","https://t.me/s/anonymousrebelsunited",0,8
"471","https://t.me/s/conservativejblQck1776",0,8
"472","https://t.me/s/fD60v55Zke0wYzFk",0,8
"473","https://t.me/s/factscanhurt2020",0,8
"474","https://t.me/s/freiesachsen",0,8
"475","https://t.me/s/pedocriminalite",0,8
"476","https://t.me/DQetNS2V06",0,7
"477","https://t.me/OPFreedom",0,7
"478","https://t.me/adrenochrom_pedogate",0,7
"479","https://t.me/diewahregeschichtedeutschlands",0,7
"480","https://t.me/germanundergroundnews",0,7
"481","https://t.me/jqhnspartan117tchat",0,7
"482","https://t.me/lemoutonenrag",0,7
"483","https://t.me/s/BibliothequedesEveilles",0,7
"484","https://t.me/s/GeoInfos",0,7
"485","https://t.me/s/James_Goddard",0,7
"486","https://t.me/s/LillyHD",0,7
"487","https://t.me/s/MIKAYOUTUBERS",0,7
"488","https://t.me/s/PatriotN88Channel",0,7
"489","https://t.me/s/Qanalwwg1wga",0,7
"490","https://t.me/s/baghdad2111",0,7
"491","https://t.me/s/cafemargot",0,7
"492","https://t.me/s/cinqminutes",0,7
"493","https://t.me/s/fortsetzung_menschenreise",0,7
"494","https://t.me/s/freieschleswigholsteiner",0,7
"495","https://t.me/s/linfoenbref",0,7
"496","https://t.me/s/manuelapathome75",0,7
"497","https://t.me/s/nexus_next",0,7
"498","https://t.me/s/politische_bildersprueche",0,7
"499","https://t.me/s/sandy_steen",0,7
"500","https://t.me/tagesereignisse",0,7
"501","https://t.me/truthsocialitalia",0,7
"502","https://ttttt.me/worlddoctorsalliance",0,7
"503","https://t.me/GreatBritishBird_News",0,6
"504","https://t.me/Klartext2021Gemeinsam",0,6
"505","https://t.me/klokkenchat",0,6
"506","https://t.me/lesdeQodeursduGrandEST",0,6
"507","https://t.me/q_2q2q",0,6
"508","https://t.me/s/AnjasKanal",0,6
"509","https://t.me/s/EinigkeitRechtFreiheit",0,6
"510","https://t.me/s/FionaRoseDiamond",0,6
"511","https://t.me/s/JessMcShore",0,6
"512","https://t.me/s/SchubertsLM",0,6
"513","https://t.me/s/TrautNUREurerVernunft_Kanal",0,6
"514","https://t.me/s/c19Aufbruch",0,6
"515","https://t.me/s/chloefinfosofficiel",0,6
"516","https://t.me/s/davidebergeseQ",0,6
"517","https://t.me/s/drtruemmer",0,6
"518","https://t.me/s/epochtimesde",0,6
"519","https://t.me/s/giuseppemasala",0,6
"520","https://t.me/s/globalchange2020",0,6
"521","https://t.me/s/ouvrelesyeux",0,6
"522","https://t.me/s/robinmg",0,6
"523","https://t.me/s/victorialuminis",0,6
"524","https://ttttt.me/TRUTHREVEALEDCHANNEL",0,6
"525","https://t.me/ChildresQue",0,5
"526","https://t.me/GrandeRisveglio",0,5
"527","https://t.me/dentrolanotizia",1,5
"528","https://t.me/s/Absolute1776",0,5
"529","https://t.me/s/DieFrontNews",0,5
"530","https://t.me/s/LeonardoFaccoQuotidiano",0,5
"531","https://t.me/s/MAHUMO21",0,5
"532","https://t.me/s/MeineDNEWS",0,5
"533","https://t.me/s/Militar_beobachter",0,5
"534","https://t.me/s/NIKITA_twitter",0,5
"535","https://t.me/s/TheSpanishArmy",0,5
"536","https://t.me/s/ThomasTrepnau",0,5
"537","https://t.me/s/WeTheMedia",0,5
"538","https://t.me/s/anonymous_070",0,5
"539","https://t.me/s/cig_diffusion",0,5
"540","https://t.me/s/dictinfo",0,5
"541","https://t.me/s/frontmediatique",0,5
"542","https://t.me/s/gjradiostation",0,5
"543","https://t.me/s/httpsMEL19",0,5
"544","https://t.me/s/innfacted",0,5
"545","https://t.me/s/insider_amigo",0,5
"546","https://t.me/s/linwoodspeakstruth",0,5
"547","https://t.me/s/narraktiv",0,5
"548","https://t.me/s/nonaupasssanitaire",0,5
"549","https://t.me/s/patrickcamora",0,5
"550","https://t.me/s/patriots1776",0,5
"551","https://t.me/s/resistenciae",0,5
"552","https://t.me/s/technikus_news",0,5
"553","https://t.me/s/top20radio",0,5
"554","https://t.me/s/unzensiert",0,5
"555","https://t.me/s/vivrecorrectement",0,5
"556","https://t.me/the7even",0,5
"557","https://t.me/timetravel211",0,5
"558","https://t.me/truthseeqer",0,5
"559","https://ttttt.me/DismantlingTheCabal",0,5
"560","https://t.me/JustDudeChannel",0,4
"561","https://t.me/MarieallinChat",0,4
"562","https://t.me/Radio_Q_Chat",0,4
"563","https://t.me/botsman_ua",0,4
"564","https://t.me/patriotischestimmedeutschlands",0,4
"565","https://t.me/propatria_hellas",0,4
"566","https://t.me/s/ARCHIVESCOVID1984",0,4
"567","https://t.me/s/Activistenmemes",0,4
"568","https://t.me/s/AussieCossack",0,4
"569","https://t.me/s/CoronaInvestigativeCommittee",0,4
"570","https://t.me/s/ESistVOLLBRACHT",0,4
"571","https://t.me/s/FlutOffeneFragen",0,4
"572","https://t.me/s/LichtseelenStimme",0,4
"573","https://t.me/s/NixistwieesscheintSelbsthilfe",0,4
"574","https://t.me/s/Q74You",0,4
"575","https://t.me/s/QAnonPatriot17",0,4
"576","https://t.me/s/RIASberlin",0,4
"577","https://t.me/s/SPIRIT_369",0,4
"578","https://t.me/s/TrumpPatriotNews",0,4
"579","https://t.me/s/Ubersicht_Ukraine_Kanal",0,4
"580","https://t.me/s/WWDUnitedKingdomlocations",0,4
"581","https://t.me/s/areyouawake1",0,4
"582","https://t.me/s/contronslacensure",0,4
"583","https://t.me/s/dasdrehkreuz",0,4
"584","https://t.me/s/diplomateninterviews",0,4
"585","https://t.me/s/drbarbarabalanzoni",0,4
"586","https://t.me/s/facciamofintache",0,4
"587","https://t.me/s/farukfirat",0,4
"588","https://t.me/s/flushoutthetruth",0,4
"589","https://t.me/s/infonesh",0,4
"590","https://t.me/s/krisenrat",0,4
"591","https://t.me/s/marksteele5g",0,4
