"","link_url","is_climate_post","n"
"44","https://paypal.me/pools/c/8wcxobFuAj",0,181
"45","https://www.paypal.com/paypalme/rabbitresearch",0,181
"46","https://www.paypal.me/telegramwahrsager",0,179
"47","https://paypal.me/pools/c/8xpgNd7Ifr",0,178
"48","https://www.paypal.me/Aussieseekers",0,176
"49","https://paypal.me/pools/c/8pAjgZ4Kt1",0,171
"50","https://paypal.me/wirmachenauf",0,168
"51","paypal.me/LALLIANCEHUMAINE2020",0,160
"52","http://paypal.me/yoice/",0,155
"53","paypal.me/NessunaCorrelazione",0,154
"54","https://www.paypal.com/donate/?hosted_button_id=2GJ9KHDM9C6C4",0,153
"55","https://www.paypal.com/donate/?hosted_button_id=8TPNTWVFSBTV6",0,145
"56","https://www.paypal.com/donate/?hosted_button_id=ZG796GNXP4UXQ",0,144
"57","http://paypal.me/Winter287",0,142
"58","http://www.paypal.me/mittelerdetv",0,142
"59","https://paypal.me/dieneuemitte",0,141
"60","http://paypal.me/ketzerderneuzeit",0,140
"61","https://www.paypal.com/donate/?hosted_button_id=77NSXK7JYL5XY",0,135
"62","https://paypal.me/Cassiopeia111",0,133
"63","paypal.me/unblogd",0,131
"64","https://www.paypal.com/donate/?hosted_button_id=RFG4SPCYM6XCJ",0,128
"65","https://www.paypal.com/cgi-bin/webscr?cmd=_donations&business=therabbitholewiki%40gmail.com&currency_code=USD&source=url",0,121
"66","https://paypal.me/infrarotmedien",0,118
"67","https://www.paypal.com/paypalme/NewsBlastReadings",0,117
"68","http://paypal.me/thefalseflag",0,115
"69","https://paypal.me/byoblu",0,108
"70","https://www.paypal.me/InformalTV",0,107
"71","paypal.me/CoronaFakten",0,105
"72","http://paypal.me/Kinderschuetzen",0,102
"73","https://www.paypal.com/paypalme/ElternSteheAuf",0,99
"74","https://www.paypal.com/paypalme/laquintacolumnainfo",0,99
"75","www.paypal.me/UnterstuetzungQA",0,98
"76","https://paypal.me/vickyrichter",0,96
"77","http://paypal.me/CoronaFakten",0,94
"78","https://www.paypal.com/donate/?hosted_button_id=U6TRQD7M2DANE",0,94
"79","paypal.me/DSdarialive",0,93
"80","https://www.paypal.com/donate/?hosted_button_id=HEWKCVWLE99TL",0,92
"81","paypal.me/boschimo",0,92
"82","http://paypal.me/RettetdieKinder",0,90
"83","http://paypal.me/IgnatiaIntolaerantia",0,89
"84","https://www.paypal.me/DelphinTV",0,82
"85","https://www.paypal.me/FreePeople2021",0,78
"86","https://paypal.me/LOVEstormpeople",0,77
"87","https://www.paypal.com/donate?hosted_button_id=87YGTAYPW3GHG",0,77
"88","https://www.paypal.com/paypalme/LLPADSL",0,77
"89","www.paypal.me/kulturstudio",0,77
"90","https://www.paypal.com/paypalme/alinealgudo",0,74
"91","https://www.paypal.com/paypalme/NaomiSeibt2000",0,71
"92","paypal.me/franktrumpet",0,71
"93","https://www.paypal.com/biz/fund?id=XQKGXFFCQHAHS",0,69
"94","https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=X8PLDU7LCG6CU",0,67
"95","paypal.me/NathalieAlien",0,67
"96","https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=E2H83HAKQ2SP6&source=url",0,65
"97","https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=TMKND5FHHTGGL&source=url",0,61
"98","https://www.paypal.com/donate/?hosted_button_id=GSUPV8Q32PN2A",0,61
"99","https://www.paypal.com/",0,60
"100","https://www.paypal.me/V4Vendatta",0,60
"101","https://paypal.me/donazioninct",0,59
"102","https://paypal.me/pools/c/8xRaWKyE1g",0,59
"103","paypal.me/JensReising",0,59
"104","https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=ENGBYP5Y6BP7C&source=urlJ",0,57
"105","https://www.paypal.com/paypalme/robertmatuschewski",0,57
"106","paypal.me/dubai87",0,53
"107","http://paypal.me/brittsche",0,52
"108","https://www.paypal.com/donate/?hosted_button_id=FFVQTHNCUY5M8",0,51
"109","https://www.paypal.me/truthseekerstv?locale.x=en_AU",0,51
"110","https://www.paypal.me/AnnaMariaAugust",0,50
"111","https://paypal.me/pools/c/8yuk2XxwZN",0,47
"112","https://www.paypal.com/paypalme/mindofheart",0,47
"113","https://www.paypal.me/AndreasGmertens",0,47
"114","https://www.paypal.com/donate/?hosted_button_id=74PZ5UZLN9FAG",0,46
"115","https://www.paypal.com/paypalme/casadelsoletv",0,46
"116","https://paypal.me/pools/c/8uKnKPxNZM",0,45
"117","https://paypal.me/pools/c/8z0MM6Zn8J",0,45
"118","https://www.paypal.com/donate/?hosted_button_id=6X48MBJLM9WYS",0,45
"119","https://www.paypal.com/donate/?hosted_button_id=9ZQH9WPBZECV4",0,45
"120","http://paypal.me/MovieNonstop",0,44
"121","http://paypal.me/dubai87",0,43
"122","http://paypal.me/ukvali",0,43
"123","https://paypal.me/NeighborhoodNews?locale.x=en_US",0,43
"124","https://paypal.me/SBauer93",0,42
"125","https://www.paypal.com/paypalme/IgnatiaIntolaerantia",0,42
"126","https://paypal.me/pools/c/8wkfvm0cy1",0,41
"127","https://www.paypal.me/streetlive3",0,41
"128","https://paypal.me/OYEmedia",0,39
"129","https://paypal.me/kulturstudio",0,39
"130","https://www.paypal.com/us/webapps/mpp/ua/useragreement-full?locale.x=en_US#restricted-activities",0,39
"131","https://www.paypal.me/ambrenoelani",0,39
"132","https://www.paypal.me/busfahrerthomas81",0,39
"133","www.paypal.me/AlanFountainAdvocate",0,39
"134","https://paypal.me/NeighborhoodNews?lo",0,38
"135","https://paypal.me/comliberipensatori?locale.x=it_IT",0,38
"136","https://www.paypal.com/paypalme/ledeclencheur",0,38
"137","https://paypal.me/truthblogde",0,37
"138","https://www.paypal.com/us/legalhub/acceptableuse-full?locale.x=en_US",0,37
"139","http://paypal.me/OYEmedia",0,36
"140","https://www.paypal.me/ZauberFee777?locale.x=de_DE",0,36
"141","https://paypal.me/VerborgeneWahrheit?country.x=DE&locale.x=de_DE",0,35
"142","https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=W9QUMEM4ACZ6N&source=url",0,34
"143","https://www.paypal.com/donate/?hosted_button_id=4AJQPWYX4JP4J",0,34
"144","https://www.paypal.me/Reiwerle",0,34
"145","paypal.me/pools/c/8xpgNd7Ifr",0,34
"146","www.paypal.com/paypalme/taylorlucjacobs",0,34
"147","http://paypal.me/MovieN",0,33
"148","https://paypal.me/pools/c/8uTeNtStlk",0,33
"149","https://paypal.me/kraftdeinergedanken",0,32
"150","https://paypal.me/nogreenpassadessobas",0,32
"151","https://paypal.me/pools/c/8scXpeAXy8",0,32
"152","https://www.paypal.com/pools/c/8Qi8mtX7ZH",0,32
"153","https://www.paypal.com/paypalme/drawandstrike",0,31
"154","http://paypal.me/2kaibrenner",0,30
"155","https://paypal.me/pools/c/8ACNnIhBGq",0,30
"156","https://www.paypal.com/donate?hosted_button_id=F5VY73HQSBVBA",0,30
"157","http://www.paypal.me/FrontWolf2020",0,29
"158","http://www.paypal.me/QanonAustria",0,29
"159","https://paypal.me/giuseppeterenzio",0,29
"160","https://paypal.me/laveritecensuree?country.x=FR&locale.x=fr_FR",0,28
"161","https://www.paypal.com/pools/c/8Q0zEvMvFf",0,28
"162","https://www.paypal.me/zainz69",0,28
"163","https://paypal.me/pools/c/8zdSqHIcn0",0,27
"164","https://www.paypal.com/paypalme/quartierlibre",0,27
"165","www.paypal.com/pools/c/8RoxaDs3He",0,27
"166","http://paypal.me/pianoacrosstheworld\u200b",0,26
"167","https://paypal.me/dasgroseerwachen2020?country.x=DE&locale.x=de_DE",0,26
"168","https://www.paypal.com/donate?hosted_button_id=CATWFZUQUP2BN",0,26
"169","https://www.paypal.com/donate?hosted_button_id=BK9A8GFRM5TVN",0,25
"170","paypal.me/AktivistMann",0,25
"171","www.paypal.me/rabbitresearch",0,25
"172","https://paypal.me/exorciste25?country.x=FR&locale.x=fr_F",0,24
"173","https://paypal.me/pools/c/8BSNOpV5Kc",0,24
"174","https://paypal.me/pools/c/8yJ4xqZEBv",0,24
"175","https://www.paypal.com/paypalme/TRUreporting",0,24
"176","https://www.paypal.com/paypalme/VolleSandrine?count",0,24
"177","https://www.paypal.me/Jackdawkins12",0,24
"178","paypal.me/nanalifestyler",0,24
"179","http://paypal.me/RobertR01",0,23
"180","http://paypal.me/cafeZeitlos",0,23
"181","http://paypal.me/nuoviso",0,23
"182","https://paypal.me/DrJaneRuby",0,23
"183","https://paypal.me/Wittwer946",0,23
"184","https://paypal.me/patrickpoppel",0,23
"185","https://www.paypal.com/paypalme/honkforhope",0,23
"186","https://www.paypal.com/paypalme/solifondwien",0,23
"187","https://www.paypal.me/1Research7Intel",0,23
"188","https://www.paypal.me/wjatscheslawseewald",0,23
"189","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbXRQYzg3enNvdGgwRkFOS3g1Ry10bEpqNDRSUXxBQ3Jtc0tsVkxyRXAwcFBkOHN3SDZGWnFOd2RsOFRiVDVrRDdqTXIyUEhaNnJvYWRuUk1yLWFPSVVfamhCYkRESzMyTklOQ0hnYkd2WVNlX2VTT1JEejRvYWtpN19XaHVINENfRng4bTlyT2NQdVJKaFZBamR6MA&q=https%3A%2F%2Fwww.paypal.me%2Frabbitresearch",0,23
"190","paypal.me/derthueringer",0,23
"191","paypal.me/laveritenoncensuree",0,23
"192","https://paypal.me/dancingwithdemons",0,22
"193","https://www.paypal.com/paypalme/tpproductionz",0,22
"194","https://www.paypal.me/LDNA",0,22
"195","https://www.paypal.me/Quasir",0,22
"196","https://www.paypal.me/sostengoary",0,22
"197","paypal.me/AlexanderEhrlich1979",0,22
"198","paypal.me/MainzFreeTV",0,22
"199","http://paypal.me/AktivistMann",0,20
"200","http://paypal.me/RettetdieKinder\U0001f198\ufe0f",0,20
"201","http://paypal.me/mindofheart",0,20
"202","https://paypal.com/pools/c/8Gz8ur4HIi",0,20
"203","https://www.paypal.com/paypalme/gordonpankalla",0,20
"204","https://www.paypal.me/ReneGegenTerrorismus",0,20
"205","https://www.paypal.me/giuseppeterenzio",0,20
"206","https://www.paypal.me/se883",0,20
"207","www.paypal.me/wirpartei",0,20
"208","http://paypal.me/kulturstudio",0,19
"209","https://www.paypal.com/donate/?hosted_button_id=EU5RGQJHPXVRC",1,19
"210","https://www.paypal.com/paypalme/EpochTimesDeutsch",0,19
"211","https://www.paypal.me/UgoRossi",0,19
"212","https://www.paypal.me/annihoehne",0,19
"213","paypal.me/BLindert",0,19
"214","paypal.me/BarthJoerg",0,19
"215","www.paypal.com/paypalme/EpochTimesDeutsch",0,19
"216","http://www.paypal.me/AlanFountainAdvocate",0,18
"217","https://paypal.me/exorciste25",0,18
"218","https://paypal.me/ivilamente?locale.x=it_IT",0,18
"219","https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&",0,18
"220","https://www.paypal.com/donate/?hosted_button_id=AMCB9JK32XBYN",0,18
"221","https://www.paypal.com/donate/?token=zdjnkOKFwD_DFzWhOyMPB2_tp4FFD8gZaZUa-gGJsWH5xqzQXYjWewgywQUYQjLt96j9qlCuVEtghtVC&locale.x=US",0,18
"222","https://www.paypal.me/QanonAustria17",0,18
"223","https://www.paypal.me/daitaliaamore",0,18
"224","https://www.paypal.me/dieEmpfehlungskiste",0,18
"225","paypal.me/HJM45",0,18
"226","http://www.paypal.me/dauerwelle",0,17
"227","https://paypal.me/gaetanorotondo85?locale.x=it_IT",0,17
"228","https://paypal.me/unblogd",0,17
"229","https://www.paypal.com/paypalme/dcsiber?v=1&utm_source=unp&utm_medium=email&utm_campaign=RT000269&utm_unptid=f5092552-2d4b-11ec-b225-3cfdfeec0e59&ppid=RT000269&cnac=DE&rsta=de_DE%28de-DE%29&cust=4QFMM8GMTTPMY&unptid=f5092552-2d4b-11ec-b225-3cfdfeec0e59&calc=da23ed887f05b&unp_tpcid=ppme-social-user-profile-created&page=main%3Aemail%3ART000269&pgrp=main%3Aemail&e=cl&mchn=em&s=ci&mail=sys&appVersion=1.61.0&xt=104038",0,17
"230","https://www.paypal.com/paypalme/gutesache1",0,17
"231","https://paypal.me/ElternSteheAuf",0,16
"232","https://paypal.me/manjuheliez?country.x=FR&locale.x=_FR",0,16
"233","https://paypal.me/pools/c/8xNwfG9R4y",0,16
"234","https://www.paypal.com/donate/?hosted",0,16
"235","https://www.paypal.com/donate/?hosted_button_id=J3HCNPU3RPGCY",0,16
"236","https://www.paypal.com/paypalme/JarrinJackson",0,16
"237","https://www.paypal.me/paypalnoicontrump",0,16
"238","https://www.paypal.me/wimfelger",0,16
"239","www.paypal.me/solidaritaet2023",0,16
"240","http://www.paypal.me/Alphavuk",0,15
"241","https://paypal.me/greatawakening2020?locale.x=de_DE",0,15
"242","https://paypal.me/zweitewellefilm?locale.x=de_DE",0,15
"243","https://www.paypal.com/donate/?hosted_button_id=9XT5JF8KG4SZE&source=url",0,15
"244","https://www.paypal.com/donate/?hosted_button_id=K4H4QEK5TYJT4",0,15
"245","https://www.paypal.com/paypalme/bernburgstehtauf?country.x=DE&locale.x=de_DE",0,15
"246","https://www.paypal.com/paypalme/weitsichtde",0,15
"247","https://www.paypal.com/pools/c/8BmS7Zblcy",0,15
"248","https://www.paypal.com/pools/c/8xnE4B1fsF",0,15
"249","https://www.paypal.com/pools/c/8z84Euu250",0,15
"250","https://www.paypal.me/EpochTimesDeutsch",0,15
"251","https://www.paypal.me/francescoamodeo77",0,15
"252","paypal.me/2kaibrenner",0,15
"253","https://paypal.me/pools/c/8BcYOponln",0,14
"254","https://paypal.me/punktpreradovic",0,14
"255","https://www.paypal.com/cgi-bin/webscr",0,14
"256","https://www.paypal.com/donate/?hosted_button_id=AG26GG4JYRGW4",0,14
"257","https://www.paypal.com/donate?hosted_button_id=MAB82LHA4QB3U",0,14
"258","https://www.paypal.com/donate?hosted_button_id=NBABSN4XZ9DXA",0,14
"259","https://www.paypal.com/paypalme/klickblick",0,14
"260","https://www.paypal.com/pools/c/8P8w4ZxG9E",0,14
"261","https://www.paypal.me/BECCIOLININETWORK",0,14
"262","https://www.paypal.me/karlibonne",0,14
"263","paypal.me/freetruthmedia",0,14
"264","paypal.me/projekthilfe",0,14
"265","www.paypal.me/dauerwelle",0,14
"266","http://paypal.me/SoutienKlerEclaire",0,13
"267","https://www.paypal.com/paypalme/bearwolf77",0,13
"268","https://www.paypal.me/breitschuster",0,13
"269","paypal.me/afaev",0,13
"270","paypal.me/henningrosenbusch",0,13
"271","paypal.me/ignatiaintolaerantia",0,13
"272","www.paypal.me/EpochTimesDeutsch",0,13
"273","www.paypal.me/QanonAustria",0,13
"274","http://paypal.me/ThomMaxTV",0,12
"275","http://paypal.me/holistischgesund",0,12
"276","https://www.paypal.com/donate/?hosted_button_id=FFLPHEQ57SLQA",0,12
"277","https://www.paypal.com/paypalme/BEDGREG30",0,12
"278","https://www.paypal.com/paypalme/RevolteRheinland?country.x=DE&locale.x=de_DE",0,12
"279","https://www.paypal.com/paypalme/m8y1",0,12
"280","https://www.paypal.com/paypalme/maggafu",0,12
"281","https://www.paypal.com/pools/c/8uTeNtStlk",0,12
"282","https://www.paypal.me/ASchoeneis",0,12
"283","https://www.paypal.me/DeutscheZukunft",0,12
"284","https://www.paypal.me/DoQus",0,12
"285","https://www.paypal.me/Durchschauen",0,12
"286","https://www.paypal.me/Jackdawkins2019",0,12
"287","https://www.paypal.me/streetangelsuk",0,12
"288","www.paypal.me/WirfuerunsereKinder1",0,12
"289","http://paypal.me/kinderschuetzenneu",0,11
"290","https://paypal.me/putinfanclub",0,11
"291","https://www.paypal.com/donate/?hosted_button_id=87YGTAYPW3GHG",0,11
"292","https://www.paypal.com/donate/?hosted_button_id=LE8MRUKXEVVRS",0,11
"293","https://www.paypal.com/donate?hosted_button_id=52T9KFNR89LJE",0,11
"294","https://www.paypal.com/paypalme/RomeoSanteRire?country.x=FR&locale.x=fr_FR",0,11
"295","https://www.paypal.com/paypalme/infrarotmedien",0,11
"296","https://www.paypal.com/paypalme/puntointerno",0,11
"297","https://www.paypal.com/pools/c/8Shh5we8BQ",0,11
"298","https://www.paypal.com/pools/c/8xpgNd7Ifr",0,11
"299","https://www.paypal.me/QanonAustria",0,11
"300","www.paypal.me/AnonKristianVMZM",0,11
"301","www.paypal.me/se883",0,11
"302","http://paypal.me/CoronaInvestigative",0,10
"303","http://paypal.me/NathalieAlien",0,10
"304","http://www.paypal.me/SAMsoulandmind",0,10
"305","https://paypal.me/JoernAustinat",0,10
"306","https://paypal.me/freedomeofchoice?country.x=DE&locale.x=de_DE",0,10
"307","https://paypal.me/pools/c/8Bqf81UMWr",0,10
"308","https://paypal.me/stefanraven",0,10
"309","https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=WRBNHZ82ATXCA",0,10
"310","https://www.paypal.com/donate/?hosted_button_id=BMS5P4GYV78M4",0,10
"311","https://www.paypal.com/paypalme/CoronaInvestigative",0,10
"312","https://www.paypal.com/paypalme/ElternSteheAuf?locale.x=de_DE",0,10
"313","https://www.paypal.com/paypalme/HeinrichGoettsche",0,10
"314","https://www.paypal.com/paypalme/RettetdieKinder",0,10
"315","https://www.paypal.com/paypalme/nutrinamie",0,10
"316","https://www.paypal.com/pools/c/8OPlfUAz2A",0,10
"317","https://www.paypal.me/daitaliaamore?locale.x=it_IT",0,10
"318","paypal.me/DSD",0,10
"319","paypal.me/DSDariaLive",0,10
"320","paypal.me/wissensgeist",0,10
"321","http://paypal.me/171702Q2Q",0,9
"322","http://paypal.me/ThomMaxTV\ufeff",0,9
"323","https://paypal.me/DSDariaLive",0,9
"324","https://paypal.me/ichbindermungo",0,9
"325","https://paypal.me/perindinekli1?locale.x=de_DE",0,9
"326","https://paypal.me/pools/c/8tuH3JxD8L",0,9
"327","https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=SYHLXPPXTA8C8",0,9
"328","https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=W9QUMEM4ACZ6N",0,9
"329","https://www.paypal.com/donate/?hosted_button_id=4492Q9EVUX9SE",0,9
"330","https://www.paypal.com/donate/?hosted_button_id=DDHB5ZQW4LP44",0,9
"331","https://www.paypal.com/donate/?hosted_button_id=NGFHEXRL69LWN",0,9
"332","https://www.paypal.com/donate?business=9HH8Q963LUTX6&no_recurring=0&item_name=GTV\xa4cy_code=AUD",0,9
"333","https://www.paypal.me/DigitalerChronist\u200b",0,9
"334","https://www.paypal.me/FreedomArmor",0,9
"335","https://www.paypal.me/InfosMinutsFrance",0,9
"336","https://www.paypal.me/MichiMichelBerger",0,9
"337","https://www.paypal.me/ZauberFee777?locale.x=de_DE\U0001f448",0,9
"338","https://www.paypal.me/ovalmediaberlin",0,9
"339","paypal.me/KristinLehmannSB",0,9
"340","paypal.me/friedensrike",0,9
"341","www.paypal.me/alexiscossette",0,9
"342","http://paypal.me/Gaia8",0,8
"343","http://paypal.me/liberidilavorare",0,8
"344","http://paypal.me/newshq",0,8
"345","http://paypal.me/pools/c/8rWzdcoe1w",0,8
"346","http://paypal.me/schwrzvyce",0,8
"347","https://paypal.me/DerAkupunkteur",0,8
"348","https://paypal.me/TransitionTV",1,8
"349","https://paypal.me/dieEmpfehlungskiste",0,8
"350","https://paypal.me/pools/c/8BIohGJLa2",0,8
"351","https://paypal.me/pools/c/8wROvUao7G",0,8
"352","https://paypal.me/pools/c/8wmv0ZnoNY",0,8
"353","https://paypal.me/uwebreuer8?locale.x=de_DE",0,8
"354","https://www.paypal.com/donate/?business=CGM59UD2LAWZQ&item_name=Thank+you+for+your+support+of+truth+in+news%2C+Bible+teaching+and+innovative+writing.&currency_code=USD&Z3JncnB0=",0,8
"355","https://www.paypal.com/donate/?hosted_button_id=6SSG75LSM6MJ8",0,8
"356","https://www.paypal.com/donate/?hosted_button_id=LA3EQXMLE5FA6",0,8
"357","https://www.paypal.com/donate/?hosted_button_id=RQQUPDTBZY626",0,8
"358","https://www.paypal.com/donate?token=W11OasS6mAONFDzQtOGs24phHiOfk32HbHQm85nH5iNPZZAX70aiTzF729QGGzPZHWyCfzqEQ2dbOTiD&locale.x=US",0,8
"359","https://www.paypal.com/paypalme/eventfoerderung",0,8
"360","https://www.paypal.com/paypalme/wjatscheslawseewald",0,8
"361","https://www.paypal.com/pools/c/8Tj8PP16Cd",0,8
"362","https://www.paypal.me/kulturstudio",0,8
"363","https://www.paypal.me/mittelerdetv",0,8
"364","paypal.me/BinkiCard",0,8
"365","paypal.me/DrJaneRuby",0,8
"366","paypal.me/JensEloasLachenmayr",0,8
"367","paypal.me/KPachis",0,8
"368","paypal.me/pools/c/8rWzdcoe1w",0,8
"369","www.paypal.com/paypalme/NaomiSeibt2000",0,8
"370","http://paypal.me/SEconomici",0,7
"371","http://paypal.me/se883",0,7
"372","http://www.paypal.me/gunnarkaiser",0,7
"373","https://paypal.me/aviyemini",0,7
"374","https://paypal.me/paypalnoicontrump",0,7
"375","https://paypal.me/pools/c/8mwGKWnolK",0,7
"376","https://paypal.me/russischewelt",0,7
"377","https://www.paypal.com/biz/fund?id=YST9PX5CXB8BL",0,7
"378","https://www.paypal.com/donate/?hosted_button_id=BMSWHN43W5W7W",0,7
"379","https://www.paypal.com/donate/?hosted_button_id=HYTTKH7JE8A42&Z3JncnB0=",0,7
"380","https://www.paypal.com/donate/?hosted_button_id=VZSD7888748U4",0,7
"381","https://www.paypal.com/donate?business=canal%40elmurodelaverdad.com&no_recurring=0&item_name=Donativos+a+El+Muro+de+la+Verdad&currency_code=EUR",0,7
"382","https://www.paypal.com/donate?hosted_button_id=6H9Y8E6XP79RQ",0,7
"383","https://www.paypal.com/paypalme/WWDLondon2022?country.x=GB&locale.x=en_GB",0,7
"384","https://www.paypal.com/paypalme/jedefendsmonenfant",0,7
"385","https://www.paypal.com/paypalme/my/profile",0,7
"386","https://www.paypal.com/pools/c/8xpgNd...\u200b",0,7
"387","https://www.paypal.me/Stefano180",0,7
"388","https://www.paypal.me/achseostwest",0,7
"389","https://www.paypal.me/ameliepaul333",0,7
"390","https://www.paypal.me/donazioninct",0,7
"391","https://www.paypal.me/patriciaerinneredich",0,7
"392","paypal.me/chloefram",0,7
"393","paypal.me/einsamerwanderer",0,7
"394","paypal.me/friedensarbeit",0,7
"395","paypal.me/kinderschuetzenneu",0,7
"396","http://paypal.me/AlexanderEhrlich1979",0,6
"397","http://paypal.me/BellaNapoli1967",0,6
"398","http://paypal.me/DSdarialive",0,6
"399","http://paypal.me/buergerstimme",0,6
"400","http://paypal.me/nikolaibinner/\u200b\u200b",0,6
"401","http://www.paypal.com/paypalme/HansMerer",0,6
"402","https://paypal.me/AktivistMann",0,6
"403","https://paypal.me/EinwandFreiTV",0,6
"404","https://paypal.me/LucaDonadel",0,6
"405","https://paypal.me/SalimLaibiLLP?locale.x=fr_FR",0,6
"406","https://paypal.me/WWDLondon2022",0,6
"407","https://paypal.me/elijahtee",0,6
"408","https://paypal.me/grundeinkommengva",0,6
"409","https://paypal.me/pools/c/8AQfljfMPb",0,6
"410","https://paypal.me/pools/c/8BEueViehH",0,6
"411","https://paypal.me/pools/c/8BY9GHFNWx",0,6
"412","https://paypal.me/pools/c/8pAjgZ4Kt1\u200b",0,6
"413","https://paypal.me/pools/c/8wmEV8wvvg",0,6
"414","https://paypal.me/pools/c/8y0rxZK5ii",0,6
"415","https://paypal.me/wochenschau",0,6
"416","https://www.paypal.com/donate/?hosted_button_id=BS5CSSV87M8JE",0,6
"417","https://www.paypal.com/donate/?hosted_button_id=ZPCZ62W2W7MVW",0,6
"418","https://www.paypal.com/paypalme/Janamuenchen",0,6
"419","https://www.paypal.com/paypalme/Klage21",0,6
"420","https://www.paypal.com/paypalme/evano",0,6
"421","https://www.paypal.com/paypalme/holgerfischerschenk?locale.x=de_DE",0,6
"422","https://www.paypal.com/paypalme/laquintacolumna",0,6
"423","https://www.paypal.com/pools/c/8Mu5M6MESu",0,6
"424","https://www.paypal.me/DigitalerChronist",0,6
"425","https://www.paypal.me/MichelMichaelWittwer",0,6
"426","https://www.paypal.me/gaiamedia",0,6
"427","https://www.paypal.me/ilcomplottologo",0,6
"428","https://www.paypal.me/meindz",0,6
"429","https://www.paypal.me/sauvonsalphaoumar",0,6
"430","https://www.paypal.me/supportkonstantin",0,6
"431","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbkJoaWhBT2FJaG81c3F3SE1DSFQtUTA2RTVXd3xBQ3Jtc0tseWo0Y21PWXZPWFdxTnhxcUpOemVWUXk3dWIxMmdNWEduNVgxcEdEaUpVUFNVZzFJS29IYnU5TEVHaEFjR2pvYngtTGtRVENJWkk2UkQ0VV9ZX1ZscmJDQl9SVzFyaFExanFkRndZYUtpa29wMV9nRQ&q=http%3A%2F%2Fpaypal.me%2Fnikolaibinner%2F%E2%80%8B%E2%80%8B",0,6
