"","channel_url","n","count","share"
"110","https://t.me/s/FlutOffeneFragen",12,2,0.166666666666667
"111","https://t.me/s/GeheimeswissenderEliten",4,2,0.5
"112","https://t.me/s/GuardiansofGaia",7,2,0.285714285714286
"113","https://t.me/s/Haunebu7",2,2,1
"114","https://t.me/s/ILLUMINATI_NEWS_TV",2,2,1
"115","https://t.me/s/INAKARB",4,2,0.5
"116","https://t.me/s/InSvensWelt",24,2,0.0833333333333333
"117","https://t.me/s/Laut_er_staerke",11,2,0.181818181818182
"118","https://t.me/s/MICHAELWENDLEROFFICIAL",12,2,0.166666666666667
"119","https://t.me/s/MartinRutter",24,2,0.0833333333333334
"120","https://t.me/s/Militar_beobachter",3,2,0.666666666666667
"121","https://t.me/s/NasireaDeepState",9,2,0.222222222222222
"122","https://t.me/s/OffenbarungEndzeit",20,2,0.1
"123","https://t.me/s/Q_Faktor_Germany",9,2,0.222222222222222
"124","https://t.me/s/Vivoterra",24,2,0.0833333333333333
"125","https://t.me/s/baselwach2020News",10,2,0.2
"126","https://t.me/s/bitteltv",11,2,0.181818181818182
"127","https://t.me/s/davebrych_public",13,2,0.153846153846154
"128","https://t.me/s/der_impulsgeber",8,2,0.25
"129","https://t.me/s/fightnewworld",6,2,0.333333333333333
"130","https://t.me/s/freienordrheinwestfalen",14,2,0.142857142857143
"131","https://t.me/s/gema1963",4,2,0.5
"132","https://t.me/s/mrpcr",9,2,0.222222222222222
"133","https://t.me/s/nichtmehralle",9,2,0.222222222222222
"134","https://t.me/s/nityatelegram",11,2,0.181818181818182
"135","https://t.me/s/q_proofs",8,2,0.25
"136","https://t.me/s/qfamilie",3,2,0.666666666666667
"137","https://t.me/s/ti_origin ",5,2,0.4
"138","https://t.me/s/unn_neu",4,2,0.5
"139","https://t.me/s/vereinigteWahrheitsbewegung",8,2,0.25
"140","https://t.me/s/widerstandFBade",11,2,0.181818181818182
"141","https://t.me/s/wissenistmacht1",8,2,0.25
"142","https://t.me/sunshine17lh",4,2,0.5
"143","https://t.me/ttpq17",8,2,0.25
"144","https://t.me/Dr_Heinrich_Fiechtner",2,1,0.5
"145","https://t.me/PharaoneninGR",2,1,0.5
"146","https://t.me/Tat_Sachen",11,1,0.0909090909090909
"147","https://t.me/TeichWWG1WGA",8,1,0.125
"148","https://t.me/Valkuera_Fabijenna",8,1,0.125
"149","https://t.me/dark_to_light_channel",7,1,0.142857142857143
"150","https://t.me/dieblauehand",4,1,0.25
"151","https://t.me/hardy_q_anon",8,1,0.125
"152","https://t.me/huhubaer",2,1,0.5
"153","https://t.me/internationalcoronanews",7,1,0.142857142857143
"154","https://t.me/lichtkriegerq4711",2,1,0.5
"155","https://t.me/medienastrologe",2,1,0.5
"156","https://t.me/mh171702Q2Q",5,1,0.2
"157","https://t.me/newsflash17q",3,1,0.333333333333333
"158","https://t.me/qtest17",8,1,0.125
"159","https://t.me/qvefechannel",2,1,0.5
"160","https://t.me/research_by_SpreadTheMessage",2,1,0.5
"161","https://t.me/s/Anonymous_official108",2,1,0.5
"162","https://t.me/s/Anwaelte_fuer_Aufklaerung",3,1,0.333333333333333
"163","https://t.me/s/ArchiVFilmeundVideos",7,1,0.142857142857143
"164","https://t.me/s/AwakeningHere",7,1,0.142857142857143
"165","https://t.me/s/BewegungLeipzigQD341",1,1,1
"166","https://t.me/s/CheckMateNews",3,1,0.333333333333333
"167","https://t.me/s/CompactMagazin",8,1,0.125
"168","https://t.me/s/CoronaTransition",3,1,0.333333333333333
"169","https://t.me/s/Corona_Fakten",1,1,1
"170","https://t.me/s/DanielPrinzOffiziell",10,1,0.1
"171","https://t.me/s/DasGrosseErwachen2020",2,1,0.5
"172","https://t.me/s/DasPatriotenNetzwerk_Kanal",4,1,0.25
"173","https://t.me/s/DieStundeDerWahrheit",2,1,0.5
"174","https://t.me/s/ESistVOLLBRACHT",2,1,0.5
"175","https://t.me/s/EndundNeuzeitreport",3,1,0.333333333333333
"176","https://t.me/s/FFTfreigeist",14,1,0.0714285714285714
"177","https://t.me/s/FaschismusfreiesDeutschland",10,1,0.1
"178","https://t.me/s/HeimatDeutschland",4,1,0.25
"179","https://t.me/s/Impfauswahl",1,1,1
"180","https://t.me/s/Kaisertreu2601",2,1,0.5
"181","https://t.me/s/Kesselbunte",11,1,0.0909090909090909
"182","https://t.me/s/MAHUMO21",1,1,1
"183","https://t.me/s/MeineDNEWS",16,1,0.0625
"184","https://t.me/s/QThinkinglight",1,1,1
"185","https://t.me/s/QWWG1WGA16PLUS1",2,1,0.5
"186","https://t.me/s/SandraGabriel269",10,1,0.1
"187","https://t.me/s/Soldaten_und_Reservisten",5,1,0.2
"188","https://t.me/s/Volkslehrer",2,1,0.5
"189","https://t.me/s/WWG1WGAWORLDWIDE",20,1,0.05
"190","https://t.me/s/aktivistmann",2,1,0.5
"191","https://t.me/s/atlasinitiative",5,1,0.2
"192","https://t.me/s/b_info_audio",1,1,1
"193","https://t.me/s/bayern_steht_zusammen",10,1,0.1
"194","https://t.me/s/blaupausetv",6,1,0.166666666666667
"195","https://t.me/s/buergerinformative",8,1,0.125
"196","https://t.me/s/chiemseefee",1,1,1
"197","https://t.me/s/coronawahrheit",2,1,0.5
"198","https://t.me/s/dawid_snowden",19,1,0.0526315789473684
"199","https://t.me/s/der17stammtisch",3,1,0.333333333333333
"200","https://t.me/s/derstrammegermane",3,1,0.333333333333333
"201","https://t.me/s/dietervonBadWildungen",2,1,0.5
"202","https://t.me/s/epochtimesde",6,1,0.166666666666667
"203","https://t.me/s/evarosen",6,1,0.166666666666667
"204","https://t.me/s/factscanhurt2020",8,1,0.125
"205","https://t.me/s/fruehwaldinformiert",12,1,0.0833333333333333
"206","https://t.me/s/healthnewsgermany",1,1,1
"207","https://t.me/s/indieneuewelt",2,1,0.5
"208","https://t.me/s/join_PLATT_FORM_now",11,1,0.0909090909090909
"209","https://t.me/s/kephren23",4,1,0.25
"210","https://t.me/s/laquintacolumnainternational",1,1,1
"211","https://t.me/s/paragafendschugel",9,1,0.111111111111111
"212","https://t.me/s/politische_bildersprueche",2,1,0.5
"213","https://t.me/s/prepper_deutschland",3,1,0.333333333333333
"214","https://t.me/s/qanonspiracy",4,1,0.25
"215","https://t.me/s/rabbitresearch",5,1,0.2
"216","https://t.me/s/rundetisch",5,1,0.2
"217","https://t.me/s/spirit_awakening",3,1,0.333333333333333
"218","https://t.me/s/thefinalwakeupcallchannel",1,1,1
"219","https://t.me/s/tomdabassman",1,1,1
"220","https://t.me/tagesereignisseoffenbarung",26,1,0.0384615384615385
"221","https://t.me/timetraveller17",5,1,0.2
"222","https://t.me/top20radionews",3,1,0.333333333333333
"223","https://t.me/unserinfokanal",2,1,0.5
"224","https://t.me/verruecktesjahr202q",11,1,0.0909090909090909
"225","https://t.me/world_puzzle",1,1,1
