"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"490","u",3,0.000458225141286085,NA,NA,1,2
"491","vaccin",3,0.000458225141286085,NA,1,1,1
"492","vanLocusta",3,0.000458225141286085,NA,NA,NA,3
"493","volk",3,0.000458225141286085,NA,NA,1,2
"494","vriendelijk",3,0.000458225141286085,NA,NA,NA,3
"495","wie",3,0.000458225141286085,NA,NA,1,2
"496","willen",3,0.000458225141286085,NA,NA,2,1
"497","ze",3,0.000458225141286085,NA,NA,NA,3
"498","zeker",3,0.000458225141286085,NA,NA,NA,3
"499","‘Smart",3,0.000458225141286085,NA,NA,3,NA
"500","“The",3,0.000458225141286085,2,NA,NA,1
"501","▪️Insektenlarven",3,0.000458225141286085,NA,NA,NA,3
"502","⚀Boeren",3,0.000458225141286085,NA,NA,NA,3
"503","⚀Corona",3,0.000458225141286085,NA,NA,NA,3
"504","⚀Digital",3,0.000458225141286085,NA,NA,NA,3
"505","⚀Klimaat",3,0.000458225141286085,NA,NA,NA,3
"506","⚀The",3,0.000458225141286085,NA,NA,NA,3
"507","🐜🕷🦗🪳GO",3,0.000458225141286085,NA,NA,NA,3
"508","#Apeldoorn",2,0.000305483427524057,NA,NA,2,NA
"509","#City",2,0.000305483427524057,NA,NA,2,NA
"510","#WWG1WGA",2,0.000305483427524057,NA,1,1,NA
"511","2G",2,0.000305483427524057,NA,1,1,NA
"512","@JustinTrudeau",2,0.000305483427524057,NA,NA,NA,2
"513","@TuckerOriginals",2,0.000305483427524057,NA,NA,NA,2
"514","AI",2,0.000305483427524057,NA,NA,1,1
"515","AVG",2,0.000305483427524057,NA,NA,2,NA
"516","Afrika",2,0.000305483427524057,NA,NA,1,1
"517","Ah",2,0.000305483427524057,NA,1,NA,1
"518","Aldi",2,0.000305483427524057,NA,NA,NA,2
"519","Alexa",2,0.000305483427524057,NA,NA,2,NA
"520","All",2,0.000305483427524057,NA,1,NA,1
"521","Allemaal",2,0.000305483427524057,NA,NA,1,1
"522","Alliance",2,0.000305483427524057,NA,NA,2,NA
"523","American",2,0.000305483427524057,1,NA,NA,1
"524","Arabië",2,0.000305483427524057,NA,NA,2,NA
"525","Avontuurlijke",2,0.000305483427524057,NA,NA,NA,2
"526","BSN",2,0.000305483427524057,NA,NA,2,NA
"527","BUSH",2,0.000305483427524057,NA,NA,NA,2
"528","Bach",2,0.000305483427524057,NA,NA,NA,2
"529","Bakker",2,0.000305483427524057,NA,NA,2,NA
"530","Banaan",2,0.000305483427524057,NA,NA,2,NA
"531","Bastien",2,0.000305483427524057,NA,NA,2,NA
"532","Be",2,0.000305483427524057,NA,NA,NA,2
"533","Beau",2,0.000305483427524057,NA,2,NA,NA
"534","Benader",2,0.000305483427524057,NA,NA,NA,2
"535","Benelux",2,0.000305483427524057,NA,NA,1,1
"536","Bioboer",2,0.000305483427524057,NA,NA,NA,2
"537","Blackrock",2,0.000305483427524057,NA,1,NA,1
"538","Blckbx",2,0.000305483427524057,1,1,NA,NA
"539","Blommestijn",2,0.000305483427524057,NA,2,NA,NA
"540","Bokito",2,0.000305483427524057,2,NA,NA,NA
"541","Bologna",2,0.000305483427524057,NA,NA,2,NA
"542","Bolscher",2,0.000305483427524057,NA,NA,NA,2
"543","Boris",2,0.000305483427524057,NA,NA,2,NA
"544","Bosch",2,0.000305483427524057,NA,NA,2,NA
"545","Brabant",2,0.000305483427524057,NA,NA,NA,2
"546","Breda",2,0.000305483427524057,NA,NA,2,NA
"547","Burger",2,0.000305483427524057,NA,NA,NA,2
"548","Bush",2,0.000305483427524057,NA,NA,NA,2
"549","CBC",2,0.000305483427524057,NA,NA,NA,2
"550","CEO",2,0.000305483427524057,1,NA,1,NA
"551","CIA",2,0.000305483427524057,NA,NA,1,1
"552","Capelle",2,0.000305483427524057,NA,NA,2,NA
"553","Car",2,0.000305483427524057,2,NA,NA,NA
"554","Cattle",2,0.000305483427524057,2,NA,NA,NA
"555","Caïro",2,0.000305483427524057,NA,NA,2,NA
"556","Chemtrails",2,0.000305483427524057,NA,1,NA,1
"557","Chinees",2,0.000305483427524057,NA,NA,1,1
"558","Cities'",2,0.000305483427524057,NA,NA,2,NA
"559","City’s",2,0.000305483427524057,NA,NA,2,NA
"560","Claus",2,0.000305483427524057,1,NA,NA,1
"561","Climate",2,0.000305483427524057,1,1,NA,NA
"562","Community",2,0.000305483427524057,NA,NA,2,NA
"563","Credit",2,0.000305483427524057,1,NA,1,NA
"564","Cyborg",2,0.000305483427524057,NA,NA,2,NA
"565","DDCC:VS",2,0.000305483427524057,NA,NA,NA,2
"566","DOKWERKERS",2,0.000305483427524057,NA,NA,NA,2
"567","DRAAG",2,0.000305483427524057,NA,NA,2,NA
"568","David",2,0.000305483427524057,NA,NA,NA,2
"569","Deep",2,0.000305483427524057,1,NA,NA,1
"570","Delhi",2,0.000305483427524057,NA,2,NA,NA
"571","Deventer",2,0.000305483427524057,NA,NA,2,NA
"572","Dit",2,0.000305483427524057,NA,NA,2,NA
"573","Don",2,0.000305483427524057,NA,NA,2,NA
"574","Dongen",2,0.000305483427524057,NA,NA,1,1
"575","Dordrecht",2,0.000305483427524057,NA,NA,2,NA
"576","Draghistan",2,0.000305483427524057,NA,1,1,NA
"577","Dubai",2,0.000305483427524057,NA,NA,2,NA
"578","EC",2,0.000305483427524057,2,NA,NA,NA
"579","ECB",2,0.000305483427524057,NA,1,1,NA
"580","EP-lid",2,0.000305483427524057,1,1,NA,1
"581","ESG",2,0.000305483427524057,1,NA,2,NA
"582","EV",2,0.000305483427524057,2,NA,NA,NA
"583","Eindhoven",2,0.000305483427524057,NA,NA,2,NA
"584","Electrosmog",2,0.000305483427524057,NA,NA,2,NA
"585","Elon",2,0.000305483427524057,2,NA,NA,NA
"586","Emissions",2,0.000305483427524057,1,NA,3,NA
"587","Energy",2,0.000305483427524057,NA,NA,NA,2
"588","Esther",2,0.000305483427524057,NA,2,NA,NA
"589","Etc.etc",2,0.000305483427524057,NA,NA,2,NA
"590","Evenzo",2,0.000305483427524057,NA,1,NA,1
"591","F.",2,0.000305483427524057,NA,NA,NA,2
"592","FOI",2,0.000305483427524057,NA,NA,NA,2
"593","FWC",2,0.000305483427524057,NA,NA,2,NA
"594","Fake",2,0.000305483427524057,1,NA,NA,1
"595","Farben",2,0.000305483427524057,NA,NA,NA,2
"596","FarmerRebellion.com",2,0.000305483427524057,NA,NA,NA,2
"597","Florence",2,0.000305483427524057,NA,NA,2,NA
"598","Foodhubs",2,0.000305483427524057,NA,NA,NA,2
"599","Fraude",2,0.000305483427524057,1,NA,1,NA
"600","Freedom",2,0.000305483427524057,NA,NA,1,1
"601","Fruit",2,0.000305483427524057,NA,NA,NA,2
"602","Fuellmich",2,0.000305483427524057,NA,NA,NA,2
"603","Fund",2,0.000305483427524057,NA,NA,NA,2
"604","GITMO",2,0.000305483427524057,1,NA,1,NA
"605","GREAT",2,0.000305483427524057,NA,NA,1,1
"606","Ga",2,0.000305483427524057,NA,NA,NA,2
"607","Gaat",2,0.000305483427524057,NA,NA,NA,2
"608","Games",2,0.000305483427524057,NA,1,1,NA
"609","Gedragsdeskundig",2,0.000305483427524057,1,NA,1,NA
"610","Gemeente",2,0.000305483427524057,NA,NA,2,NA
"611","Genaag",2,0.000305483427524057,NA,NA,NA,2
"612","Genetisch",2,0.000305483427524057,NA,NA,NA,2
"613","Geneve",2,0.000305483427524057,NA,NA,NA,2
"614","Genocide",2,0.000305483427524057,1,NA,1,NA
"615","George",2,0.000305483427524057,NA,2,NA,NA
"616","Gert",2,0.000305483427524057,NA,NA,NA,2
"617","Gewessler",2,0.000305483427524057,NA,NA,2,NA
"618","Girod",2,0.000305483427524057,NA,NA,2,NA
"619","Glaxo",2,0.000305483427524057,NA,NA,NA,2
"620","Globalisten",2,0.000305483427524057,1,NA,NA,1
"621","Greentech",2,0.000305483427524057,NA,NA,NA,2
"622","Groene",2,0.000305483427524057,NA,NA,1,1
"623","Groningen",2,0.000305483427524057,NA,NA,2,NA
"624","HANDELSWAAR",2,0.000305483427524057,NA,NA,1,1
"625","Han",2,0.000305483427524057,NA,NA,NA,2
"626","Harm",2,0.000305483427524057,NA,NA,NA,2
"627","Healt",2,0.000305483427524057,NA,NA,2,NA
"628","Healthman",2,0.000305483427524057,NA,NA,NA,2
"629","Heerlen",2,0.000305483427524057,NA,NA,2,NA
"630","Heineken",2,0.000305483427524057,NA,NA,2,NA
"631","Helmond",2,0.000305483427524057,NA,NA,2,NA
"632","Honecker",2,0.000305483427524057,1,1,NA,NA
"633","House",2,0.000305483427524057,NA,NA,NA,2
"634","Hubs",2,0.000305483427524057,NA,NA,NA,2
"635","Huiskrekels",2,0.000305483427524057,NA,NA,NA,2
"636","IHR",2,0.000305483427524057,NA,2,NA,NA
"637","Ian",2,0.000305483427524057,2,NA,NA,NA
"638","Ierland",2,0.000305483427524057,NA,1,NA,1
"639","Ijssel",2,0.000305483427524057,NA,NA,2,NA
"640","Inbred",2,0.000305483427524057,NA,NA,NA,2
"641","Intelligence",2,0.000305483427524057,NA,NA,2,NA
"642","International",2,0.000305483427524057,NA,2,NA,NA
"643","Israël",2,0.000305483427524057,NA,NA,1,1
"644","Japan",2,0.000305483427524057,NA,NA,2,NA
"645","Jensen",2,0.000305483427524057,NA,NA,2,NA
"646","Jetten",2,0.000305483427524057,NA,2,NA,NA
"647","Johnson",2,0.000305483427524057,NA,NA,2,NA
"648","K",2,0.000305483427524057,1,NA,NA,1
"649","Kan",2,0.000305483427524057,NA,NA,NA,2
"650","Karolinska",2,0.000305483427524057,NA,NA,NA,2
"651","Kathy",2,0.000305483427524057,NA,2,NA,NA
"652","Khan",2,0.000305483427524057,1,NA,3,NA
"653","Kinderen",2,0.000305483427524057,NA,NA,1,1
"654","Komt",2,0.000305483427524057,NA,NA,NA,2
"655","Koninkrijk",2,0.000305483427524057,NA,NA,1,1
"656","Kowalski",2,0.000305483427524057,NA,NA,NA,2
"657","Kroatisch",2,0.000305483427524057,NA,NA,NA,2
"658","Krul",2,0.000305483427524057,NA,NA,2,NA
"659","LTNs",2,0.000305483427524057,NA,NA,3,NA
"660","LabVoedsel",2,0.000305483427524057,NA,NA,NA,2
"661","Lanka",2,0.000305483427524057,NA,1,1,1
"662","Lara",2,0.000305483427524057,NA,NA,NA,2
"663","Leaders",2,0.000305483427524057,1,NA,NA,1
"664","Led",2,0.000305483427524057,NA,NA,2,NA
"665","Leefbewust.com",2,0.000305483427524057,NA,2,NA,NA
"666","Leeuw",2,0.000305483427524057,NA,1,NA,1
"667","Lichtpuntjes",2,0.000305483427524057,NA,NA,2,NA
"668","Limburg",2,0.000305483427524057,NA,NA,NA,2
"669","Line",2,0.000305483427524057,2,NA,NA,NA
"670","Linux",2,0.000305483427524057,NA,NA,NA,2
"671","Llanos",2,0.000305483427524057,NA,NA,NA,2
"672","Lockstep",2,0.000305483427524057,NA,NA,NA,2
"673","Logan",2,0.000305483427524057,NA,NA,NA,2
"674","Lollobrigida",2,0.000305483427524057,NA,NA,NA,2
"675","Londenaren",2,0.000305483427524057,NA,NA,4,NA
"676","Los",2,0.000305483427524057,NA,NA,NA,2
"677","MC",2,0.000305483427524057,NA,1,NA,1
"678","MEP",2,0.000305483427524057,2,NA,NA,NA
"679","MHz",2,0.000305483427524057,NA,NA,2,NA
"680","MKB",2,0.000305483427524057,NA,1,NA,1
"681","MORGELLONS",2,0.000305483427524057,NA,NA,NA,2
"682","MOTIVATIE",2,0.000305483427524057,NA,NA,NA,2
"683","Maastricht",2,0.000305483427524057,NA,NA,NA,2
"684","Maffia",2,0.000305483427524057,1,NA,NA,1
"685","Mafia",2,0.000305483427524057,NA,NA,NA,2
"686","Make",2,0.000305483427524057,NA,NA,1,1
"687","Margarete",2,0.000305483427524057,2,NA,NA,NA
"688","Margot",2,0.000305483427524057,NA,NA,1,1
"689","Marleen",2,0.000305483427524057,NA,NA,2,NA
"690","Martha",2,0.000305483427524057,NA,NA,2,NA
"691","Mengelen",2,0.000305483427524057,NA,NA,NA,2
"692","Meryl",2,0.000305483427524057,NA,2,NA,NA
"693","Miljarden",2,0.000305483427524057,NA,NA,NA,2
"694","NAVO",2,0.000305483427524057,1,1,NA,NA
"695","NGO",2,0.000305483427524057,1,1,NA,NA
"696","NOTHING",2,0.000305483427524057,NA,NA,NA,2
"697","NY",2,0.000305483427524057,NA,1,NA,1
"698","Napier",2,0.000305483427524057,NA,NA,NA,2
"699","Nass",2,0.000305483427524057,NA,2,NA,NA
"700","Natuur",2,0.000305483427524057,NA,NA,NA,2
"701","NaziEU",2,0.000305483427524057,NA,NA,2,NA
"702","Nazi’s",2,0.000305483427524057,NA,NA,NA,2
"703","Nederlandse",2,0.000305483427524057,NA,NA,NA,2
"704","Neom",2,0.000305483427524057,1,NA,1,NA
"705","Nephilim",2,0.000305483427524057,NA,NA,NA,2
"706","Neurenberg",2,0.000305483427524057,NA,NA,NA,2
"707","Newsmax",2,0.000305483427524057,NA,NA,NA,2
"708","Nieuw-Zeeland",2,0.000305483427524057,NA,1,1,NA
"709","Nieuwskanaal",2,0.000305483427524057,NA,1,NA,1
"710","Noord-Brabant",2,0.000305483427524057,NA,NA,2,NA
"711","Noordzee",2,0.000305483427524057,NA,2,NA,NA
"712","OWN",2,0.000305483427524057,NA,NA,NA,2
"713","Octagon",2,0.000305483427524057,NA,NA,NA,2
"714","Ohio",2,0.000305483427524057,2,NA,NA,NA
"715","Operation",2,0.000305483427524057,NA,NA,NA,2
"716","Orwell",2,0.000305483427524057,NA,1,1,NA
"717","Ottawa",2,0.000305483427524057,1,NA,1,NA
"718","Oxfort",2,0.000305483427524057,1,NA,1,NA
"719","P",2,0.000305483427524057,NA,NA,2,NA
"720","PLAT",2,0.000305483427524057,NA,NA,NA,2
"721","Pasteur",2,0.000305483427524057,NA,NA,NA,2
"722","Paul",2,0.000305483427524057,NA,NA,NA,2
"723","Pcr",2,0.000305483427524057,NA,1,NA,1
"724","Pedo",2,0.000305483427524057,2,NA,NA,NA
"725","Pentagon",2,0.000305483427524057,NA,NA,NA,2
"726","Pepsi",2,0.000305483427524057,NA,NA,NA,2
"727","PepsiCo",2,0.000305483427524057,NA,NA,NA,2
"728","Persoonsgegevens",2,0.000305483427524057,NA,NA,2,NA
"729","Peterson",2,0.000305483427524057,NA,NA,2,NA
"730","Phoenix",2,0.000305483427524057,NA,NA,1,1
"731","Picnic",2,0.000305483427524057,NA,2,NA,NA
"732","Pim",2,0.000305483427524057,NA,NA,2,NA
"733","Pizza",2,0.000305483427524057,NA,NA,NA,2
"734","Pokon",2,0.000305483427524057,NA,NA,2,NA
"735","Pollinators",2,0.000305483427524057,NA,NA,NA,2
"736","Pools",2,0.000305483427524057,NA,NA,NA,2
"737","ROYALS",2,0.000305483427524057,NA,NA,NA,2
"738","RT",2,0.000305483427524057,NA,NA,NA,2
"739","Radio",2,0.000305483427524057,NA,NA,NA,2
"740","Raisa",2,0.000305483427524057,NA,2,NA,NA
"741","Reality",2,0.000305483427524057,NA,1,1,NA
"742","Regulations",2,0.000305483427524057,NA,2,NA,NA
"743","Research",2,0.000305483427524057,NA,NA,NA,2
"744","Robert",2,0.000305483427524057,NA,NA,2,NA
"745","Roemenië",2,0.000305483427524057,NA,NA,NA,2
"746","Roeselare",2,0.000305483427524057,NA,NA,2,NA
"747","Ronald",2,0.000305483427524057,NA,NA,2,NA
"748","Rus",2,0.000305483427524057,NA,NA,NA,2
"749","Russia",2,0.000305483427524057,2,NA,NA,NA
"750","SCHWAB",2,0.000305483427524057,NA,NA,1,1
"751","SEE",2,0.000305483427524057,2,NA,NA,NA
"752","SPIE",2,0.000305483427524057,NA,NA,2,NA
"753","STIKSTOF",2,0.000305483427524057,NA,NA,1,1
"754","STILGELEGD",2,0.000305483427524057,NA,NA,NA,2
"755","Sanofi",2,0.000305483427524057,NA,NA,NA,2
"756","Satanisten",2,0.000305483427524057,1,NA,NA,1
"757","Savelberg",2,0.000305483427524057,NA,NA,1,2
"758","Schali",2,0.000305483427524057,NA,NA,NA,2
"759","Schellak",2,0.000305483427524057,NA,NA,NA,2
"760","Schenden",2,0.000305483427524057,NA,NA,NA,2
"761","Sigrid",2,0.000305483427524057,NA,2,NA,NA
"762","Simple",2,0.000305483427524057,NA,2,NA,NA
"763","Singapore",2,0.000305483427524057,NA,NA,NA,2
"764","Sittard-Geleen",2,0.000305483427524057,NA,NA,2,NA
"765","Smaakmissie",2,0.000305483427524057,NA,NA,NA,2
"766","Social",2,0.000305483427524057,NA,NA,1,1
"767","Society",2,0.000305483427524057,NA,NA,2,NA
"768","Sorensen",2,0.000305483427524057,NA,NA,NA,2
"769","Spanje",2,0.000305483427524057,NA,NA,1,1
"770","Spie",2,0.000305483427524057,NA,NA,2,NA
"771","Sri",2,0.000305483427524057,NA,1,1,1
"772","St.",2,0.000305483427524057,NA,1,1,NA
"773","Steven",2,0.000305483427524057,NA,1,NA,1
"774","Stikker",2,0.000305483427524057,NA,NA,2,NA
"775","Superbrein",2,0.000305483427524057,NA,NA,2,NA
"776","Surimi",2,0.000305483427524057,NA,NA,NA,2
"777","Surveillance",2,0.000305483427524057,NA,NA,2,NA
"778","TELEGRAMGROEP",2,0.000305483427524057,NA,NA,NA,2
"779","THEM",2,0.000305483427524057,NA,NA,1,1
"780","TU",2,0.000305483427524057,NA,NA,NA,2
"781","Telegraaf",2,0.000305483427524057,1,1,NA,NA
"782","Th",2,0.000305483427524057,NA,NA,2,NA
"783","Thailand",2,0.000305483427524057,NA,NA,NA,2
"784","Thomas",2,0.000305483427524057,NA,NA,NA,2
"785","Tilburg",2,0.000305483427524057,2,NA,NA,NA
"786","Today",2,0.000305483427524057,2,NA,NA,NA
"787","Troje",2,0.000305483427524057,NA,NA,NA,2
"788","Trzaskowski",2,0.000305483427524057,NA,NA,NA,2
"789","Turijn",2,0.000305483427524057,NA,NA,2,NA
"790","UK",2,0.000305483427524057,NA,1,NA,1
"791","UKRAINE",2,0.000305483427524057,NA,NA,NA,2
"792","ULe",2,0.000305483427524057,NA,NA,NA,2
"793","University",2,0.000305483427524057,NA,NA,NA,2
"794","Update",2,0.000305483427524057,NA,2,NA,NA
"795","Utopia",2,0.000305483427524057,NA,NA,2,NA
"796","VK",2,0.000305483427524057,1,1,NA,1
"797","VRETEN",2,0.000305483427524057,NA,NA,NA,2
"798","Valley",2,0.000305483427524057,NA,NA,2,NA
"799","Venetië",2,0.000305483427524057,NA,NA,2,NA
"800","Vervuilen",2,0.000305483427524057,NA,NA,NA,2
"801","Virtual",2,0.000305483427524057,NA,1,1,NA
"802","Voor",2,0.000305483427524057,NA,NA,1,1
"803","Vrije",2,0.000305483427524057,NA,NA,2,NA
"804","W.H.O",2,0.000305483427524057,NA,2,NA,NA
"805","WOZ",2,0.000305483427524057,NA,NA,2,NA
"806","WUR",2,0.000305483427524057,NA,NA,NA,2
"807","Waag",2,0.000305483427524057,NA,NA,2,NA
"808","Walgreen",2,0.000305483427524057,2,NA,NA,NA
"809","Weaver",2,0.000305483427524057,NA,NA,NA,2
"810","Week",2,0.000305483427524057,NA,NA,NA,2
"811","Wereldwijde",2,0.000305483427524057,NA,1,1,NA
"812","Westen",2,0.000305483427524057,NA,1,NA,1
"813","Wimlex",2,0.000305483427524057,NA,NA,NA,2
"814","Wochenblick",2,0.000305483427524057,NA,NA,2,NA
"815","YOUR",2,0.000305483427524057,NA,NA,1,1
"816","Zeg",2,0.000305483427524057,NA,NA,NA,2
"817","Zich",2,0.000305483427524057,NA,NA,NA,2
"818","Zuid-Holland",2,0.000305483427524057,NA,NA,2,NA
"819","Zweden",2,0.000305483427524057,NA,1,1,NA
"820","Zweeds",2,0.000305483427524057,NA,NA,NA,2
"821","advocaat",2,0.000305483427524057,2,NA,NA,NA
"822","at",2,0.000305483427524057,NA,NA,1,1
"823","bang",2,0.000305483427524057,NA,NA,NA,2
"824","belasting",2,0.000305483427524057,1,NA,1,NA
"825","beperken",2,0.000305483427524057,NA,NA,NA,2
"826","bereid",2,0.000305483427524057,1,NA,NA,1
"827","bevolking",2,0.000305483427524057,NA,NA,1,1
"828","bug",2,0.000305483427524057,NA,NA,NA,2
"829","centrale",2,0.000305483427524057,2,NA,NA,NA
"830","controle",2,0.000305483427524057,NA,NA,1,1
"831","crisi",2,0.000305483427524057,NA,NA,2,NA
"832","december",2,0.000305483427524057,1,NA,NA,1
"833","democratie",2,0.000305483427524057,1,NA,1,NA
"834","den",2,0.000305483427524057,NA,NA,2,NA
"835","dinsdag",2,0.000305483427524057,NA,1,NA,1
"836","dollar",2,0.000305483427524057,NA,NA,NA,2
"837","dood",2,0.000305483427524057,NA,NA,1,1
"838","drank",2,0.000305483427524057,NA,NA,NA,2
"839","eerste",2,0.000305483427524057,NA,1,NA,1
"840","eet",2,0.000305483427524057,NA,NA,NA,2
"841","elite",2,0.000305483427524057,NA,NA,2,NA
"842","enige",2,0.000305483427524057,NA,NA,1,1
"843","enzovoort",2,0.000305483427524057,NA,NA,NA,2
"844","ernst",2,0.000305483427524057,NA,2,NA,NA
"845","eu",2,0.000305483427524057,NA,NA,2,NA
"846","ex-Draghistan",2,0.000305483427524057,NA,2,NA,NA
"847","fabriek",2,0.000305483427524057,NA,NA,NA,2
"848","failliet",2,0.000305483427524057,NA,NA,NA,2
"849","from",2,0.000305483427524057,NA,NA,NA,2
"850","gedeputeerde",2,0.000305483427524057,NA,NA,NA,2
"851","genoeg",2,0.000305483427524057,NA,NA,NA,2
"852","gevoed",2,0.000305483427524057,NA,NA,NA,2
"853","goals",2,0.000305483427524057,NA,NA,2,NA
"854","ha",2,0.000305483427524057,NA,NA,NA,2
"855","hallo",2,0.000305483427524057,2,NA,NA,NA
"856","haven",2,0.000305483427524057,NA,NA,1,1
"857","honger",2,0.000305483427524057,NA,NA,1,1
"858","hoog",2,0.000305483427524057,NA,NA,1,1
"859","houden",2,0.000305483427524057,NA,NA,NA,2
"860","hun",2,0.000305483427524057,NA,NA,2,NA
"861","iedereen",2,0.000305483427524057,NA,NA,1,1
"862","insect",2,0.000305483427524057,NA,NA,NA,2
"863","interviewt",2,0.000305483427524057,NA,NA,NA,2
"864","jij",2,0.000305483427524057,NA,NA,NA,2
"865","kDa",2,0.000305483427524057,NA,NA,NA,2
"866","keer",2,0.000305483427524057,NA,NA,2,NA
"867","klaar",2,0.000305483427524057,NA,NA,1,1
"868","koe",2,0.000305483427524057,NA,NA,NA,2
"869","koop",2,0.000305483427524057,NA,NA,NA,2
"870","koppen",2,0.000305483427524057,NA,NA,NA,2
"871","lief",2,0.000305483427524057,NA,NA,1,1
"872","mRNA",2,0.000305483427524057,NA,NA,NA,2
"873","mij",2,0.000305483427524057,NA,NA,NA,2
"874","moet",2,0.000305483427524057,NA,NA,2,NA
"875","n",2,0.000305483427524057,NA,NA,1,1
"876","new",2,0.000305483427524057,NA,1,NA,1
"877","nl.",2,0.000305483427524057,NA,NA,1,1
"878","nooit",2,0.000305483427524057,NA,NA,1,1
"879","onzin",2,0.000305483427524057,1,NA,NA,1
"880","oost",2,0.000305483427524057,NA,NA,1,1
"881","oproep",2,0.000305483427524057,NA,NA,NA,2
"882","order",2,0.000305483427524057,NA,NA,2,NA
"883","overal",2,0.000305483427524057,NA,NA,1,1
"884","overheid",2,0.000305483427524057,NA,NA,NA,2
"885","overig",2,0.000305483427524057,NA,NA,2,NA
"886","politiek",2,0.000305483427524057,NA,NA,2,NA
"887","pond",2,0.000305483427524057,NA,NA,NA,2
"888","prijzen",2,0.000305483427524057,NA,NA,2,NA
"889","reizen",2,0.000305483427524057,1,NA,1,NA
"890","revolutie",2,0.000305483427524057,NA,NA,2,NA
"891","show",2,0.000305483427524057,NA,NA,2,NA
"892","staan",2,0.000305483427524057,NA,NA,1,1
"893","staat",2,0.000305483427524057,NA,NA,2,NA
"894","staking",2,0.000305483427524057,NA,NA,NA,2
"895","stelen",2,0.000305483427524057,NA,NA,1,1
"896","sushi",2,0.000305483427524057,NA,NA,NA,2
"897","tanden",2,0.000305483427524057,NA,NA,NA,2
"898","telegram",2,0.000305483427524057,NA,NA,NA,2
"899","tijd",2,0.000305483427524057,NA,NA,NA,2
"900","toekomstige",2,0.000305483427524057,NA,NA,1,1
"901","uitbreiden",2,0.000305483427524057,NA,NA,NA,2
"902","vallen",2,0.000305483427524057,NA,1,NA,1
"903","vanwege",2,0.000305483427524057,NA,NA,NA,2
"904","verenigd",2,0.000305483427524057,NA,NA,1,1
"905","verschillen",2,0.000305483427524057,NA,NA,2,NA
"906","verstand",2,0.000305483427524057,NA,NA,NA,2
"907","vervoer",2,0.000305483427524057,NA,NA,NA,2
"908","vervolg",2,0.000305483427524057,NA,NA,1,1
"909","vloek",2,0.000305483427524057,NA,NA,2,NA
"910","waarheid",2,0.000305483427524057,NA,NA,NA,2
"911","week",2,0.000305483427524057,NA,NA,1,1
"912","wil",2,0.000305483427524057,NA,NA,1,1
"913","wit",2,0.000305483427524057,1,NA,NA,1
"914","zaterdag",2,0.000305483427524057,NA,NA,2,NA
"915","zeggen",2,0.000305483427524057,NA,NA,1,1
"916","ziel",2,0.000305483427524057,NA,NA,2,NA
"917","ziet",2,0.000305483427524057,NA,NA,NA,2
"918","zoals",2,0.000305483427524057,NA,NA,1,1
"919","zondag",2,0.000305483427524057,1,1,NA,NA
"920","zorg",2,0.000305483427524057,NA,NA,1,1
"921","zuivel",2,0.000305483427524057,NA,NA,NA,2
"922","één",2,0.000305483427524057,NA,NA,2,NA
"923","‘YOU",2,0.000305483427524057,NA,NA,NA,2
"924","’s-Hertogenbosch",2,0.000305483427524057,NA,NA,2,NA
"925","“Smart",2,0.000305483427524057,NA,NA,2,NA
"926","𝐊.",2,0.000305483427524057,NA,NA,NA,2
"927","#Deel",1,0.000152741713762028,NA,1,NA,NA
"928","#DenHaag",1,0.000152741713762028,NA,NA,1,NA
"929","#DutchFarmer",1,0.000152741713762028,NA,NA,NA,1
"930","#G20",1,0.000152741713762028,NA,NA,1,NA
"931","#Italie",1,0.000152741713762028,NA,1,NA,NA
"932","#Nederland",1,0.000152741713762028,NA,NA,1,NA
"933","#Smart",1,0.000152741713762028,NA,NA,1,NA
"934","#TGA",1,0.000152741713762028,NA,1,NA,NA
"935","#Thierry",1,0.000152741713762028,NA,1,NA,NA
"936","#Waalwijk",1,0.000152741713762028,NA,NA,1,NA
"937","#totalitair",1,0.000152741713762028,NA,1,NA,NA
"938","#wakkernederland",1,0.000152741713762028,NA,1,NA,NA
"939","'PSYOP",1,0.000152741713762028,1,NA,NA,NA
"940","'t",1,0.000152741713762028,NA,NA,1,NA
"941","(DGF)",1,0.000152741713762028,NA,NA,NA,1
"942",",.woren",1,0.000152741713762028,NA,NA,1,NA
"943","-5G",1,0.000152741713762028,NA,NA,1,NA
"944","-Basis",1,0.000152741713762028,NA,1,NA,NA
"945","-Bio",1,0.000152741713762028,NA,NA,NA,1
"946","-Bio-Serum",1,0.000152741713762028,NA,NA,NA,1
"947","-Digitaal",1,0.000152741713762028,NA,NA,1,NA
"948","-E-gezondheidszorg",1,0.000152741713762028,NA,NA,1,NA
"949","-Enbrel",1,0.000152741713762028,NA,NA,NA,1
"950","-Florida",1,0.000152741713762028,1,NA,NA,NA
"951","-Havrix",1,0.000152741713762028,NA,NA,NA,1
"952","-Imovax",1,0.000152741713762028,NA,NA,NA,1
"953","-Pentacel",1,0.000152741713762028,NA,NA,NA,1
"954","-Twinrix",1,0.000152741713762028,NA,NA,NA,1
"955","-VS",1,0.000152741713762028,NA,NA,NA,1
"956","-Vaqta",1,0.000152741713762028,NA,NA,NA,1
"957","-Varivax",1,0.000152741713762028,NA,NA,NA,1
"958","-Zostavax",1,0.000152741713762028,NA,NA,NA,1
