"","channel_url","n","count","share"
"92","https://t.me/s/join_PLATT_FORM_now",11,3,0.272727272727273
"93","https://t.me/s/qhammernews",17,3,0.176470588235294
"94","https://t.me/s/unzensiert",29,3,0.103448275862069
"95","https://t.me/CQLQGNE",11,2,0.181818181818182
"96","https://t.me/DeutscherPatriot2021",10,2,0.2
"97","https://t.me/GHZFriedrichMaik",5,2,0.4
"98","https://t.me/Marieallin",4,2,0.5
"99","https://t.me/NeuzeitNachrichten",7,2,0.285714285714286
"100","https://t.me/QDumbs",16,2,0.125
"101","https://t.me/Valkuera_Fabijenna",8,2,0.25
"102","https://t.me/channel17_wiesbaden_mainz",4,2,0.5
"103","https://t.me/kjunews",6,2,0.333333333333333
"104","https://t.me/patriotischestimmedeutschlands",13,2,0.153846153846154
"105","https://t.me/qtest17",8,2,0.25
"106","https://t.me/real_jeannedarc",9,2,0.222222222222222
"107","https://t.me/s/AfD_Diepholz_KV",6,2,0.333333333333333
"108","https://t.me/s/Anwaelte_fuer_Aufklaerung",3,2,0.666666666666667
"109","https://t.me/s/ArchiVFilmeundVideos",7,2,0.285714285714286
"110","https://t.me/s/AwakeningHere",7,2,0.285714285714286
"111","https://t.me/s/CheckMateNews",3,2,0.666666666666667
"112","https://t.me/s/DanielPrinzOffiziell",10,2,0.2
"113","https://t.me/s/ESistVOLLBRACHT",2,2,1
"114","https://t.me/s/GuardiansofGaia",7,2,0.285714285714286
"115","https://t.me/s/InSvensWelt",24,2,0.0833333333333333
"116","https://t.me/s/KlagemauerTV",2,2,1
"117","https://t.me/s/Militar_beobachter",3,2,0.666666666666667
"118","https://t.me/s/NasireaDeepState",9,2,0.222222222222222
"119","https://t.me/s/QSerb",6,2,0.333333333333333
"120","https://t.me/s/Q_Faktor_Germany",9,2,0.222222222222222
"121","https://t.me/s/QanencannelHH",14,2,0.142857142857143
"122","https://t.me/s/StayAwakeTermine",12,2,0.166666666666667
"123","https://t.me/s/WoderL",6,2,0.333333333333333
"124","https://t.me/s/Wombel_Kunst",15,2,0.133333333333333
"125","https://t.me/s/antiilluminaten",16,2,0.125
"126","https://t.me/s/auf1tv",6,2,0.333333333333333
"127","https://t.me/s/baselwach2020News",10,2,0.2
"128","https://t.me/s/bitteltv",11,2,0.181818181818182
"129","https://t.me/s/covfefe_kanal",11,2,0.181818181818182
"130","https://t.me/s/epochtimesde",6,2,0.333333333333333
"131","https://t.me/s/erwachenwissenschaffen",10,2,0.2
"132","https://t.me/s/freiesachsen",2,2,1
"133","https://t.me/s/gema1963",4,2,0.5
"134","https://t.me/s/gesund_Verstand",49,2,0.0408163265306122
"135","https://t.me/s/gunnarkaisertv",4,2,0.5
"136","https://t.me/s/oliverflesch",4,2,0.5
"137","https://t.me/s/paragafendschugel",9,2,0.222222222222222
"138","https://t.me/s/q_anonymous_kanal_deutschland",26,2,0.0769230769230769
"139","https://t.me/s/saraslightfight",14,2,0.142857142857143
"140","https://t.me/s/ti_origin ",5,2,0.4
"141","https://t.me/s/weggespritzt",3,2,0.666666666666667
"142","https://t.me/s/wegmitdemSystem",8,2,0.25
"143","https://t.me/s/wissenistmacht1",8,2,0.25
"144","https://t.me/sunshine17lh",4,2,0.5
"145","https://t.me/timetraveller17",5,2,0.4
"146","https://t.me/verruecktesjahr202q",11,2,0.181818181818182
"147","https://t.me/KateBono",8,1,0.125
"148","https://t.me/KlarTraum_Offenlegungen",3,1,0.333333333333333
"149","https://t.me/PharaoneninGR",2,1,0.5
"150","https://t.me/Q_Gold",2,1,0.5
"151","https://t.me/Sammlung_Bernd_Gaa",4,1,0.25
"152","https://t.me/Tat_Sachen",11,1,0.0909090909090909
"153","https://t.me/TeichWWG1WGA",8,1,0.125
"154","https://t.me/alles_kommt_ans_licht",3,1,0.333333333333333
"155","https://t.me/ansageorg",2,1,0.5
"156","https://t.me/awake_infokanal",2,1,0.5
"157","https://t.me/deepstatehunterchannel17",4,1,0.25
"158","https://t.me/dieblauehand",4,1,0.25
"159","https://t.me/diedonaldisten",3,1,0.333333333333333
"160","https://t.me/gartenbaucenter17",2,1,0.5
"161","https://t.me/huhubaer",2,1,0.5
"162","https://t.me/internationalcoronanews",7,1,0.142857142857143
"163","https://t.me/junges_blut",3,1,0.333333333333333
"164","https://t.me/lichtkriegerq4711",2,1,0.5
"165","https://t.me/medienastrologe",2,1,0.5
"166","https://t.me/mh171702Q2Q",5,1,0.2
"167","https://t.me/mutflash",8,1,0.125
"168","https://t.me/newsflash17q",3,1,0.333333333333333
"169","https://t.me/newskitchen24",7,1,0.142857142857143
"170","https://t.me/qakademie",1,1,1
"171","https://t.me/qpaper_berlin",7,1,0.142857142857143
"172","https://t.me/redpillYoutube",1,1,1
"173","https://t.me/s/Activistenmemes",6,1,0.166666666666667
"174","https://t.me/s/AnjasKanal",8,1,0.125
"175","https://t.me/s/Anonymous_official108",2,1,0.5
"176","https://t.me/s/AttilaHildmannNews",2,1,0.5
"177","https://t.me/s/Austria_Sword_of_truth",4,1,0.25
"178","https://t.me/s/BewusstSEINlink",3,1,0.333333333333333
"179","https://t.me/s/BitchBotBoiiLive",1,1,1
"180","https://t.me/s/CompactMagazin",8,1,0.125
"181","https://t.me/s/CoronaTransition",3,1,0.333333333333333
"182","https://t.me/s/Corona_Fakten",1,1,1
"183","https://t.me/s/DieWahrheitundnurdieWahrheit",5,1,0.2
"184","https://t.me/s/DoQusThreads",1,1,1
"185","https://t.me/s/EpochTimesDeutschland",2,1,0.5
"186","https://t.me/s/ExpressZeitung",7,1,0.142857142857143
"187","https://t.me/s/FaschismusfreiesDeutschland",10,1,0.1
"188","https://t.me/s/Folgedemplan",9,1,0.111111111111111
"189","https://t.me/s/FreieMedienTV",13,1,0.0769230769230769
"190","https://t.me/s/GWisnewski",13,1,0.0769230769230769
"191","https://t.me/s/Haunebu7",2,1,0.5
"192","https://t.me/s/HeimatDeutschland",4,1,0.25
"193","https://t.me/s/HeimatgewaltfreiVereint",6,1,0.166666666666667
"194","https://t.me/s/Into_the_Light_News",2,1,0.5
"195","https://t.me/s/Kaisertreu2601",2,1,0.5
"196","https://t.me/s/Laut_er_staerke",11,1,0.0909090909090909
"197","https://t.me/s/MAHUMO21",1,1,1
"198","https://t.me/s/MICHAELWENDLEROFFICIAL",12,1,0.0833333333333333
"199","https://t.me/s/MannMitBartArchiv",7,1,0.142857142857143
"200","https://t.me/s/MeineDNEWS",16,1,0.0625
"201","https://t.me/s/PATRIOTEN24",41,1,0.024390243902439
"202","https://t.me/s/QWWG1WGA16PLUS1",2,1,0.5
"203","https://t.me/s/Qanalwwg1wga",1,1,1
"204","https://t.me/s/Qparadise",3,1,0.333333333333333
"205","https://t.me/s/Volkslehrer",2,1,0.5
"206","https://t.me/s/ZweiteDeutscheWelle",1,1,1
"207","https://t.me/s/adrenocrime",2,1,0.5
"208","https://t.me/s/aerzte",16,1,0.0625
"209","https://t.me/s/aktivistmann",2,1,0.5
"210","https://t.me/s/anonymous_070",1,1,1
"211","https://t.me/s/aufwach",7,1,0.142857142857143
"212","https://t.me/s/coronawahrheit",2,1,0.5
"213","https://t.me/s/cta33",9,1,0.111111111111111
"214","https://t.me/s/davebrych_public",13,1,0.0769230769230769
"215","https://t.me/s/der17stammtisch",3,1,0.333333333333333
"216","https://t.me/s/der_mensch",1,1,1
"217","https://t.me/s/derdeutschamerikaner",1,1,1
"218","https://t.me/s/drainingtheswamp",2,1,0.5
"219","https://t.me/s/einsamerwanderer",9,1,0.111111111111111
"220","https://t.me/s/factscanhurt2020",8,1,0.125
"221","https://t.me/s/freeaddicted",3,1,0.333333333333333
"222","https://t.me/s/freiepressesauerland",1,1,1
"223","https://t.me/s/fruehwaldinformiert",12,1,0.0833333333333333
"224","https://t.me/s/globalpatriots",4,1,0.25
"225","https://t.me/s/greatawakening_wwg1wga",6,1,0.166666666666667
"226","https://t.me/s/healthnewsgermany",1,1,1
"227","https://t.me/s/indieneuewelt",2,1,0.5
"228","https://t.me/s/jouwatch",13,1,0.0769230769230769
"229","https://t.me/s/marioamenti",6,1,0.166666666666667
"230","https://t.me/s/martinsellnerIB",5,1,0.2
"231","https://t.me/s/nichtmehralle",9,1,0.111111111111111
"232","https://t.me/s/nityatelegram",11,1,0.0909090909090909
"233","https://t.me/s/thefinalwakeupcallchannel",1,1,1
"234","https://t.me/s/theplangermany",1,1,1
"235","https://t.me/s/tonitano",1,1,1
"236","https://t.me/s/truthmonkey17",3,1,0.333333333333333
"237","https://t.me/s/umweltluegen",1,1,1
"238","https://t.me/s/widerstandFBade",11,1,0.0909090909090909
"239","https://t.me/s/wim4u",8,1,0.125
"240","https://t.me/s/wirmachenauf_de",20,1,0.05
"241","https://t.me/s/wirsinddiereisenden",2,1,0.5
"242","https://t.me/s/wochenblick",6,1,0.166666666666667
"243","https://t.me/top20radionews",3,1,0.333333333333333
"244","https://t.me/ttpq17",8,1,0.125
"245","https://t.me/unserinfokanal",2,1,0.5
"246","https://t.me/worldnews2q2q",1,1,1
"247","https://ttttt.me/DismantlingTheCabal",2,1,0.5
